,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
virus_comp_16274_cycle_1_3,virus_comp_16274_cycle_1_3,0.567873145235669,0.971798128871894,0.345580539777964,0.732834843124822,0.996995076828017,-4.5964013635741,2.24596483052851,0.971798128871894,3.10014781270942,0.0050906251077613,0.0169607931491883,-2.11601075688068,-0.0505352072450032,0.971798128871894,-1.95193612356964,0.0633686995834893,0.352319052271428,-4.36707364953082,-1.40829443467767,0.971798128871894,-2.01211274878127,0.056202728671032,0.137045098537776,-4.02357548864203,0.163290470249241,0.971798128871894,0.866336882665797,0.395355620813979,0.777637746206013,-5.45327028832743,0.863910751987964,0.971798128871894,0.956376468284402,0.348940942997559,0.947523421766759,-4.59553610220577,0.845213338015511,0.971798128871894,0.469873279055013,0.642920839587593,0.999066860692725,-4.59606238856455,-0.735117933699321,0.971798128871894,-0.860125419501398,0.398698661544389,0.726866897920755,-4.59649793815006,-1.13860497283858,0.971798128871894,-1.47705060835712,0.153379797743202,0.328606064568577,-4.54901403470878,2.39310432354637,0.971798128871894,3.02477261897141,0.00607873276380529,0.0238647400569965,-2.22352372981521,0.027189531610978,0.971798128871894,0.735246091542699,0.469706209492479,0.999369459381768,-5.34727931238196
virus_comp_16335_cycle_1_1,virus_comp_16335_cycle_1_1,0.310803959510735,0.929606848719388,0.20010941724276,0.842245057611123,0.996995076828017,-4.5965619132309,2.13428148037177,0.929606848719388,3.11287727644355,0.00312726735428896,0.0140184445124435,-1.79955902447422,-0.0350357189290999,0.929606848719388,-1.49517417808312,0.141450852072127,0.469082055529739,-5.0987065109463,-1.40219991019771,0.929606848719388,-2.10982808783004,0.0401416264848837,0.133165837663043,-3.8166582183673,0.214365534429314,0.929606848719388,1.19751876091032,0.237016944638851,0.777637746206013,-5.15486203546457,0.75988475206601,0.929606848719388,0.881969243022438,0.382212950699366,0.947523421766759,-4.59620227218254,0.854383800231771,0.929606848719388,0.495901902580635,0.622239127098805,0.999066860692725,-4.59603707810783,-0.843839983550679,0.929606848719388,-1.03987479886301,0.303636381398958,0.726866897920755,-4.59471519737797,-1.17303713975356,0.929606848719388,-1.59815349463708,0.116607721307542,0.310832089650767,-4.40139508920063,2.46209920066079,0.929606848719388,3.26005775546802,0.00205775010452967,0.0198241552443163,-1.39237633147629,0.00540216655963095,0.929606848719388,0.155098914809385,0.877397284747,0.999369459381768,-5.59173103418567
virus_comp_16335_cycle_1_2,virus_comp_16335_cycle_1_2,0.0278296835607533,1.10598409825094,0.0132397520434802,0.989490564342157,0.999180114455521,-4.59659860925652,2.38720901932793,1.10598409825094,2.54804026817878,0.0140373079325993,0.0307162571983103,-3.08857006178891,-0.0429148310253976,1.10598409825094,-1.29167192855944,0.202562877471453,0.525034127491691,-5.31617051653573,-1.44065303593847,1.10598409825094,-1.59974862275211,0.116117667801049,0.164517439430955,-4.61956958314715,0.233183312744201,1.10598409825094,0.963767135294007,0.339920478057151,0.777637746206013,-5.37828468580952,0.802695289302779,1.10598409825094,0.695393247969766,0.490111432535195,0.947523421766759,-4.5976307481509,0.798459158287105,1.10598409825094,0.343672771078049,0.732570645566847,0.999066860692725,-4.5961853846804,-1.12481831592259,1.10598409825094,-1.03202980839385,0.307152421966346,0.726866897920755,-4.59480200525258,-1.32396935504733,1.10598409825094,-1.30951306019125,0.196500438719411,0.35367590046901,-4.71685469224073,2.81074216342791,1.10598409825094,2.7522342628048,0.00828953602640179,0.0270791510195792,-2.57608904059717,-0.00548484342635587,1.10598409825094,-0.109998052556107,0.912862614623053,0.999369459381768,-5.54181218574167
virus_comp_16468_cycle_1_1,virus_comp_16468_cycle_1_1,1.15885415917968,0.973191922970659,0.750741702498883,0.460507593726531,0.996995076828017,-4.59571343085328,2.09916912904116,0.973191922970659,3.21834119213946,0.00384559661053874,0.0151583711056187,-1.87405311158445,-0.033456401849038,0.973191922970659,-1.50877884078845,0.145126479466024,0.474079832922344,-5.09229281030733,-1.48529152698191,0.973191922970659,-2.32553363338614,0.0293318091910418,0.13256554295326,-3.50436034503341,0.177872360916774,0.973191922970659,1.03642964121925,0.310899266962182,0.777637746206013,-5.31091677505395,0.432173926282571,0.973191922970659,0.515947801817044,0.61087201891369,0.947523421766759,-4.59854169935832,0.408139328936867,0.973191922970659,0.244119129836134,0.80932789512067,0.999066860692725,-4.5962326402618,-1.17440248138143,0.973191922970659,-1.49468124286015,0.148747762611606,0.726866897920755,-4.58916459442456,-1.59429703488632,0.973191922970659,-2.23358171597425,0.0356455784479678,0.260790343334503,-3.555312075243,2.07715265478127,0.973191922970659,2.78432063099195,0.0106112385090795,0.0309303998387733,-2.69007481167429,-0.0600119475654258,0.973191922970659,-1.68673735777407,0.105327999022941,0.817874790227317,-4.3661430030995
virus_comp_16477_cycle_1_2,virus_comp_16477_cycle_1_2,-1.05679385065743,0.979359912550102,-0.511628695970399,0.612689383921719,0.996995076828017,-4.5962090114083,1.68754053831135,0.979359912550102,1.87116009279718,0.0711913974606261,0.0905261528336015,-4.41520978551122,-0.0278958916293773,0.979359912550102,-0.947222269644759,0.351159751192015,0.554442229382059,-5.77504505718504,-0.982472065963839,0.979359912550102,-1.11086174170373,0.275529366159588,0.30865370856348,-5.20629166491635,0.413591709746472,0.979359912550102,1.74880415634929,0.090641906283425,0.611175269238329,-4.44637808140915,0.179297298002464,0.979359912550102,0.156842486984431,0.876429014042218,0.962396082851433,-4.59983765761623,4.4825408405013,0.979359912550102,0.972662493097107,0.338566945118991,0.999066860692725,-4.59513556891135,-0.73575721047121,0.979359912550102,-0.687699957571839,0.49697108179666,0.72956798275458,-4.59799927073877,-0.298343171410421,0.979359912550102,-0.309199594168051,0.759325798972474,0.804624877210951,-5.38968030293488,1.98333238628827,0.979359912550102,1.96864107981401,0.0583771440692109,0.082418203400247,-4.13998243243888,-0.0721875663188632,0.979359912550102,-1.53480266831921,0.135404385303704,0.8846419839842,-4.58033500328227
virus_comp_16559_cycle_1_1,virus_comp_16559_cycle_1_1,6.58060634228335,2.52532420103963,1.9980981679115,0.0481795120653414,0.996995076828017,-4.59274715268754,0.403486444589998,2.52532420103963,0.277440588606308,0.781963801291276,0.786112884071386,-5.70318001877635,0.0769852694378808,2.52532420103963,1.74776499553928,0.0833018005154915,0.378499238189487,-4.56654148843296,-3.86869708776167,2.52532420103963,-2.84673894572742,0.00527307425225505,0.13256554295326,-2.20896711317988,-0.189592470330364,2.52532420103963,-0.496044946017431,0.620854762956602,0.805760420965301,-5.43417409163786,-1.00582754478559,2.52532420103963,-0.575863548770016,0.565886517413356,0.947523421766759,-4.59706759127636,1.57772979420559,2.52532420103963,0.568803232235952,0.570651957741958,0.999066860692725,-4.59590224357049,1.19299916141143,2.52532420103963,0.674418485805412,0.501463594734599,0.72956798275458,-4.59666854230678,0.746932431622867,2.52532420103963,0.471977943079363,0.637879694452579,0.703320128007854,-5.10672317949395,2.21254137717205,2.52532420103963,1.4944324449893,0.137932644183529,0.162995665184861,-4.68676242660432,-0.0308269645413092,2.52532420103963,-0.470851537516081,0.63868136865219,0.999369459381768,-5.35791222060882
virus_comp_16559_cycle_1_2,virus_comp_16559_cycle_1_2,8.81555406756634,2.81581261706845,2.44865957268263,0.0159222503416735,0.996995076828017,-4.59142547503709,-0.815490982263836,2.81581261706845,-0.505134119721157,0.614477625180204,0.619710933556473,-5.58631672030782,0.102379127451402,2.81581261706845,2.1128675601233,0.0368794589923338,0.306588952509382,-3.90039850131063,-4.77972987806533,2.81581261706845,-3.15173998999733,0.00209272756707228,0.13256554295326,-1.51470694849632,-0.30287648354082,2.81581261706845,-0.724593440367128,0.470243595354092,0.777637746206013,-5.29446005635317,-1.77572807599978,2.81581261706845,-0.926931093490266,0.355996477605452,0.947523421766759,-4.59551067695508,2.2617486157883,2.81581261706845,0.764127937857239,0.446430914622023,0.999066860692725,-4.59559842275095,2.51977286760281,2.81581261706845,1.29651814154284,0.197516815554249,0.726866897920755,-4.59333854749093,1.7819303383296,2.81581261706845,0.999063361976207,0.319961905885758,0.434285233434256,-4.81162454218781,1.77950914680501,2.81581261706845,1.08236444390295,0.281463262977487,0.310527404263206,-5.12052874333126,-0.0422246623660946,2.81581261706845,-0.584047939967995,0.560386725812693,0.999369459381768,-5.28102729499075
virus_comp_16559_cycle_1_3,virus_comp_16559_cycle_1_3,6.26756903435619,2.48378297322662,2.00337932324106,0.0476239776070553,0.996995076828017,-4.59271001385107,0.568235916152092,2.48378297322662,0.413492536095472,0.680060136898519,0.68476641675902,-5.66925324505379,0.0738525859102009,2.48378297322662,1.77136838139862,0.0793010099457969,0.37300904464422,-4.53455803703081,-4.16717761085152,2.48378297322662,-3.24190471574145,0.00157659094608669,0.13256554295326,-1.26759431875889,-0.197100468722641,2.48378297322662,-0.541158568874797,0.589505260205067,0.797283522463171,-5.415271830379,-0.0487077562282506,2.48378297322662,-0.0288933522377776,0.977002610793024,0.990243017073386,-4.5979705275,2.07872840256918,2.48378297322662,0.784403761836065,0.434508731816792,0.999066860692725,-4.59556307399682,1.31231955391035,2.48378297322662,0.784435273853035,0.434490325988721,0.726866897920755,-4.59623303770374,1.2176403805804,2.48378297322662,0.804881295235416,0.422644580662781,0.508318196463658,-4.95800470391722,2.63276850542327,2.48378297322662,1.87694374815294,0.0632062597642903,0.0875400537281253,-4.13191050269483,-0.0293122008835575,2.48378297322662,-0.471990454699652,0.637879398888689,0.999369459381768,-5.36212994818444
virus_comp_16597_cycle_1_2,virus_comp_16597_cycle_1_2,0.62338221837921,0.964039296449317,0.423268345281851,0.673788734856368,0.996995076828017,-4.59635159077903,2.37849823164689,0.964039296449317,3.60408928320869,0.000685457982226639,0.00946638299965613,-0.470896896183211,-0.027403111416431,0.964039296449317,-1.23736764191848,0.221330348776649,0.525034127491691,-5.43292543885267,-1.3468813747547,0.964039296449317,-2.09927376585872,0.0405053761711139,0.133165837663043,-3.82050112425055,0.194576955940737,0.964039296449317,1.14379885930623,0.257776771641373,0.777637746206013,-5.21074948093085,0.777360349847119,0.964039296449317,0.952052461786145,0.345333150118606,0.947523421766759,-4.59559024990019,0.369707093444912,0.964039296449317,0.226148877659054,0.821943618683738,0.999066860692725,-4.5962782264754,-1.18515006243497,0.964039296449317,-1.54008830783823,0.129407223702254,0.726866897920755,-4.58797198186215,-1.51333452561022,0.964039296449317,-2.16695582032995,0.0346902068054562,0.260220097739556,-3.58305602952261,2.60909058534679,0.964039296449317,3.6439281790605,0.000605744795189091,0.0190879710984835,-0.349541503588915,0.0230524012472766,0.964039296449317,0.715925406849559,0.477137017949708,0.999369459381768,-5.39840308470398
virus_comp_1660_cycle_1_10,virus_comp_1660_cycle_1_10,1.20487338281904,1.09163205430099,0.727163568704672,0.470169101627429,0.996995076828017,-4.59577145229715,1.60623289962973,1.09163205430099,2.28183291997258,0.0263393387926727,0.0427750861993004,-3.6373027776823,-0.0328001602984011,1.09163205430099,-1.41325694667346,0.163140725055581,0.500196602637785,-5.24167290649797,-0.980686025946942,1.09163205430099,-1.38356769691724,0.172007275684943,0.21134659641012,-4.88211645600946,0.16085924633596,1.09163205430099,0.869496961820005,0.388304407182791,0.777637746206013,-5.45826020935805,0.339990374130694,1.09163205430099,0.37634660283765,0.708088066353632,0.947523421766759,-4.59912396997471,1.33935268560836,1.09163205430099,0.300572295727358,0.764858969253879,0.999066860692725,-4.59529507439496,-0.560021351284642,1.09163205430099,-0.66091363174643,0.511390350242838,0.732546056144226,-4.59809852807499,-1.08973710697059,1.09163205430099,-1.44103760756468,0.155168662438786,0.328606064568577,-4.58586182316408,1.75422969959073,1.09163205430099,2.17776762879952,0.0336718506751846,0.0555077724007394,-3.72210752552299,-0.077473899276467,1.09163205430099,-2.02576004440999,0.0475869588518421,0.690698849811782,-3.84043010057857
virus_comp_1660_cycle_1_11,virus_comp_1660_cycle_1_11,0.0420697899234933,1.01267316614036,0.0268118648096054,0.978777674003952,0.999180114455521,-4.59660416420673,1.79041922243351,1.01267316614036,2.64199257567759,0.0126863725171422,0.028959574854392,-2.97976611263197,-0.0314468407322941,1.01267316614036,-1.41878176319481,0.16570907514202,0.500579606657303,-5.25539831550016,-1.29894000850138,1.01267316614036,-1.93394127742796,0.0620800385185603,0.140612414212849,-4.1295272445496,0.236528679797916,1.01267316614036,1.31993334550996,0.196299058200532,0.777637746206013,-5.01825738668734,0.714402256259052,1.01267316614036,0.818398987812856,0.419232024966299,0.947523421766759,-4.59668193765775,1.68471402269114,1.01267316614036,0.41226304587608,0.682918146348435,0.999066860692725,-4.59530089226606,-0.403698212828635,1.01267316614036,-0.493588321028859,0.624995522828985,0.794737036187909,-4.59921451400743,-0.782324387181823,1.01267316614036,-1.07309714614716,0.291319388655811,0.415265594156187,-4.96077973072918,2.19382211883238,1.01267316614036,2.84496960675862,0.00771346970844657,0.0261595237606267,-2.4703902884826,-0.0652304022574863,1.01267316614036,-1.79412512128736,0.0823253868640008,0.780465970828327,-4.22275579255108
virus_comp_16601_cycle_1_2,virus_comp_16601_cycle_1_2,0.632366366492795,0.937124276251946,0.374147382520922,0.712495045552216,0.996995076828017,-4.5963662896557,2.18181566216634,0.937124276251946,2.96958144838794,0.00795829161172091,0.0213107092319617,-2.47751225034772,-0.0527708437322218,0.937124276251946,-2.00719795264173,0.0593742401218403,0.346264633198124,-4.29906887262839,-1.39749494479665,0.937124276251946,-1.95213678115369,0.0660288715130922,0.141971214106767,-4.13370684255668,0.174118958750554,0.937124276251946,0.905134927269471,0.376885680021431,0.777637746206013,-5.42560257652243,0.761930984081102,0.937124276251946,0.81814471679491,0.423557404248711,0.947523421766759,-4.59666469558608,3.44938449179483,0.937124276251946,1.2642947230296,0.22162560091033,0.999066860692725,-4.59481111657536,-0.673733300812158,0.937124276251946,-0.769910314299712,0.450951207070855,0.726866897920755,-4.59727819472571,-1.24443692100687,0.937124276251946,-1.58179846900511,0.130428585241856,0.320598406257479,-4.43552249377725,2.15215455419742,0.937124276251946,2.63132741343221,0.0165712066179482,0.0375561157960197,-3.04494554571806,0.0166531340677051,0.937124276251946,0.43424949669383,0.669066575364385,0.999369459381768,-5.49456114462851
virus_comp_16658_cycle_1_1,virus_comp_16658_cycle_1_1,1.20620065146198,1.23027256782594,0.511240394332649,0.610631769869333,0.996995076828017,-4.59608040975096,2.10430003593453,1.23027256782594,2.00121679414534,0.0488590823199112,0.0663754837252331,-4.10048621982136,-0.00197840714366778,1.23027256782594,-0.0556564132792159,0.955758321471918,0.976020535258064,-6.09653902909818,-1.54422871438204,1.23027256782594,-1.54167496793827,0.127213691982155,0.170779659044956,-4.66026691596478,0.162734739903283,1.23027256782594,0.60064006908111,0.549826956865524,0.77864551512006,-5.58662011169106,1.36473910614732,1.23027256782594,1.05335851082465,0.295439833483554,0.947523421766759,-4.59467430654163,0.492611287976649,1.23027256782594,0.198189240318496,0.843414377612403,0.999066860692725,-4.5962484664993,-1.47544851701789,1.23027256782594,-1.15509043329783,0.251591609260287,0.726866897920755,-4.59368793050634,-2.08551878267421,1.23027256782594,-1.86243124932321,0.0663206358378359,0.300790903128093,-4.02117109319548,3.30788017652328,1.23027256782594,2.97006199713199,0.0039588565226282,0.0210173949353208,-1.97593914299264,-0.0286501652823242,1.23027256782594,-0.54835289548826,0.585020973700938,0.999369459381768,-5.42249581820414
virus_comp_16658_cycle_1_2,virus_comp_16658_cycle_1_2,1.23332155702399,1.06343491195892,0.72535769896451,0.470887490520976,0.996995076828017,-4.59576759916233,2.0411967475051,1.06343491195892,2.7616552978826,0.00750435035885531,0.02066605011615,-2.56833682045623,-0.0205056985982746,1.06343491195892,-0.836621802156834,0.405930987840302,0.583319743069312,-5.82763020843937,-1.51109251330356,1.06343491195892,-2.1143182521243,0.038405529472698,0.132696122420579,-3.78157137448283,0.103650449219763,1.06343491195892,0.540256827701498,0.590902785572937,0.797283522463171,-5.65666017932942,1.1521947373431,1.06343491195892,1.24419919471074,0.217982394572462,0.947523421766759,-4.59267773555395,0.913600009917534,1.06343491195892,0.501142940229743,0.61799695979836,0.999066860692725,-4.59601329266895,-0.653169604053862,1.06343491195892,-0.738496150221852,0.462923721927565,0.726866897920755,-4.59741782060221,-1.46677348272995,1.06343491195892,-1.88114439435715,0.0645214386383768,0.300790903128093,-4.01224927925544,2.69970350161935,1.06343491195892,3.33750337539115,0.00141448631088073,0.0191209843185077,-1.09336357979294,-0.0175437667709304,1.06343491195892,-0.47134008462173,0.639007295363211,0.999369459381768,-5.4878991051257
virus_comp_16662_cycle_1_3,virus_comp_16662_cycle_1_3,-0.576166666673618,0.977117415622813,-0.312595696664661,0.758233139319621,0.996995076828017,-4.59647647144609,2.12120475579741,0.977117415622813,2.62368770730422,0.0173610761329501,0.0345519456371458,-3.1588039252362,-0.02941358331018,0.977117415622813,-1.13010620618486,0.273482464933198,0.525522209676308,-5.6048561933551,-1.13261127689716,0.977117415622813,-1.41637675983166,0.173987971032442,0.213411227308676,-4.86338483191302,0.372125957749358,0.977117415622813,1.74589326970887,0.0981260066218852,0.636165309502965,-4.4660353105004,0.260311261577363,0.977117415622813,0.251474417804682,0.80433774788225,0.956689726815957,-4.59958020179263,0.385653374242753,0.977117415622813,0.186911348965594,0.853851410053725,0.999066860692725,-4.59628206984095,-0.695806862842986,0.977117415622813,-0.719048546288193,0.481477565267103,0.729013980015507,-4.59769860143562,-0.823764853173938,0.977117415622813,-0.950218935531942,0.354769910615526,0.456671982809355,-5.05474563041153,1.89403152289761,0.977117415622813,2.06394930112033,0.053966788944905,0.0776182258003137,-4.01731436232748,-0.0135917406857599,0.977117415622813,-0.332416726373671,0.743470887939968,0.999369459381768,-5.56356799953576
virus_comp_16682_cycle_1_1,virus_comp_16682_cycle_1_1,-1.88654859707293,1.40736460417964,-0.990036059383974,0.337135267627822,0.996995076828017,-4.59514314520149,1.04225058584401,1.40736460417964,1.29859388217846,0.21279045178352,0.224981571416951,-5.15459908112983,-0.0225237380266786,1.40736460417964,-0.794978548650056,0.438451770017969,0.602553157829337,-5.75104461303735,-1.94579619102333,1.40736460417964,-2.53837197897203,0.0221122790152077,0.13256554295326,-3.20226500907995,0.845312617045166,1.40736460417964,3.28613557827797,0.00473858356333054,0.254594412839111,-1.98026442972801,2.45848493007249,1.40736460417964,2.22404256100338,0.0411492245005438,0.947523421766759,-4.58465981461981,0.260190072769703,1.40736460417964,0.136857888898374,0.892878659058475,0.999066860692725,-4.59628094356026,-2.45421867828682,1.40736460417964,-2.42092310185892,0.0279604703239478,0.713136624025387,-4.58046394352866,-2.68942243078001,1.40736460417964,-3.04862302042388,0.00777609016819026,0.246710802488296,-2.49781162313916,2.19426900704708,1.40736460417964,2.5737860666344,0.0205908503111119,0.0422022187481047,-3.1863587904028,0.027550432670384,1.40736460417964,0.738341782334724,0.471174981196593,0.999369459381768,-5.36719039794362
