,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Country(USA vs Italy)_logFC,Country(USA vs Italy)_AveExpr,Country(USA vs Italy)_t,Country(USA vs Italy)_P.Value,Country(USA vs Italy)_adj.P.Val,Country(USA vs Italy)_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
virus_comp_73_cycle_1_6,virus_comp_73_cycle_1_6,2.47836228710303,1.30769295550259,2.43192895104792,0.0157507898096314,0.0328508357346055,-3.15357301407833,2.54021761143213,1.30769295550259,3.94915038124083,0.00010310728687564,0.00040282233582563,1.08859127972416,-0.0137434958083638,1.30769295550259,-1.25725206913344,0.209883910847801,0.753873302947058,-5.91963745436462,2.56557347288335,1.30769295550259,3.40221307977261,0.000782925300911902,0.00206461875088373,-0.69229517135896,-1.43953618467007,1.30769295550259,-2.23295534146095,0.0264742310021874,0.0436145985100138,-3.62852656577826,-0.0443796638527108,1.30769295550259,-0.578008608955828,0.563799989300908,0.751615425360182,-4.92452462039017,-0.33763521095564,1.30769295550259,-0.483454908797987,0.629213343549846,0.961012419931816,-4.60129192764455,0.557672386393328,1.30769295550259,0.566661791869608,0.571473293298687,0.873650604584424,-4.59788214122162,0.893171573695891,1.30769295550259,1.1311194177634,0.259133333279289,0.513701537104615,-4.86675061965958,-0.116107081407945,1.30769295550259,-0.179543117584801,0.857662686537078,0.9998244748413,-4.60418724497529,1.32099511180508,1.30769295550259,1.61357355220608,0.10793339768429,0.481146211322896,-4.58590218519376,0.0675188498932895,1.30769295550259,4.22398054555355,3.40959474271949e-05,0.000153018706405929,1.95481453387064
virus_comp_73_cycle_1_7,virus_comp_73_cycle_1_7,2.45718373578453,1.28319313470638,2.5154027201643,0.0124618163359122,0.0289201075609075,-2.96547935781303,2.6588964173097,1.28319313470638,4.32475149117154,2.140294773557e-05,0.000171818686613241,2.51123699210382,-0.0171105563838887,1.28319313470638,-1.63661933211319,0.102857614082535,0.72902057617841,-5.38448312136382,2.41285515240042,1.28319313470638,3.32634049990717,0.0010001126258759,0.00230404432634558,-0.910093942659941,-1.49488219298913,1.28319313470638,-2.41772992402123,0.0162701532498598,0.0362901296691665,-3.23361785827143,-0.0440719410556739,1.28319313470638,-0.598105221241355,0.55026358160202,0.744743421342418,-4.91777399952956,-0.380379693262888,1.28319313470638,-0.5689298168161,0.569869625986537,0.961012419931816,-4.60060048278834,0.571031939670217,1.28319313470638,0.605448307496769,0.545382112961035,0.873650604584424,-4.59770541958176,1.0036820591576,1.28319313470638,1.32265228167458,0.187053475264747,0.469121732028967,-4.68143877309343,-0.0341800456342247,1.28319313470638,-0.0552339675913546,0.955992305068965,0.9998244748413,-4.60451279327874,1.19582719354301,1.28319313470638,1.51895044416189,0.129927521571291,0.481146211322896,-4.587624269945,0.0695563403395583,1.28319313470638,4.54408554229183,8.28091123929213e-06,6.47086070827119e-05,3.27067852416945
virus_comp_73_cycle_1_8,virus_comp_73_cycle_1_8,2.51852854168767,1.36721575737762,2.5607849987381,0.0109775999791948,0.0273023534966426,-2.86127849837134,2.63177784125467,1.36721575737762,4.238646032534,3.07256959897459e-05,0.000201899246659893,2.18258262276878,-0.0160583384332833,1.36721575737762,-1.52814541293318,0.127625356713761,0.753873302947058,-5.55273462077448,2.35877834388635,1.36721575737762,3.23223868586681,0.00137776956170945,0.0027425416251761,-1.19075471422506,-1.55931786081736,1.36721575737762,-2.5042232071785,0.012851138109828,0.0336782591948995,-3.03815907404384,-0.0508517536016225,1.36721575737762,-0.686048389935573,0.493260353372506,0.741510763931593,-4.88505260418882,-0.367164511373257,1.36721575737762,-0.5449804566683,0.586208479114095,0.961012419931816,-4.60078704432198,0.610007034258434,1.36721575737762,0.641020588877972,0.522042934533058,0.873650604584424,-4.59750736524707,0.97403353147483,1.36721575737762,1.27279802221489,0.204164303526016,0.477002054601692,-4.73055455794636,0.0658717122294825,1.36721575737762,0.105088524868497,0.916382142852407,0.9998244748413,-4.60429794529943,1.34794563048342,1.36721575737762,1.6971672225628,0.0907959988701232,0.481146211322896,-4.58442090016082,0.0647562836129571,1.36721575737762,4.18382473650316,3.85921444503185e-05,0.000167513820619955,1.83588591268058
virus_comp_73_cycle_1_9,virus_comp_73_cycle_1_9,2.43977979016417,1.37397884272616,2.27259261567046,0.0238195448285123,0.0413623177089708,-3.4871979799317,2.78741855699053,1.37397884272616,4.09306457691522,5.59418842367309e-05,0.000281290387477301,1.63949756287729,-0.016159816925623,1.37397884272616,-1.40182063204821,0.162091968735453,0.753873302947058,-5.7281281684318,2.44447148415333,1.37397884272616,3.05099707366886,0.00250273618016719,0.00405948722631607,-1.70789127949583,-1.59773006660305,1.37397884272616,-2.34915802531413,0.0195207993582927,0.0374591396617604,-3.38067782025023,-0.0400820742617761,1.37397884272616,-0.496243057715024,0.620117744122308,0.771561238383485,-4.94953939609862,-0.200244188779567,1.37397884272616,-0.270354259097614,0.787089698256942,0.961012419931816,-4.60245138764979,0.431995049022821,1.37397884272616,0.418136659713461,0.676172218737823,0.873650604584424,-4.59848682848733,0.814644575152019,1.37397884272616,0.968869364025806,0.333458295484317,0.55469808940389,-4.99303439263819,-0.0629202663489191,1.37397884272616,-0.0918193539018061,0.926908148184807,0.9998244748413,-4.60426757971782,1.42794964289602,1.37397884272616,1.64407421637907,0.101298968299759,0.481146211322896,-4.58548966755346,0.0652778454027723,1.37397884272616,3.84221131185438,0.000151332669048207,0.000435262206618158,0.573232344753754
virus_comp_732_cycle_1_7,virus_comp_732_cycle_1_7,1.73268816394174,1.45340277495311,1.360519239903,0.175665205740544,0.187414031770239,-4.98828134739815,3.67968927301958,1.45340277495311,4.56391423864754,1.02398632996516e-05,0.000132663326616417,3.21279221512656,-0.0244353035335794,1.45340277495311,-1.77639503949458,0.0776538302901298,0.671901294678806,-5.1383773954722,1.70729343631343,1.45340277495311,1.7634484144838,0.079819642829717,0.0841489671217572,-4.5644263245808,-0.804597471763315,1.45340277495311,-0.978560834089158,0.32934069014362,0.337362717582902,-5.46437108283545,0.0402569833140634,1.45340277495311,0.42248623104743,0.673262869489536,0.79330464448767,-4.96958842737482,-0.458219560378333,1.45340277495311,-0.51780331807734,0.605342877790354,0.961012419931816,-4.6007843271845,-0.731664082200791,1.45340277495311,-0.600843895723726,0.548832403462667,0.873650604584424,-4.59773818585719,1.0062438967257,1.45340277495311,1.01266290774379,0.31281884349309,0.543832422300606,-4.95836331410797,1.21677250130868,1.45340277495311,1.48338301332114,0.140028266957193,0.9998244748413,-4.58465741401854,0.397271620326034,1.45340277495311,0.380428752344643,0.704154441104175,0.787832735032792,-4.59987855761829,0.0652736102936113,1.45340277495311,3.21485272838906,0.00159201464554189,0.0027901592398517,-1.54969623645426
virus_comp_733_cycle_1_11,virus_comp_733_cycle_1_11,2.18685259206882,1.31408226917201,1.94635605457403,0.0525481316176905,0.0672627716832973,-4.10500668107813,2.37671178468583,1.31408226917201,3.39206350306795,0.000787059081707726,0.00155861956848456,-0.743529623673938,-0.0155124071732932,1.31408226917201,-1.30048874920407,0.194434615819283,0.753873302947058,-5.86710728866402,1.99211084009787,1.31408226917201,2.41024606603563,0.01654509580815,0.0197058736376164,-3.32412644613194,-2.02167099658112,1.31408226917201,-2.86646741248732,0.00444538347077695,0.0318926200262244,-2.15047522014373,0.0772042991915979,1.31408226917201,0.918148920969727,0.359280671990699,0.73231375804903,-4.77803509504306,-0.698914890689616,1.31408226917201,-0.916128260507533,0.360337647741601,0.961012419931816,-4.59646450888495,0.374041768613877,1.31408226917201,0.338232984934524,0.735424904974121,0.886162685507396,-4.59852883189199,1.06583259427683,1.31408226917201,1.23673750128662,0.217154720313462,0.483613387242073,-4.76932797353562,1.01384526906461,1.31408226917201,1.4223923777918,0.155954373581275,0.9998244748413,-4.58592322959878,0.847949963804631,1.31408226917201,0.940550659521588,0.347694135778929,0.535705528105639,-4.59581406005271,0.056235371535083,1.31408226917201,3.20622288893871,0.00149049748221335,0.00263975549491537,-1.52524881095058
virus_comp_733_cycle_1_12,virus_comp_733_cycle_1_12,2.65721704597239,1.21951100737664,2.57384658542004,0.0105832055192264,0.0267140443633656,-2.83118610568817,2.80847462292319,1.21951100737664,4.32529046720991,2.13540304248294e-05,0.000171818686613241,2.5135023304088,-0.0108228016061284,1.21951100737664,-0.995890568741578,0.320181641257311,0.753873302947058,-6.22712235591433,2.49537559736606,1.21951100737664,3.24924926679063,0.00130138872722078,0.00263582497903824,-1.13962887940974,-1.70046306647444,1.21951100737664,-2.60652910843407,0.00964693422369702,0.0324270394615954,-2.80081330941232,-0.0778624118037269,1.21951100737664,-1.01951886641268,0.308855685614392,0.73231375804903,-4.72820073323574,-0.454818365937105,1.21951100737664,-0.643734465941224,0.520285866373291,0.961012419931816,-4.59985620918011,0.276135940823738,1.21951100737664,0.272249310474941,0.785635290849927,0.908967755971561,-4.59875360948282,1.73628415077354,1.21951100737664,2.15490427466695,0.0320403301324388,0.195539006850477,-3.5530249542339,0.600339088987169,1.21951100737664,0.920155586636281,0.358300526611079,0.9998244748413,-4.59663620067915,0.895006028414425,1.21951100737664,1.0721820165481,0.28458134743064,0.51460952596148,-4.59429656035475,0.0592147300266833,1.21951100737664,3.70898269966713,0.000251875999067817,0.00063880393184634,0.0878474100028495
virus_comp_733_cycle_1_16,virus_comp_733_cycle_1_16,2.38061011543013,1.38651947696504,2.14327477113846,0.0329492977103106,0.0496607039882455,-3.74407629471205,3.09934953843459,1.38651947696504,4.4615109356147,1.1783928571402e-05,0.000143582018153113,3.05497995440662,-0.0283521114572297,1.38651947696504,-2.36714662716247,0.0186033285062307,0.364986165703271,-3.94899189104089,2.37720696669238,1.38651947696504,2.86395227348539,0.00449915926478813,0.00636678277764161,-2.21332510546528,-1.6113452227649,1.38651947696504,-2.28817890702132,0.0228694280741039,0.0402915369280846,-3.50853261701248,-0.0354304645746474,1.38651947696504,-0.424948523003207,0.671199289741706,0.793297883072338,-4.96886841658945,-0.473207846559664,1.38651947696504,-0.620836929491396,0.53520996574224,0.961012419931816,-4.6000352017174,0.199730369520043,1.38651947696504,0.185029267640704,0.853339503820748,0.940035913594729,-4.59897267076222,1.18342152631031,1.38651947696504,1.37838424816864,0.169180701912206,0.45965245254809,-4.62263023446653,0.684650454984772,1.38651947696504,0.966809607252986,0.334470251364529,0.9998244748413,-4.59579853644086,0.847535406210775,1.38651947696504,0.94280967944832,0.346587816648101,0.535705528105639,-4.59578496871768,0.0723440473775982,1.38651947696504,4.14141098446892,4.56916847667864e-05,0.000187052861708986,1.67925382586491
virus_comp_733_cycle_1_17,virus_comp_733_cycle_1_17,2.76280577491143,1.30782708023157,2.15615158550991,0.0324848632294079,0.049264296915576,-3.72817213141752,2.63807237326886,1.30782708023157,3.30209070511264,0.00117093380337485,0.0020747938553719,-1.08424361509242,-0.0182430976961762,1.30782708023157,-1.32280239711615,0.187687099374683,0.753873302947058,-5.83299042088468,2.51240813383088,1.30782708023157,2.65916048607569,0.00858631888070158,0.0109422344744147,-2.76461302333916,-1.90521076878762,1.30782708023157,-2.36108092299216,0.0193607007271092,0.0374115804048231,-3.37073737835773,-0.0487734342153693,1.30782708023157,-0.510949735540825,0.610052661811846,0.769384845567503,-4.95107580511056,-0.768504361257404,1.30782708023157,-0.876065198446516,0.382237298886818,0.961012419931816,-4.5970339516191,-0.0319656603185821,1.30782708023157,-0.0255409050392302,0.979653635801756,0.996464625869425,-4.59909134366878,0.959703848793814,1.30782708023157,0.972631133591234,0.332125834250275,0.55469808940389,-5.00152167926851,0.419328562114696,1.30782708023157,0.51435782241927,0.607673377694857,0.9998244748413,-4.60198335025656,1.12991749569003,1.30782708023157,1.10006416059511,0.272867668518217,0.511754045326172,-4.59393257796088,0.0574931208290398,1.30782708023157,2.85528728904366,0.00483851791652324,0.00715111306128962,-2.56789240529844
virus_comp_733_cycle_1_19,virus_comp_733_cycle_1_19,2.81142302638569,1.31030696254195,2.35955658887627,0.0194111906117409,0.0368318981829013,-3.3163183081264,2.93753900295033,1.31030696254195,3.96854013147835,0.000105792878921498,0.000407831548242377,1.07448110413002,-0.0321424779043488,1.31030696254195,-2.50599824164072,0.0131333632720654,0.289309230936069,-3.63882662724903,2.11032908503459,1.31030696254195,2.38819757568012,0.0180076727531695,0.0212508913663679,-3.3850896407764,-2.00280681925389,1.31030696254195,-2.66484154550943,0.00843088962034196,0.0319739334727395,-2.67998314567886,-0.0427261416750003,1.31030696254195,-0.478924893033023,0.632596460361597,0.774003252753225,-4.95678307254275,-0.821461473120553,1.31030696254195,-1.00998179562251,0.313913645231143,0.961012419931816,-4.59502455116764,-0.097921417638078,1.31030696254195,-0.0842305653195765,0.932970446736772,0.973808954558733,-4.59906094760368,1.27534213654003,1.31030696254195,1.38744714817576,0.167088993500806,0.458454142310042,-4.61464944900773,0.881156672766025,1.31030696254195,1.15709488028807,0.248827765500803,0.9998244748413,-4.59213710365737,0.441774394934512,1.31030696254195,0.459320486207601,0.646580308188265,0.742203599424048,-4.59968866669836,0.0682075502204044,1.31030696254195,3.61867629376088,0.000388441102772372,0.000886059438572483,-0.276355425970506
virus_comp_733_cycle_1_20,virus_comp_733_cycle_1_20,3.20756226803714,1.30538647583747,2.74240872295319,0.0069657296078393,0.0220406738480606,-2.46940275518153,2.94040514606175,1.30538647583747,4.04755560464988,8.86334377529357e-05,0.000366960617085193,1.25210990357681,-0.0255635262109318,1.30538647583747,-2.04798388855099,0.0425890601131467,0.530758414307212,-4.65090893272467,1.90606863872079,1.30538647583747,2.20253689259561,0.0294023703687147,0.0333698148492822,-3.7841094899537,-2.24455876825817,1.30538647583747,-3.05207667016143,0.00275970196934319,0.0318926200262244,-1.72435781748716,-0.046868425137555,1.30538647583747,-0.535341982731972,0.593334329839993,0.75998213194856,-4.93884705952074,-1.07416383134094,1.30538647583747,-1.34936895367778,0.179580013043776,0.961012419931816,-4.58869783743518,-0.00280209281901992,1.30538647583747,-0.00244702493915415,0.998051335496716,0.999698524756839,-4.59903977256666,1.31048747354715,1.30538647583747,1.45577639227815,0.147881816654545,0.442489166274825,-4.53885578155001,0.848800738682695,1.30538647583747,1.13630230943186,0.257934842059388,0.9998244748413,-4.59258447867781,0.199929820875674,1.30538647583747,0.211848116085027,0.832559597327816,0.887424123787668,-4.60062142298277,0.0622169333505417,1.30538647583747,3.37417441670054,0.000977934808878155,0.0018510337258062,-1.1071953206142
virus_comp_733_cycle_1_21,virus_comp_733_cycle_1_21,3.35118380595711,1.37909751037942,2.57163069338498,0.0110676851571052,0.0274085179533023,-2.85556746773897,2.96388779165411,1.37909751037942,3.65752866074399,0.000349002909720354,0.00088903494513566,0.00351773557518165,-0.0303242130669385,1.37909751037942,-2.16821497698339,0.0316766243618848,0.488426960149733,-4.39822790499557,1.7372824923634,1.37909751037942,1.79369774793108,0.0748221837918183,0.0791494356442716,-4.53242562116952,-2.37228356546409,1.37909751037942,-2.89561662134279,0.00433441076923494,0.0318926200262244,-2.11530389788585,-0.0424463293051864,1.37909751037942,-0.434945924870771,0.664210154926398,0.789474865542013,-4.96641188343399,-1.20789499685355,1.37909751037942,-1.36101738151567,0.175495106644265,0.961012419931816,-4.58845129729429,-0.093597380648685,1.37909751037942,-0.0733995611197897,0.941583349204435,0.97882349964488,-4.59901767211279,1.52145100939493,1.37909751037942,1.5088375023206,0.133387769711575,0.429731464531514,-4.47473019533395,0.898883280705131,1.37909751037942,1.07820420703254,0.282627408806716,0.9998244748413,-4.59374387196028,-0.00869726149226702,1.37909751037942,-0.00823695929108659,0.993438584926453,0.994298332728207,-4.60082512515118,0.0658930819287951,1.37909751037942,3.1910534822548,0.00171804672914541,0.00296776854706,-1.62397551143245
virus_comp_733_cycle_1_22,virus_comp_733_cycle_1_22,2.50487689598604,1.50776138299387,2.24098574091207,0.0258133878907977,0.0432028698924857,-3.54969767813444,2.83294258461461,1.50776138299387,4.0305007888439,7.18447248142414e-05,0.000325836957834001,1.41109594775157,-0.0222032181134685,1.50776138299387,-1.82900701267145,0.0684654782859982,0.646370005206179,-5.03882580617439,2.0799374313935,1.50776138299387,2.46840340990253,0.0141711784786669,0.0171792116463084,-3.18060464448899,-1.513099897579,1.50776138299387,-2.12579005658008,0.0343986741947656,0.0509763702298805,-3.83327062292697,0.00751793435705328,1.50776138299387,0.0895145718877416,0.928737172900038,0.956734156462977,-5.01687450321831,-0.780670531243908,1.50776138299387,-1.00883389643636,0.313928081949933,0.961012419931816,-4.59504330377607,-0.543560603273242,1.50776138299387,-0.504610405530517,0.614230649080496,0.873650604584424,-4.59813401682992,1.04097745312349,1.50776138299387,1.19718546081779,0.232250082389205,0.49400148301149,-4.80138015409188,0.848533826336101,1.50776138299387,1.18328885280936,0.237701572782254,0.9998244748413,-4.59162043554223,0.681668489027908,1.50776138299387,0.750123698159126,0.453812060397888,0.603257066494433,-4.59761247505876,0.0594743316489785,1.50776138299387,3.32838708641012,0.000990856041367065,0.00186937196058892,-1.13900489141176
virus_comp_733_cycle_1_23,virus_comp_733_cycle_1_23,2.61004579082545,1.44330526093945,2.4046433659177,0.0168743669837335,0.0341244800294145,-3.21033688004548,3.17540879183477,1.44330526093945,4.64465786478069,5.36830113062974e-06,0.000103452799876057,3.77702752800832,-0.0251407464234501,1.44330526093945,-2.13141104548292,0.0339751766161392,0.494242663604591,-4.4595432993564,1.89220622292335,1.44330526093945,2.3033220186508,0.0220349359013253,0.0255344723145118,-3.54683482643743,-1.6024560116181,1.44330526093945,-2.31539600535112,0.0213549725823695,0.0389236025082906,-3.45035543392983,-0.00427197202246748,1.44330526093945,-0.0521489390873335,0.958449290517086,0.974074099090832,-5.01839386102463,-0.707184386373071,1.44330526093945,-0.940311872154507,0.347913589556091,0.961012419931816,-4.5960811379602,-0.378466268690353,1.44330526093945,-0.361983413799267,0.717652788247736,0.884722555400816,-4.59866713790962,1.10904714927824,1.44330526093945,1.30995482682541,0.191345062269405,0.470830988328866,-4.69160397835008,0.72078728857024,1.44330526093945,1.03493728596775,0.301641321737616,0.9998244748413,-4.5945605877062,0.337731920213176,1.44330526093945,0.381503088953906,0.703135564554087,0.787579932597386,-4.59997880386563,0.068475351099348,1.44330526093945,3.97342709613379,9.13717256359171e-05,0.000307428743462241,1.04243174014692
virus_comp_733_cycle_1_24,virus_comp_733_cycle_1_24,2.30640702813432,1.30285403734881,2.08739673461871,0.0377965250912086,0.054333972986927,-3.85398417634937,2.90909147381808,1.30285403734881,4.21176064752963,3.46333419843811e-05,0.000214763860616283,2.07225220583294,-0.0177701650612475,1.30285403734881,-1.49881825574722,0.135097290912067,0.753873302947058,-5.59358449567753,2.28498458752298,1.30285403734881,2.77553658915451,0.00589904217760886,0.00796395915460877,-2.44864272687731,-1.84180693745377,1.30285403734881,-2.63288322492205,0.008957662077145,0.0321990429119644,-2.73854324320288,-0.0410654638317653,1.30285403734881,-0.492209770270804,0.622973848842274,0.771598985492426,-4.95032250469163,-0.342205821728507,1.30285403734881,-0.450578129985677,0.652657788243551,0.961012419931816,-4.60151305091636,0.148559677034937,1.30285403734881,0.13872438749265,0.88977208587427,0.949719812933635,-4.59908760609527,1.16648493274126,1.30285403734881,1.35690359776012,0.175953148244492,0.464892215997063,-4.64462980185572,0.603482038062448,1.30285403734881,0.856360441948543,0.392563168690381,0.9998244748413,-4.59765400215462,1.17668793434463,1.30285403734881,1.31873294922884,0.18838372691308,0.482910516551349,-4.5909065608513,0.0524033231251282,1.30285403734881,2.99609045341037,0.00299067042141675,0.00474771495177553,-2.14598701935937
virus_comp_733_cycle_1_25,virus_comp_733_cycle_1_25,2.89913686740683,1.43473914129571,2.56050733278995,0.0109547852724205,0.0272749390044227,-2.85737212096684,3.22544969848369,1.43473914129571,4.54638245702639,8.0031889086843e-06,0.000118091238983532,3.40804194792685,-0.0163280613577295,1.43473914129571,-1.3461269462465,0.179305301811003,0.753873302947058,-5.80006258104305,1.53529968822861,1.43473914129571,1.81188892178372,0.071030166667463,0.0756064314320488,-4.49150033195249,-1.9341161411015,1.43473914129571,-2.69906334773418,0.00735850643942027,0.0318926200262244,-2.57145450384414,-0.0291083477356557,1.43473914129571,-0.34192668071848,0.732651935752383,0.827633184327754,-4.98396072141088,-0.661489600394105,1.43473914129571,-0.85020333973308,0.395908372485005,0.961012419931816,-4.59734323860048,-0.000942943448459661,1.43473914129571,-0.000852332807422079,0.999320518676112,0.999698524756839,-4.59903314162992,1.40834392952921,1.43473914129571,1.60539575855787,0.109487247438547,0.39693417449116,-4.35491888451909,1.16640984703078,1.43473914129571,1.6094218304903,0.108604273504819,0.9998244748413,-4.58102942033895,0.0617625796135707,1.43473914129571,0.0672224111847044,0.946450631545876,0.9643789915267,-4.60075815731037,0.0541027907645756,1.43473914129571,3.01705017681794,0.00277719737484947,0.00445468621915868,-2.07455163096886
virus_comp_733_cycle_1_26,virus_comp_733_cycle_1_26,2.84736121058029,1.38169090808749,2.42080299067122,0.0161314513608004,0.0332527520186485,-3.17320488104206,2.70815941616718,1.38169090808749,3.69365185435035,0.000266440231959262,0.000733662210144968,0.225005227441542,-0.0194660906781575,1.38169090808749,-1.53942034565645,0.124846927660055,0.753873302947058,-5.5272180701278,2.10219536148154,1.38169090808749,2.40823153935461,0.0166856211625264,0.0198425921588295,-3.327896387943,-1.78830512680124,1.38169090808749,-2.40677635652141,0.0167508410375239,0.0365171492175238,-3.25624087792948,-0.0353512462634107,1.38169090808749,-0.399526440652514,0.689814216394792,0.802194831151564,-4.97374579896486,-0.783819069519773,1.38169090808749,-0.97393223230139,0.330942660908987,0.961012419931816,-4.59559133941453,-0.035898804174306,1.38169090808749,-0.0313355559659107,0.975024573616213,0.996464625869425,-4.59908791732085,1.2039082424477,1.38169090808749,1.32285133699408,0.186979365305206,0.469121732028967,-4.68100394053469,0.609033054233643,1.38169090808749,0.813826791353828,0.416445463949894,0.9998244748413,-4.59829542456937,0.660227074229763,1.38169090808749,0.696814989215206,0.486504820933089,0.620676034648778,-4.59811272996163,0.055778527586944,1.38169090808749,3.01510541434069,0.00280790315214221,0.0044977008247264,-2.09180985705714
virus_comp_733_cycle_1_27,virus_comp_733_cycle_1_27,3.28089217129686,1.49400639539749,2.81887671353206,0.00514507845002596,0.0199339471606533,-2.23394109031076,3.11971622224873,1.49400639539749,4.28702845856872,2.45512533603685e-05,0.000180850474594052,2.38460889054206,-0.0269029259187697,1.49400639539749,-2.15019496393297,0.0323521178874173,0.488426960149733,-4.42031076886546,1.52720119549244,1.49400639539749,1.75126418661305,0.0809393175000832,0.0851353530594327,-4.58945991045607,-2.0014360184073,1.49400639539749,-2.71498051409244,0.00701834727836134,0.0318926200262244,-2.53030220366258,-0.0219315999544445,1.49400639539749,-0.250989308735093,0.801997043124097,0.87171953042577,-4.99860221396526,-0.988384671836127,1.49400639539749,-1.23801481383519,0.216694564303979,0.961012419931816,-4.59104636997933,-0.290049784792814,1.49400639539749,-0.256853014301124,0.797471225626722,0.915430314502774,-4.5988056359907,1.32559578142595,1.49400639539749,1.4733515324129,0.141722085644765,0.43413083992971,-4.51337557235097,0.957036908719397,1.49400639539749,1.2863020204398,0.199345912724984,0.9998244748413,-4.58936674710063,-0.21886376419191,1.49400639539749,-0.231840619881128,0.816822486781005,0.878740180815892,-4.60045423377413,0.0669496034877284,1.49400639539749,3.64695630003248,0.000313603741429737,0.000750895915038284,-0.0960745061065493
virus_comp_733_cycle_1_28,virus_comp_733_cycle_1_28,2.88697613403138,1.62782831715674,2.48877015539446,0.0133933330533863,0.030021496620749,-3.01774036016133,3.45113988305621,1.62782831715674,4.7557321119168,3.15348886341188e-06,9.35130736034831e-05,4.26240702702666,-0.0392687255327682,1.62782831715674,-3.08546629312465,0.00223343623931689,0.146737530262139,-2.04059212517012,1.43751397084656,1.62782831715674,1.63716893556422,0.102706206914906,0.106528904302322,-4.75938906092203,-1.86989611339679,1.62782831715674,-2.54097573768399,0.0115883241309183,0.0326110053218135,-2.94470454723726,0.0183959226707671,1.62782831715674,0.212737662114768,0.831684687019286,0.889771822884186,-5.00541312869501,-0.816808297163859,1.62782831715674,-1.02072046349637,0.308258331936606,0.961012419931816,-4.59485948857087,-0.637242052733429,1.62782831715674,-0.573622843921945,0.566678444418666,0.873650604584424,-4.59781768488093,1.34132632167455,1.62782831715674,1.49298229510087,0.136555394046979,0.429731464531514,-4.48827457684827,1.13368422219372,1.62782831715674,1.52564129695626,0.12821556428505,0.9998244748413,-4.58353669023034,-0.479936926340757,1.62782831715674,-0.50696695754235,0.612572641254462,0.719593966085104,-4.59922828320375,0.0773188395287251,1.62782831715674,4.14803858594384,4.43782955292424e-05,0.000183955192758311,1.72471942569365
