"orf_id","total_logFC","total_adj_p","us_logFC","us_adj_p"
"edge_4_69",0.076475734129959,0.000655148399066841,0.0773591861474326,0.00108814060962063
"virus_comp_18052_cycle_1_23",0.0646561210696758,0.000655148399066841,0.0559459322189831,0.000686235347123783
"virus_comp_163_cycle_1_12",0.063816690916271,0.000655148399066841,0.0597600134163136,0.00908952298769911
"virus_comp_155_cycle_2_67",0.0628225016494192,0.000661521201171037,0.0624263721987156,0.00354398113821347
"virus_comp_1105_cycle_1_2",0.0750815183963645,0.000661107188662061,0.0635559062162684,0.00315880618225045
"virus_comp_358_cycle_1_17",0.0708700688367887,0.000720287364312988,0.0769110718516405,0.0182146251157942
"virus_comp_729_cycle_1_44",0.0710874229272788,0.000683098490581378,0.0606879507393671,0.000202846172526592
"virus_comp_1068_cycle_1_2",0.0668698510268934,0.000665784226129304,0.076236177710535,0.00167609364336631
"virus_comp_18196_cycle_1_4",0.0862862390589064,0.000692052554134683,0.0860759717004815,0.0015243009719634
"virus_comp_562_cycle_1_9",0.0863025931297417,0.000690439068076611,0.0843457017108501,0.00752280693111356
"edge_2104_4",0.0638988014660637,0.000677871962134986,0.0694665839278536,0.00155241989653723
"virus_comp_586_cycle_1_1",0.0850697056612197,0.000690935654334056,0.0853863241240129,0.00426937718840303
"virus_comp_2489_cycle_1_4",0.0772277208543319,0.000682207047548764,0.093623577038614,0.000126346574271197
"virus_comp_2223_cycle_1_5",0.0772977767408871,0.000709590762597555,0.076744240510617,0.000307909005599299
"virus_comp_733_cycle_1_30",0.0650573093193604,0.000690439068076611,0.0647673739956874,0.000167702027568706
"virus_comp_2080_cycle_1_8",0.0743274440863484,0.000688419561821969,0.0611604864515876,0.000767566254364578
"virus_comp_490_cycle_1_5",0.0678779707591086,0.000703023801664276,0.0748651588188675,0.000375216975023468
"edge_2199_1",0.062675017765499,0.000727823310720602,0.0788561615441654,0.00249820797162821
"edge_1468_58",0.0740883998921177,0.000709484841194793,0.0812106738443039,0.000685821588417208
"virus_comp_155_cycle_2_70",0.0626074781883867,0.000700892540813017,0.0610657162609069,0.00652160851593244
"virus_comp_1131_cycle_2_29",0.0683003385616228,0.000702079518393606,0.0672227118823927,0.00536837652529654
"virus_comp_1093_cycle_1_24",0.0706086188609898,0.000747128066143905,0.0669940403137242,2.34435915224066e-05
"virus_comp_562_cycle_1_10",0.0803997639949897,0.000733500739048348,0.0797694126753849,0.00856239715640277
"virus_comp_1102_cycle_1_1",0.0825739321436967,0.000727883443952551,0.069069300445954,0.000630124035441307
"virus_comp_18153_cycle_1_2",0.0721813725848482,0.00077004476365041,0.0697696759373328,0.00396344849995994
"virus_comp_7900_cycle_1_1",0.0754575848923724,0.000756171077362771,0.0747208604605927,0.0269529199892219
"virus_comp_608_cycle_1_6",0.0764655572306905,0.000776454810246512,0.0647895251042011,0.00168889370141923
"virus_comp_2394_cycle_1_4",0.0627297948665535,0.000725885073220256,0.091347636473615,1.93885085134617e-05
"edge_61_37",0.0577059088609802,0.000725885073220256,0.0642362184371903,1.7510318116204e-05
"virus_comp_138_cycle_1_1",0.0747393003802448,0.000744188417350599,0.10080630413429,1.715696511532e-05
"virus_comp_733_cycle_1_27",0.0669496034877284,0.000750895915038284,0.0666998746336764,0.000536158313572322
"virus_comp_36_cycle_2_79",0.0565386848265112,0.000747928744083087,0.052828868064086,0.00532346738276046
"virus_comp_562_cycle_1_11",0.078616525003437,0.000766147931990693,0.0783105698037364,0.00870150640976101
"edge_4_12",0.0717758832170423,0.000761576852919202,0.0787252586486077,4.50954908273423e-05
"virus_comp_155_cycle_2_36",0.0640347696477665,0.000762657876363542,0.0714289745471177,0.0021255824931915
"virus_comp_18040_cycle_1_10",0.0618764491820725,0.000769321294515239,0.0762621239387692,1.29801024778746e-05
"virus_comp_590_cycle_2_32",0.0634784133874808,0.000767271048603401,0.0605202858789263,0.0115276342053428
"virus_comp_3930_cycle_1_11",0.0674350488630503,0.000763142498277547,0.0659470439709588,0.000374500457729283
"edge_48806_6",0.0569594881934641,0.000754774512214314,0.0608369793285037,0.00196578981564966
"virus_comp_536_cycle_1_3",0.068337327028284,0.000813807317513639,0.0737048001583304,0.0296962118533526
"edge_4_57",0.0816258035551015,0.00077004476365041,0.0783366021460854,0.00461392626981663
"virus_comp_155_cycle_2_29",0.0604006587945611,0.000766147931990693,0.0582227623258082,0.000823891041365783
"virus_comp_2915_cycle_1_6",0.0653716036733035,0.000786980412406202,0.0610026820494843,0.00209936441773306
"virus_comp_155_cycle_2_37",0.0616664854817227,0.000769321294515239,0.0599432592580726,0.00523740186202064
"virus_comp_2915_cycle_1_3",0.084360635717009,0.000793668488373006,0.0843209241969396,0.0015243009719634
"virus_comp_729_cycle_1_41",0.0733456152360696,0.0008047496673705,0.0647499717410996,0.00346312685523305
"edge_1847_33",0.0764683120878663,0.000841166306071706,0.0955820967354407,1.29801024778746e-05
"virus_comp_2169_cycle_1_12",0.0571484459571568,0.000786980412406202,0.0469937971051211,0.00369064894929805
"virus_comp_590_cycle_2_57",0.077426767159487,0.000875238496582953,0.0693865330504125,0.000618369986630361
"virus_comp_301_cycle_1_87",0.0743517729704996,0.000845171812544,0.078266008049027,0.00613938277063378
"virus_comp_163_cycle_1_2",0.0619576599716732,0.000793668488373006,0.0623420741553185,0.00725770906544626
"virus_comp_62_cycle_1_2",0.0536960733235019,0.000793668488373006,0.0585230767760124,0.000801188336759846
"virus_comp_17832_cycle_1_2",0.0736638265660724,0.000815733367335969,0.0878309250014876,0.000289776022986057
"virus_comp_722_cycle_1_50",0.0589824806034166,0.00079486874385493,0.0487378534435202,0.000377939946164489
"virus_comp_69_cycle_1_4",0.0635648681293065,0.000816222846439315,0.0766057366064632,3.1774522401975e-06
"virus_comp_1314_cycle_1_8",0.0645313433337314,0.0008047496673705,0.0638111908428876,0.00220435213855395
"virus_comp_62_cycle_1_38",0.0556895337911738,0.000806524589810603,0.0636192938413814,6.62937083894037e-06
"virus_comp_158_cycle_1_4",0.0603013294142457,0.000813807317513639,0.0576783153206762,0.00491542483590734
"edge_1847_40",0.065204811599459,0.000876005881234609,0.0804184561745126,0.000242118884872887
"virus_comp_155_cycle_2_34",0.057931061636535,0.000814331464298182,0.0572298406755529,0.0027967324830936
"edge_284_16",0.0686422438964249,0.000816712569555372,0.0546334879662954,0.0197955138640369
"virus_comp_613_cycle_1_22",0.0607903960888229,0.000819813779277024,0.0537904413860022,0.00211010484438845
"virus_comp_2387_cycle_1_1",0.0722710374145128,0.000870994899661956,0.0650493607140826,0.00148634441684445
"edge_1847_2",0.0776143374702765,0.000895342704792465,0.0980016711065312,1.29301765478055e-05
"virus_comp_2171_cycle_1_4",0.0653597971686303,0.00085828958168507,0.0542445024803516,0.00822019742837166
"virus_comp_99_cycle_1_3",0.0624632747092071,0.000823606436478408,0.07079009808757,0.00171970598077504
"virus_comp_5922_cycle_1_3",0.0686183826253224,0.000845171812544,0.0722486422184943,0.000864561134837046
"virus_comp_155_cycle_2_35",0.0587914278152907,0.000856927071493391,0.0554105214507288,0.00742049086831973
"virus_comp_2915_cycle_1_1",0.0870108940831734,0.000873827832552023,0.0948824644872292,0.00204262901351673
"virus_comp_155_cycle_2_60",0.061949621471404,0.000863792570750158,0.0600735211179001,0.00539875972359866
"virus_comp_3620_cycle_1_1",0.0606210806333853,0.000876005881234609,0.0613845123224942,0.000314509595490575
"edge_4_64",0.0813683702378401,0.000873827832552023,0.0831884631518004,0.000970128907699799
"virus_comp_733_cycle_1_19",0.0682075502204044,0.000886059438572483,0.076938761755034,0.000191440516314237
"virus_comp_2591_cycle_1_4",0.0664873033101973,0.000881585620139912,0.0656118898869008,0.00104134156752995
"virus_comp_1898_cycle_1_9",0.0525871399609504,0.000885962987112247,0.0353304188918261,0.0106442775239628
"virus_comp_2399_cycle_1_9",0.0857941712201341,0.000905819396507631,0.0711966732346075,0.0212647885283905
"virus_comp_73_cycle_1_3",0.0677596374257709,0.000905819396507631,0.064559299603795,0.000670484966731841
"virus_comp_155_cycle_1_18",0.0602571344376074,0.000905819396507631,0.0573537679889576,0.00502965017114364
"virus_comp_4337_cycle_1_2",0.0811771465711241,0.00101971364027052,0.0923234471919857,0.0133113669215666
"edge_1990_4",0.0668649680388664,0.000930486450450395,0.0708079823022011,0.00544457190389664
"virus_comp_155_cycle_1_41",0.0572752560804942,0.000927304165193643,0.0538693901591216,0.0080503906596113
"virus_comp_949_cycle_1_6",0.0587603968368758,0.000927304165193643,0.0491082421564043,0.00295186852032666
"virus_comp_2191_cycle_1_9",0.071209459896292,0.000967194375820725,0.0861363688369097,0.000372987892022492
"virus_comp_18003_cycle_1_4",0.0610259814201156,0.00094598953523358,0.0499506607816439,0.0039402159285467
"virus_comp_8889_cycle_1_2",0.0650612455504088,0.000939712265431144,0.0653522823097275,0.00114749378029141
"virus_comp_301_cycle_1_5",0.0671911138433532,0.000973101457053408,0.0652578180703897,0.0106691903837522
"edge_1847_18",0.0707198922496069,0.00106635248263896,0.0841223667075357,0.000376921420589995
"virus_comp_2310_cycle_1_5",0.0706054543685544,0.00106119435427684,0.0757928237207676,0.00117143429493763
"virus_comp_2915_cycle_1_7",0.0819136386020006,0.000971156168074128,0.0779702967352679,0.00376452038366229
"virus_comp_7248_cycle_1_1",0.0578737902592068,0.000974545887924538,0.0470536946635686,0.0169362954563207
"virus_comp_155_cycle_2_32",0.0594313883480492,0.000954236080390713,0.0556231233932935,0.00623550989300858
"virus_comp_17937_cycle_1_1",0.0823345980429055,0.00100862122791385,0.109719592546618,3.64271081095977e-05
"virus_comp_36_cycle_2_8",0.0667897551588189,0.000991960760130432,0.0702190490167553,0.00579059267674189
"virus_comp_155_cycle_1_165",0.05716539203377,0.000962827410250552,0.0526747810012425,0.0111090203767441
"virus_comp_18259_cycle_1_7",0.0625860250699714,0.000969062552195794,0.0705875235325456,2.21063094757797e-05
"edge_1468_77",0.0729887057778805,0.000995803095745612,0.0818704011397602,0.00075408131300554
"virus_comp_301_cycle_1_130",0.0704438804454153,0.00101971364027052,0.0657078095172856,0.00511683166535936
"edge_1732_32",0.0656164918832993,0.00102682657841308,0.070288872762361,0.0169960924521436
"virus_comp_2204_cycle_1_3",0.0765456788344583,0.00099578432616514,0.0862744745824991,0.000451579338923834
"virus_comp_17787_cycle_1_5",0.055378080316902,0.000991960760130432,0.06145267893292,8.71914668558312e-05
"virus_comp_36_cycle_2_58",0.0540747855390544,0.000991960760130432,0.0485638781261622,0.00224542031941195
"virus_comp_10749_cycle_1_2",0.0550775111186289,0.00100404381916237,0.0692715065772355,2.574478247166e-05
"virus_comp_54_cycle_1_1",0.0759258513609066,0.00103857505009146,0.0729039260773714,0.00440142304893134
"virus_comp_17937_cycle_1_2",0.0675791048607158,0.00104272856002321,0.0819511389875099,2.91299793144053e-05
"virus_comp_2385_cycle_1_3",0.0717042065639465,0.00101995709541862,0.0802985958917463,0.00260229857456436
"virus_comp_2438_cycle_1_2",0.0648692820086878,0.00101971364027052,0.0944515120710599,1.27397941963171e-06
"virus_comp_3067_cycle_1_1",0.0616537600290177,0.00103178806562038,0.0539657069432627,0.00100188688173815
"virus_comp_155_cycle_1_92",0.0577110946201312,0.00103022475575825,0.0540141410033467,0.0084654732040709
"virus_comp_155_cycle_2_114",0.0591242874931891,0.00103178806562038,0.0574717911147733,0.00477143658778763
"edge_72_15",0.0587654520198228,0.00104642423415493,0.0648829605338995,0.00304977149752942
"virus_comp_18162_cycle_1_9",0.0607765980183757,0.00103178806562038,0.0609021644203111,0.0023983721826415
"virus_comp_858_cycle_1_17",0.055433946301067,0.00103857505009146,0.0585556162752488,0.00584227702340955
"edge_1847_38",0.0720985207506842,0.00111596587807955,0.0885284210451384,9.1963286097773e-05
"virus_comp_1044_cycle_1_1",0.0793011810687784,0.00109022790891653,0.103129749765553,1.715696511532e-05
"edge_1847_10",0.0684799885924906,0.00112947445812154,0.0810439990006786,0.000321542923027363
"virus_comp_301_cycle_1_128",0.0695173897056935,0.00109401837963932,0.0637254533269365,0.00618087567215844
"edge_187_3",0.0811135756940062,0.00107569014088491,0.102057000705137,0.000214855806444053
"virus_comp_164_cycle_1_12",0.056430515549985,0.00106635248263896,0.0546180823659854,0.00715426453156702
"virus_comp_18139_cycle_1_1",0.0680610930048447,0.00120977705876303,0.0689858099120929,0.000801188336759846
"edge_1709_54",0.0568109342127938,0.00107051199988589,0.0506154108952063,0.0216687784787647
"virus_comp_18162_cycle_1_7",0.0645684623798947,0.00109382473817806,0.0641243274583622,0.00143779014054378
"virus_comp_729_cycle_1_53",0.0688092871853938,0.00110844341622988,0.0750660163505302,0.000301219233287739
"virus_comp_713_cycle_1_2",0.0599344462193585,0.00110789603404458,0.0700801334255619,0.00753613682366433
"virus_comp_301_cycle_1_127",0.0679330238292797,0.00114903840830536,0.060174409547162,0.00890493354012773
"virus_comp_155_cycle_2_23",0.058998543082917,0.00111817134468264,0.0551095002894415,0.00680218510541898
"virus_comp_545_cycle_1_3",0.0761455990097021,0.00112744988076407,0.0918312228148277,4.13580172119384e-06
"virus_comp_1142_cycle_1_3",0.0593930606920021,0.00111923269032067,0.0498955910148453,0.0039893989688851
"virus_comp_733_cycle_1_44",0.0618417576139128,0.00116008484908428,0.0679560941690834,0.00117530525352045
"virus_comp_330_cycle_1_48",0.0615805864990838,0.00116008484908428,0.0609553600866497,0.00135229292428678
"virus_comp_155_cycle_2_22",0.0585797451740348,0.00113269427472383,0.0546090717416177,0.00721025210842854
"virus_comp_2591_cycle_1_1",0.0760427941933065,0.00114363203031452,0.0803562703857687,0.00489721758786
"virus_comp_155_cycle_2_50",0.0604738201523367,0.00113486899489573,0.0617732501534002,0.00343493593554128
"virus_comp_713_cycle_1_3",0.047454568160526,0.00114863999909764,0.0573264630466455,0.000364944709673144
"virus_comp_2283_cycle_1_2",0.0630101480342048,0.00116641809881101,0.0531077298986658,0.0282602505145368
"virus_comp_16335_cycle_1_2",0.0646681958207025,0.00117134242689962,0.0642599381474981,0.00228052776587617
"virus_comp_2334_cycle_1_8",0.0700633034146083,0.0012252383456985,0.0689749263681483,0.00281014512487229
"virus_comp_155_cycle_2_151",0.0585515186922121,0.0011844001896227,0.0529822528872933,0.00900577443519504
"edge_2044_9",0.0583390796603574,0.00119825718558406,0.0690341200385221,2.9571239690459e-06
"virus_comp_18116_cycle_1_1",0.0796297502242685,0.00123678254127773,0.0676036071556365,0.0250203901619641
"edge_1732_59",0.0635445981830144,0.00126945702421096,0.0674884913354964,0.0219716030648463
"edge_1512_14",0.0558920310073738,0.00120621795148525,0.0511777117305314,0.00123256204386834
"virus_comp_729_cycle_1_61",0.0733255674888045,0.00126475749737577,0.0746102951967996,1.54933053355041e-05
"edge_4_54",0.0743773119840497,0.00124029739828608,0.0776865627931759,0.00260155506494524
"virus_comp_155_cycle_2_158",0.0584831712238986,0.00123550095931356,0.0542981658949353,0.00783757575561773
"edge_1847_30",0.0776560080978086,0.00137532940998334,0.0884222842889266,0.00114749378029141
"edge_4_60",0.0816652246401568,0.00127970225980071,0.0767998201340661,0.0137732197119299
"virus_comp_18131_cycle_1_2",0.0604730114074939,0.00124969580178256,0.0655242106569323,0.00081812303169424
"virus_comp_2552_cycle_1_2",0.0639332063926535,0.00125893711126068,0.059166706370582,0.00542653021453074
"edge_4_47",0.0754341014469948,0.00127129004255033,0.0802308570784055,0.00217935026753858
"virus_comp_4247_cycle_1_4",0.0682593253772999,0.00129343376600381,0.0704948996512954,0.00130659033271122
"virus_comp_62_cycle_1_8",0.0557099528629213,0.00126475749737577,0.0585067260029933,0.000429040940243376
"virus_comp_155_cycle_2_33",0.0580918739960171,0.00126945702421096,0.0537183847815118,0.0081233761765989
"virus_comp_1597_cycle_1_1",0.0535381205254911,0.00129272562850667,0.0674783633726779,3.67230253784903e-05
"virus_comp_921_cycle_1_10",0.0645104420732139,0.00127528442328846,0.0535257416475733,0.000776549244123757
"edge_1847_19",0.0654868748018551,0.00140898435346136,0.0676079342010559,0.000847087752704017
"virus_comp_1613_cycle_1_3",0.0733152523057204,0.00139470602218003,0.0881574367306395,2.3468911249034e-06
"virus_comp_3621_cycle_1_3",0.0615236619103031,0.00128207348008732,0.0541430838229109,0.00132574781450357
"virus_comp_17874_cycle_1_2",0.0619635077157501,0.00127970225980071,0.0734028432845249,0.00149364957732878
"virus_comp_2283_cycle_1_1",0.0653487359715078,0.00134709746586751,0.0542695552089684,0.00485361109342706
"edge_4_46",0.0747247184307417,0.001332068635699,0.0756654622242098,0.00217935026753858
"virus_comp_1611_cycle_1_13",0.0712852861255492,0.00130856131794042,0.0539574435419198,0.0195739011386892
"virus_comp_1310_cycle_1_4",0.0683772566132894,0.00139653132366592,0.0725535820164826,0.0256654252693844
"virus_comp_4360_cycle_1_4",0.0703249779445112,0.00137532940998334,0.0726261457558147,0.000297854843203767
"virus_comp_155_cycle_2_30",0.0580688684601817,0.00133857882940806,0.0537842470307829,0.0078911567905593
"virus_comp_14666_cycle_1_3",0.0641667912399489,0.00137860303700168,0.0795786356422523,0.000280582819485292
"edge_4_11",0.0780317969524089,0.00135485276270449,0.0898755680235006,0.000268744630825997
"virus_comp_1045_cycle_1_2",0.0860404205287335,0.00140898435346136,0.117009154984665,0.000249064095856396
"virus_comp_8882_cycle_1_3",0.0494703829483703,0.00133633274551244,0.0333736679177492,0.0347436673237581
"virus_comp_155_cycle_2_111",0.0553884656936887,0.00134157237720215,0.0527840556830473,0.00405902215648206
"virus_comp_2188_cycle_1_8",0.0788230993923547,0.00145632934850651,0.093490743912009,3.04432059728764e-06
"virus_comp_2349_cycle_1_4",0.0710774982177392,0.00137860303700168,0.0793190116174446,0.00356283954282024
"edge_3739_21",0.055887240988157,0.00136062875307444,0.0613939096820518,0.00023205212480386
"virus_comp_62_cycle_1_30",0.0534529660614009,0.00138000052395219,0.0580878205114456,0.000805391715678732
"virus_comp_2263_cycle_1_4",0.0683515754712236,0.00142678451252013,0.0660085428803511,8.76376761916635e-05
"virus_comp_155_cycle_2_98",0.0562402086227949,0.00140166850077262,0.0517341649698591,0.0107387859448463
"virus_comp_155_cycle_1_57",0.0567836784973937,0.00140544265727777,0.054672620688034,0.00748754904303012
"virus_comp_733_cycle_1_45",0.0671752666613879,0.00142678451252013,0.0762728043296997,0.000387264735994116
"virus_comp_2166_cycle_1_6",0.0670419409395732,0.00141943735557112,0.0617794930163628,0.00187162645979336
"virus_comp_2285_cycle_1_2",0.070058450641365,0.00148638329062739,0.0765638333700933,9.32806847039615e-05
"virus_comp_1660_cycle_1_11",0.0570112434157934,0.00142084457839788,0.0609423049947663,0.000967581424325538
"virus_comp_155_cycle_1_42",0.0575312137519707,0.00143488896518068,0.0532406936639026,0.00856239715640277
"virus_comp_155_cycle_2_68",0.05605975421038,0.00146390709192099,0.0512652477471218,0.0115545061883393
"edge_4_65",0.0652988520799971,0.00147036549072758,0.0842918945620483,0.000167629157883475
"virus_comp_952_cycle_1_6",0.0578222453493575,0.00146220412971537,0.0479583643624835,0.0110563088860416
"virus_comp_1660_cycle_1_12",0.060831125484203,0.00145179142092005,0.0619957454514641,0.00924416407550642
"edge_1847_43",0.0748031169806389,0.00156867275177958,0.0964883044952056,1.29301765478055e-05
"edge_4_29",0.0576982221606402,0.00146220412971537,0.0633275171691158,0.000266521137859473
"edge_329_7",0.0512155742898659,0.00147381320840635,0.0412747784293385,0.00209641673357247
"virus_comp_17849_cycle_1_6",0.0782355240816335,0.00150792073654324,0.0780759146686175,0.00115477723565567
"virus_comp_1430_cycle_1_20",0.0703345003788454,0.00151303083952209,0.0631123161537843,0.00605331833121166
"virus_comp_155_cycle_1_48",0.0537234833057761,0.00148638329062739,0.0497923759761668,0.00856239715640277
"virus_comp_400_cycle_3_5",0.0585416322270782,0.00148638329062739,0.0636833565327752,0.000818225218457024
"edge_1476_23",0.0732980293717809,0.00161674918611356,0.0769955580328502,0.0018893239284061
"virus_comp_590_cycle_2_33",0.0604809752926216,0.00151303083952209,0.0571800275546067,0.0158267093616889
"virus_comp_36_cycle_2_95",0.060986787587554,0.00151303083952209,0.045449132836803,0.0291428949764305
"virus_comp_155_cycle_2_31",0.0579095666665665,0.00150594352633086,0.0542247243983394,0.0073859803536295
"virus_comp_17935_cycle_1_3",0.0654219445510078,0.00151303083952209,0.070536015554257,4.32437286167887e-06
"virus_comp_2375_cycle_1_2",0.072810717065457,0.00157390586520669,0.0761150241153812,0.0080503906596113
"virus_comp_150_cycle_1_151",0.0615820544847143,0.00160936276106831,0.0723813706685422,6.83947753452343e-05
"virus_comp_9222_cycle_1_1",0.0732036862927064,0.00157534243509407,0.0713695114428226,0.00321297339305558
"edge_329_27",0.0483820251095751,0.00152031726544081,0.0367602245396363,0.00359291313981185
"virus_comp_36_cycle_2_43",0.0579227725644779,0.00154317953251133,0.0624085236303026,0.00155241989653723
"virus_comp_17772_cycle_1_8",0.0552110147818429,0.00154317953251133,0.0651857150669256,0.000440084253223105
"edge_1468_73",0.070955807440306,0.00165317326676897,0.0739898663317686,0.0010691818102387
"edge_1845_22",0.0602821025168724,0.00161754122733664,0.0687189282137615,0.00564309959042755
"virus_comp_62_cycle_1_16",0.0436617632741007,0.00156254787339405,0.0466947814862892,0.000890846296292832
"virus_comp_1518_cycle_1_21",0.0557344995518377,0.00154317953251133,0.0575029448783231,0.0020647185578505
"virus_comp_2273_cycle_1_11",0.075329452694339,0.00161902002537869,0.0850994636828693,0.0025420612940513
"virus_comp_2915_cycle_1_2",0.0835883235321449,0.00161181309991305,0.0778788113223724,0.00551017972355365
"virus_comp_155_cycle_1_38",0.0555293930985956,0.00157424752442513,0.0541483464408331,0.00874675332243832
"virus_comp_2332_cycle_1_3",0.0640631883625495,0.0015955841313428,0.0641668721311551,0.00129398132068548
"virus_comp_163_cycle_1_10",0.0574522591918445,0.00157132614872158,0.0506504297759419,0.0236860963193788
"virus_comp_155_cycle_1_70",0.0551548097726168,0.00159277426452293,0.0530999653235123,0.00902257921598953
"virus_comp_2254_cycle_1_9",0.0763269264848331,0.00161902002537869,0.0779101125349238,0.00257409972326825
"edge_4_66",0.0698255566202104,0.00162061537290042,0.0812894796943754,2.86206844784135e-05
"virus_comp_2915_cycle_1_8",0.080908647868481,0.00165317326676897,0.0769792223247276,0.00454767225666252
"virus_comp_2166_cycle_1_7",0.0661273270700894,0.00161267820436029,0.0601364688731353,0.00133408266267652
"virus_comp_2188_cycle_1_7",0.0759629982001902,0.0018277147048143,0.0811421841087076,0.000778561674578906
"virus_comp_2310_cycle_1_9",0.0603519202273393,0.00169908999943173,0.0590774943622732,0.00981145490785898
"virus_comp_1103_cycle_1_10",0.0754632442115839,0.00163289388570603,0.0753387002805542,0.00062383250356087
"virus_comp_163_cycle_1_19",0.0590439438360071,0.00165317326676897,0.063979710883944,0.00322864625558748
"virus_comp_155_cycle_2_191",0.0625669726131153,0.00166653667878721,0.0712632831065947,0.00289271865113381
"virus_comp_2139_cycle_1_3",0.063926006560711,0.00166212675549421,0.0590148496982531,0.00132869193466497
"virus_comp_62_cycle_1_19",0.0501384981882619,0.00167431138115581,0.0549436091067926,0.000638304353947055
"edge_1847_35",0.0682040242851293,0.00186937196058892,0.0835717176002927,0.000371321076008989
"virus_comp_1898_cycle_1_13",0.0540048262993951,0.00172430428892669,0.0502851310842453,0.00571796651750044
"virus_comp_64_cycle_1_2",0.0533146362236513,0.00168714584190143,0.0593015670496488,0.00209384091700575
"virus_comp_155_cycle_2_24",0.0545238338556981,0.00168901543871662,0.0506593323285119,0.00579059267674189
"virus_comp_463_cycle_1_1",0.0661880104680037,0.00171398816920727,0.0721348980762479,0.00843337569147645
"virus_comp_545_cycle_1_2",0.073030905502772,0.00171398816920727,0.0984581832316138,3.51499787439454e-05
"virus_comp_155_cycle_1_114",0.0547512882050364,0.00169908999943173,0.0510031439022978,0.0129821513846926
"edge_284_4",0.0632095432459665,0.00169266226402585,0.0531040056484398,0.0168702266126874
"virus_comp_17906_cycle_1_63",0.0565172574522642,0.00174975643134563,0.0674223518264684,5.49900396992022e-06
"virus_comp_17935_cycle_1_21",0.0598252641096468,0.00168901543871662,0.0652458220766071,0.00114963473837356
"virus_comp_2384_cycle_1_8",0.0747595904263756,0.00179309285968452,0.0879016988847654,0.000336550266841073
"edge_2063_22",0.0545724260293855,0.00169908999943173,0.0521540062081864,0.00731287676794984
"virus_comp_17849_cycle_1_14",0.0698810633988404,0.00181229045746955,0.073581992876722,0.00304725714652297
"virus_comp_2968_cycle_1_2",0.0656298360175717,0.00175116515643165,0.0474714914702783,0.0130474654641996
"virus_comp_17932_cycle_1_3",0.065464630510341,0.0018277147048143,0.0682179533786216,0.026293377916939
"virus_comp_1898_cycle_1_14",0.0643928010593717,0.0017494528860217,0.0414354077504942,0.0121529464828776
"virus_comp_150_cycle_1_155",0.0745495526745897,0.00197223840871515,0.0900795713511943,0.000565500933609311
"virus_comp_2589_cycle_1_3",0.0743327949717662,0.00180306771482554,0.0795129998947357,0.00693586923059401
"virus_comp_301_cycle_1_19",0.0730127789418541,0.00189084147717774,0.0772741690121644,0.000726168363527237
"virus_comp_2915_cycle_1_4",0.0779781423602501,0.00179405951298919,0.0770968229850603,0.00346532088735349
"virus_comp_729_cycle_1_51",0.0641113145658717,0.00180563170570431,0.052656920402961,0.0403249984488235
"virus_comp_733_cycle_1_20",0.0622169333505417,0.0018510337258062,0.0675900057928409,0.000671687324210448
"virus_comp_150_cycle_1_2",0.0623573776984576,0.00181145773494941,0.0648561055171221,0.00771514342259904
"virus_comp_17772_cycle_1_1",0.0594851296215339,0.00180806937078091,0.0650139032838658,0.00159406453278469
"edge_4_6",0.0710647323993112,0.00181839604473607,0.0821606088118053,0.000437344852612896
"virus_comp_1044_cycle_1_4",0.077534184400506,0.00188903859683693,0.10051734270066,0.000137648792811112
"virus_comp_2136_cycle_1_5",0.0632591076765716,0.00207875504764944,0.0682431203562233,0.00772952498719821
"virus_comp_155_cycle_1_52",0.0551324526107449,0.00182532521739078,0.0498639965867063,0.0163098633570926
"edge_3739_9",0.05642380149058,0.00182472553967319,0.0687612967103387,0.000227344783144256
"edge_48806_11",0.0585387804566668,0.0018052390230443,0.0571011922615468,0.00270017711019472
"virus_comp_733_cycle_1_22",0.0594743316489785,0.00186937196058892,0.0663208264247227,0.000885750260457104
"virus_comp_36_cycle_2_53",0.0624935864480754,0.00186866332602323,0.0613492086656765,0.00704427072665592
"virus_comp_73_cycle_1_11",0.062753828339985,0.00186937196058892,0.0637596490429057,0.000721909072725297
"edge_1845_21",0.0618365845282378,0.00188295633567035,0.0578075102360353,0.0242175160294258
"edge_48806_1",0.0614913364033614,0.00184644043485483,0.067204272954875,0.00403715724217953
"virus_comp_155_cycle_2_71",0.0534829383703272,0.00187926861270063,0.0495615430084667,0.00301445343310169
"edge_187_6",0.0685979546159312,0.00190587753871379,0.0740612346343548,0.000854410504655846
"virus_comp_5098_cycle_1_1",0.0602391196594798,0.00198717054208428,0.0664659115322522,0.00448479386940531
"edge_48732_28",0.0714257151859503,0.00207875504764944,0.0765235411367514,0.000818225218457024
"virus_comp_4442_cycle_1_4",0.0713025848397606,0.00188369215699526,0.0687579916771041,0.0010977775298062
"virus_comp_4442_cycle_1_2",0.0665178170462043,0.00190144756675288,0.0706910398968264,0.00023617692533585
"virus_comp_2709_cycle_1_2",0.0611739501326926,0.00206776987073679,0.060410379304522,0.00283771630337233
"virus_comp_155_cycle_2_105",0.057297459465744,0.00194949195338201,0.0627776461711926,0.00248441438392761
"virus_comp_18206_cycle_1_8",0.0719807415478877,0.001997614421866,0.0838604762186526,0.00028743298145054
"virus_comp_73_cycle_1_12",0.0621152354499509,0.00194949195338201,0.0657464128843551,0.0221449757932939
