"orf_id","mean_abundance","prevalence","max_abundance","cv","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","direction","celiac_direction","abundance_class","prevalence_class"
"edge_1987_4",5.1078431372549,0.0392156862745098,1187,13.3456760569328,0.0760412412826163,1.50768349365156,4.43008960589201,1.2932673358363e-05,0.000182020189149117,2.88062066103675,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_1987_5",6.95424836601307,0.0457516339869281,1498,12.4349649887536,0.0646132490486932,1.55413622343006,3.49522411142085,0.000601366295984199,0.00162323684404757,-0.63746965862449,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_1989_42",5.27777777777778,0.0359477124183007,1134,12.6135902108902,0.0783039647800983,1.46835515476242,4.40551571321798,2.06081748821385e-05,0.000223065370332293,2.48480767818296,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_1989_50",1.36928104575163,0.0392156862745098,336,14.0830616655069,0.0765327506568206,1.41043549580041,4.96282001160934,1.48091685666498e-06,6.53609801541729e-05,4.93080558810986,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_1990_1",0.849673202614379,0.0294117647058824,243,16.3528493727371,0.059515765233974,1.34491809248242,4.9307109291726,1.44293079619219e-06,6.53609801541729e-05,4.93458629133778,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_1990_2",0.895424836601307,0.042483660130719,75,7.20836118126188,0.056611171703734,1.45423806258856,3.60672336318585,0.000359542183843421,0.00111915298265712,-0.198872105984214,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_1990_4",4.84967320261438,0.042483660130719,1058,12.5767710496089,0.0549141558602494,1.52207296513425,3.10962275793135,0.00221053451015605,0.00431204858235828,-1.82159711378315,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2044_10",1.92483660130719,0.0457516339869281,108,5.75475826994002,0.0432446460621091,1.52965865844191,2.64287905438863,0.00866188569971338,0.0127533574363072,-3.04391286151803,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2044_12",3.02287581699346,0.0326797385620915,659,12.6093250918302,0.0453525189861612,1.45794688136542,2.86413380537883,0.00463360218865933,0.0077250612340342,-2.48577982771436,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2044_2",1.3921568627451,0.0359477124183007,119,7.15229135942975,0.0599905254152364,1.463002710179,3.72783249463472,0.000233926022666405,0.000838397092884252,0.199023669245794,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2044_24",8.97058823529412,0.0294117647058824,2344,14.9845709949615,0.0426536055972452,1.45341872265857,2.40922671446195,0.0170516096239599,0.0220330936592739,-3.62476227245865,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2044_33",1.99673202614379,0.0359477124183007,186,7.79760442475942,0.0648218317149168,1.4679884374357,3.61807650745976,0.000364423537415762,0.00112820302687626,-0.192369129100809,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2044_5",1.87254901960784,0.0294117647058824,351,11.2289510077632,0.0565185183432828,1.42875952037203,3.8389658535401,0.000156680644235604,0.000655494082642788,0.569389616624103,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2044_9",1.06535947712418,0.0849673202614379,61,5.57433788742728,0.0560652921168498,1.57688611047666,3.55519773645287,0.000435347303549472,0.00127831179378037,-0.366224587333442,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2063_22",4.08823529411765,0.0588235294117647,288,6.73146337240598,0.0506141416061237,1.60175769086166,3.00375956428089,0.00288364662068264,0.00533623266404674,-2.07969313242835,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_209_1",13.9705882352941,0.0359477124183007,2141,10.3326887972691,0.077081710788281,1.5418305575315,3.94386324577676,9.86486214749169e-05,0.000495312658874058,0.996401774095338,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2104_3",1.11111111111111,0.042483660130719,108,7.8192700174989,0.0622115363827361,1.45960227655541,3.59272930872948,0.000386799525646699,0.00118012206549998,-0.25596516191285,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2104_4",4.2483660130719,0.0326797385620915,572,9.11273099689381,0.0491331037842366,1.48441448862209,2.75673382658715,0.00664968167948471,0.0103492878161922,-2.7946697833685,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2194_1",1.75490196078431,0.042483660130719,277,9.62472518841463,0.0473011099977131,1.47860753475018,2.65473511480653,0.00851065418733517,0.0125992777453745,-3.03733937750388,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2194_10",20.3039215686275,0.0294117647058824,2417,8.6686095796259,0.0420251462764846,1.53919716823665,1.84533368564543,0.067597025237116,0.0752864489972843,-4.77906275638703,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2194_11",12.718954248366,0.0392156862745098,1974,9.51991677005852,0.038554741496294,1.57161592697857,1.95386840056637,0.0521011799748388,0.0594732070301022,-4.57652669906981,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2194_12",1.15032679738562,0.0326797385620915,107,7.68294710463202,0.037698509167095,1.43188488399452,2.35064639943483,0.0200744031560441,0.0253311449315285,-3.77036465542193,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2194_13",4.13071895424837,0.0620915032679739,401,8.01087514483301,0.0394450600724807,1.60939984493781,1.97354922864591,0.0493195632934701,0.0566583143115385,-4.53301954855733,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2194_14",2.16993464052288,0.0751633986928105,174,7.04654286436303,0.0383208511579596,1.58360534659822,2.20099175063875,0.0285099576503247,0.034754074011771,-4.07774912479524,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2194_15",8.36601307189543,0.0490196078431373,740,6.79972296979079,0.0153064376715713,1.63292285070063,0.842446565640975,0.4003752388627,0.410475137796409,-6.07387170524527,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2194_16",2.24183006535948,0.0457516339869281,192,7.56668847579071,0.0405963288551732,1.50513815028415,2.46324773346324,0.0144912830651687,0.0192681836354398,-3.49950925522149,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2194_17",1.44117647058824,0.0392156862745098,168,8.07527976695557,0.0386222669045133,1.46733049413005,2.4973955158708,0.0130268187542848,0.0175483224494869,-3.41275135645122,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2194_2",12.5196078431373,0.0555555555555556,1919,9.53018832742613,0.0445539204616449,1.64284955123577,2.31053333340594,0.0217506272815112,0.0271756677287559,-3.84424502734432,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2194_32",5.0718954248366,0.0849673202614379,875,10.1791821944215,0.0312743234531617,1.66332533806482,1.97212266541452,0.0498749859665062,0.057174411799816,-4.53509823662745,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2199_1",3.0718954248366,0.0392156862745098,370,9.33995719353134,0.0586638294014798,1.4901081299264,2.99065392340326,0.00357692285207958,0.00632228461558729,-2.23051122597243,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2199_3",6.51307189542484,0.0392156862745098,773,9.20793964240382,0.0372799305783152,1.51819341659175,2.07792722942917,0.0389291497452751,0.0458967643959072,-4.33577310210315,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2254_1",77.8921568627451,0.0457516339869281,7900,8.42149084082965,0.0812716980917339,1.70775877658649,4.61240007485866,6.90792553156005e-06,0.000135929577516007,3.49093538887314,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2254_2",43.2679738562092,0.042483660130719,7836,10.901133670877,0.0790257947833847,1.61788718390209,4.17661427535393,4.32653777286917e-05,0.000328698503260423,1.77750079376599,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2254_3",87.2777777777778,0.0457516339869281,14283,10.3031364971421,0.0757891747723264,1.66624523635283,4.25891219820711,3.0961922714735e-05,0.00027370368738586,2.09098494091766,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2254_6",25.1013071895425,0.0457516339869281,5561,12.8671866375106,0.0760008315864371,1.57003185182839,4.48059038917391,1.14972480157644e-05,0.000170793601558321,3.00151057876623,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2254_7",38.3071895424837,0.0457516339869281,7275,11.3060584395234,0.0771998603110617,1.61868642362635,4.81514434273389,2.81635826227495e-06,8.47104459606585e-05,4.32807992193365,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_16",13.2647058823529,0.0359477124183007,3079,13.4819449033157,0.0475699888508578,1.51049377070269,2.79533291180432,0.00556460766683092,0.0089911997303966,-2.6629787631765,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_17",59,0.0392156862745098,11617,11.722423403026,0.0407279578824806,1.61116590808058,2.08467477385848,0.0386537056302409,0.045596978054512,-4.31835493731775,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_18",168.56862745098,0.0522875816993464,39241,13.4676320693917,0.0396586046516315,1.70993052103128,1.96797866661405,0.0500882675024527,0.0573883660639804,-4.53315177984075,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"edge_2381_19",338.911764705882,0.0392156862745098,86642,14.7201311430215,0.0368478451993503,1.64982135920349,1.85840025810965,0.0644890125190564,0.0720857981141917,-4.74014406189153,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"edge_2381_20",135.519607843137,0.0392156862745098,34997,14.8499144550041,0.0404233789417951,1.5985544058646,2.03290173366824,0.0434012199150304,0.0506425935519911,-4.41598463373004,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"edge_2381_24",69.7156862745098,0.0326797385620915,15062,12.7625213299498,0.049263992330985,1.55642927173967,2.34523292224055,0.02100152087521,0.0263160418645738,-3.78679555575553,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_25",33.437908496732,0.0326797385620915,9453,16.172290327128,0.0467902527840888,1.49849262477094,2.69333768662296,0.00768254411632059,0.0116454609616851,-2.93850388477933,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_26",36.7679738562092,0.0359477124183007,10224,15.9139171875694,0.0447246658491113,1.50960160356305,2.45302088318266,0.0151009355416469,0.0198580068111767,-3.52563114045001,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_27",36.2254901960784,0.0294117647058824,9565,15.1556290379212,0.0601275284355317,1.48469140294649,3.95939877400776,0.000131496951539112,0.000578049864520914,0.781574195566302,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_28",68.7450980392157,0.0359477124183007,15737,13.3354325764066,0.0445096018300814,1.55833834962989,2.4263761842494,0.01617239808678,0.0210231415081014,-3.58152633021072,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_29",62.3856209150327,0.0392156862745098,14782,13.6589843594161,0.0440685057759347,1.61280260640313,2.2431585905801,0.026300198141263,0.0322428154788164,-3.99453673899176,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_3",9.72549019607843,0.0294117647058824,2025,12.2440885407219,0.04945671893051,1.48393425915722,3.12230798660714,0.0021680979634971,0.00426102464723791,-1.80079377111449,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_32",11.4542483660131,0.0326797385620915,3046,15.2495121918598,0.0523238025430144,1.457762104003,2.83557774996565,0.00524061943592934,0.00856471492032761,-2.59250392729958,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_36",52.4183006535948,0.0326797385620915,13863,15.1738374504522,0.048051184776771,1.53281621576475,2.66545449980978,0.00846493650228817,0.0125748091213302,-3.01590811280008,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_38",94.4477124183007,0.0490196078431373,23710,14.475291993189,0.0494116634757991,1.63472102315305,2.50677404167634,0.0128893651226828,0.0174176238859841,-3.38220094943862,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_40",114.483660130719,0.0359477124183007,21191,11.7178453835206,0.0393333686939436,1.60217590556715,1.98416333442747,0.0488242225934102,0.0561491593519517,-4.51194910560446,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"edge_2381_41",79.0686274509804,0.0522875816993464,16099,12.0666957345988,0.0377650698809311,1.65372742165814,1.85069051318157,0.0655894762035216,0.0732398816704953,-4.75557351013051,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_42",67.9542483660131,0.042483660130719,10378,10.3247608285856,0.0353622254243449,1.62016068797326,1.50293767825386,0.134884046136214,0.144475502425363,-5.31916142663036,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2381_43",162.895424836601,0.0294117647058824,33244,12.4694470803776,0.0395928727925948,1.57351403798916,1.82943829241724,0.0693270705062358,0.0770141876588096,-4.79563023457861,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"edge_2454_12",3.2516339869281,0.0392156862745098,457,9.61903603840844,0.0428232561663272,1.4722316461908,2.6105020058174,0.0095020501603637,0.0136631615790543,-3.12250387735472,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2454_21",78.8267973856209,0.0294117647058824,13700,11.5107775198953,0.0533464481765684,1.53295557320351,2.41870380125807,0.0163453948210646,0.0212133910673278,-3.58345496826223,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2454_8",5.90522875816993,0.0392156862745098,767,10.5419609682307,0.0409988616851499,1.47129898274471,2.16625700030914,0.031082982017299,0.0373411841970229,-4.13826941751578,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2454_9",3.93790849673203,0.042483660130719,774,11.5531451287987,0.0421726926066756,1.4944823837898,2.26210407266433,0.0244675450020386,0.0302023449480752,-3.93376430058957,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2455_1",2.96732026143791,0.0359477124183007,449,9.61856130139648,0.0429097971873102,1.46706065344029,2.33112673701808,0.0205638647944214,0.025857889531339,-3.78723930596095,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2461_18",2.92483660130719,0.042483660130719,492,10.7755785030868,0.0473814483950776,1.47451633258118,2.66793628551927,0.00805168144138515,0.0120439734894053,-2.97838439420586,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2461_21",32.3039215686275,0.0490196078431373,3691,9.03732186903396,0.0369259965574477,1.64404990238513,1.74158307123815,0.0825321449385713,0.0905625268454828,-4.92409543675846,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2461_23",10.2418300653595,0.0359477124183007,2002,11.7763412620857,0.0504061148678574,1.4952270217329,2.68614285612721,0.00767053308199217,0.0116354424356416,-2.93318951738517,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2484_14",6.54575163398693,0.042483660130719,1457,12.9088683902363,0.0410288572365826,1.50276372474946,2.13515754936455,0.0336923785953968,0.0401623594324764,-4.20330094692289,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2484_15",0.980392156862745,0.0326797385620915,140,9.27038563577943,0.0650145676848446,1.41119977151495,3.84602656046548,0.000152203327100691,0.000640394086972946,0.597104742621629,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2484_39",1.02287581699346,0.0326797385620915,107,7.72125106552408,0.0655873612065672,1.43326925183468,3.74002850111511,0.000225610850012707,0.000822277108168141,0.235753911957596,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2486_24",0.73202614379085,0.042483660130719,99,9.04189890604845,0.0495905298805423,1.41903405151707,3.11117296554402,0.00207329472802555,0.00412634525746412,-1.77884856301544,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2486_36",9.28758169934641,0.0326797385620915,1091,8.88984475115929,0.0471342722414158,1.51020767584447,2.31295026850434,0.0218110082727609,0.0272353111997258,-3.83141291483369,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2486_38",3.12418300653595,0.042483660130719,515,10.33184233693,0.0537486010692539,1.48844514918047,2.96886971602476,0.00324167960060447,0.00586278577640808,-2.17154380951779,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2486_41",12.1209150326797,0.0457516339869281,1278,9.04104641629816,0.0540387391036414,1.56353609470524,2.83964444426426,0.00482983145305546,0.00798423403674708,-2.52693798499463,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_2486_42",1.59477124183007,0.0359477124183007,225,9.33783651532273,0.0357465079285536,1.42507670006922,1.7356179315502,0.0849398639016161,0.0929205011904931,-4.95550036637461,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_2486_44",3.72222222222222,0.042483660130719,333,7.40458724779695,0.040683366011292,1.51618800952962,2.00053056137252,0.0467992379446848,0.0541965368456189,-4.46927771483699,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_263_1",0.46078431372549,0.0392156862745098,40,7.28842135656051,0.0744545681689644,1.40761854550195,4.94499287246052,1.27928588281565e-06,6.12351509241089e-05,5.04357057859689,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_263_25",3.04901960784314,0.0359477124183007,637,12.3952379018508,0.0630982039403141,1.43761925873805,4.21580626665986,3.52014059663782e-05,0.000289403925387705,1.95194952357974,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"edge_263_27",5.4640522875817,0.0359477124183007,1381,14.4911183209643,0.0687596045274099,1.47486238118394,4.06955830368939,6.77299352306969e-05,0.000424099652578259,1.3536250246817,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"edge_263_32",4.50653594771242,0.0326797385620915,1186,15.0858163708305,0.0641867125201744,1.42585748271081,3.78634918343313,0.000203925437080089,0.00076491715819538,0.336410760787952,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
