"","T0.72","T0.66","T0.60","T0.54","T0.48","T0.42","T0.36","T0.30","T0.24","T0.18","T0.12","T0.6","T0"
"virus_comp_18196_cycle_1_9",11.4780853793093,11.31857944497,11.1392206866955,10.9343551387814,10.9640038968272,10.7953451622848,10.3043687892083,9.97036520323619,9.55605459796834,9.02070887729474,7.43128817050153,-7.48133865655681,-8.81226874734556
"virus_comp_2223_cycle_1_10",11.5468619211408,11.2522921001354,10.8817294809548,10.3818035429109,11.9018001822569,12.2011880025289,11.5453327665466,11.4877617008532,10.6033339815581,9.93809449829223,7.87565573862766,6.73020192754069,-9.75391682554343
"virus_comp_808_cycle_4_44",10.488647620615,10.319649268151,10.1281947221405,9.9073881500075,9.93543022582987,9.63363703488394,8.87928770458151,8.288494669465,8.07689873385751,8.28755749026009,5.06297080841681,-8.54859178754056,-8.76737810864691
"virus_comp_36_cycle_2_77",8.14801347127588,8.05163917078532,7.94836311761391,7.83712000643925,5.92751033699531,-5.51655310260499,-2.84514845980891,-5.52776433922121,-4.75287460061713,-6.12759130586135,-5.83068424578091,-6.93166388193888,-6.80067829210374
"virus_comp_808_cycle_4_39",9.87609059428662,9.76271762606221,9.63966963346012,9.50513994761108,9.20660665085509,8.67637909600244,7.93430864036744,7.18978541235114,7.9099965576365,7.86893751881601,6.91966834444287,-7.36825454503382,-7.25775004413476
"virus_comp_808_cycle_4_29",8.66835781687628,8.46298525514967,8.22344628853374,7.93605911447434,7.56553861208647,6.39171423354569,-5.59896873771286,-6.88555698581119,-6.19720298728662,-4.27065548604192,-7.17291085567101,-8.51415093904565,-8.48306612697567
"virus_comp_2171_cycle_1_9",9.72114794462862,9.32472083429016,8.77627402777761,7.88058298321626,10.4579874124875,10.8564409091296,10.204079800873,10.2005397248693,9.2306919793759,8.75552111691475,6.98730950730205,6.68581717384353,-8.09253674569229
"virus_comp_5633_cycle_1_1",7.11164724599114,6.99835418321977,6.87540031887631,6.74098315245849,5.12238488463917,-2.14530884728587,-4.8744712331094,-5.67833896471073,-5.63746269992089,-6.2287341480753,-6.28240842267147,-6.61808096887473,-6.73798652776324
"virus_comp_809_cycle_1_1",7.9904476345033,7.73527803765504,7.42506734573653,7.02934981761265,7.24102430563702,6.9233324758698,5.0983680103981,-3.2029473465845,-4.02074997511067,3.83008870272565,-6.33376210215187,-7.61257726454464,-7.74406951434481
"virus_comp_2650_cycle_1_1",10.9516969101855,10.0607662103363,7.28112573118851,-9.56790950411622,12.1418866898665,12.7546390972307,11.9724000559315,11.9708625181649,10.6250564504832,8.57495836951687,-9.84512360883836,4.12851900439237,-11.0434634283218
"virus_comp_5420_cycle_1_2",11.3442113636058,10.9819504897174,10.4970800654939,9.76141191097086,11.9716509094984,12.3508240235528,11.7111867272768,11.6987229514512,10.7370859985209,10.2309042775876,8.465702849328,8.34180102163001,-9.55322198497961
"virus_comp_808_cycle_4_40",9.11570175103694,8.98145065750043,8.83341282476744,8.66842912209379,7.47095589911583,-5.64890616880946,-7.69845456353298,-8.26520856853304,-6.9603470024995,-5.8019964192233,-7.52448421664843,-9.09315199232977,-8.90171801642451
"virus_comp_4028_cycle_1_1",7.28439074430518,7.18320336197458,7.07437998749704,6.95667337655509,5.54912898819973,-3.68473614977734,0.423400878051081,-4.60764055311082,1.93820449318141,-4.88208481081829,-4.41477004196156,-6.24455137786469,-5.97690286689369
"virus_comp_1068_cycle_1_2",6.69836424538145,6.36335411929232,5.92624612030609,5.29610313001853,-5.3627615682609,-7.12011978219303,-7.74667677552331,-8.00133986931946,-7.73262423751579,-7.85306278916872,-7.93514242899537,-8.52017706406052,-8.42672213202085
"virus_comp_250_cycle_1_149",9.47894468740351,9.3283567406648,9.16019872278658,8.96982230548606,6.9871760985478,-2.10820859775181,-5.02716694962667,-7.16820111521369,-7.99530483192747,-8.7523605022354,-8.7484086292238,-7.75747900436872,-8.56454994603511
"virus_comp_2591_cycle_1_1",11.4191703541909,11.2015000897257,10.9450508440523,10.6329444716203,10.8187630001747,11.1785142255253,11.1687780685889,11.1146285920209,10.1706933555182,10.3636459231983,8.64468035133605,9.27287179157757,-7.08282485948878
"virus_comp_2332_cycle_1_5",11.0835127358998,10.6681236453222,10.0824577048461,9.08034532530716,11.931767678605,12.3453948750071,11.6939944197304,11.7064631563691,10.7631698446419,10.3357676840977,8.84942638874177,8.68624672373351,-9.2705643053939
"virus_comp_2915_cycle_1_2",10.704833193785,10.5497763218658,10.3760249848396,10.1784453736007,10.1831250372478,10.0035968755655,9.51454449295482,9.18108330628492,8.81680587814437,8.3255751993229,6.90529713730917,-6.54586423035396,-7.93511546040308
"edge_4_60",8.98712258305314,8.7417795615694,8.44598830515195,8.07348671641082,8.13896114952196,8.07491013674874,7.33058257397785,6.73392176964953,3.7798858735236,-3.83815151665886,-7.18207012216465,-7.51888514177574,-8.19847938927308
"edge_1732_37",9.25720832321483,9.19499378524542,9.12997493102103,9.06188696942973,-6.59190743566484,-8.86641239759364,-8.01993991288117,-8.49197470752214,-8.01483247865693,-8.46153699960324,-8.04718391642497,-8.86040824809687,-8.53992957201066
"virus_comp_1093_cycle_1_24",6.97971007280254,6.94882191872949,6.9172579525969,6.88498793901412,-2.02942346039091,-5.01836053558298,-2.79188293225136,-4.74095187048633,-4.30184451427587,-5.35391992531937,-5.34588762560047,-5.2787105884493,-5.54824711715557
"virus_comp_18153_cycle_1_1",11.5321884700985,11.1375406967464,10.5925129845534,9.70608448797688,12.1600385184015,12.468945627412,11.4630728163932,11.3833633153088,10.5978757990588,9.63776910619871,-8.11778518619945,-10.3507672328223,-11.1753700761902
"virus_comp_2334_cycle_1_8",8.52578238425797,8.33271126714865,8.10975059781034,7.84592026856655,7.71647379224809,7.83067620765236,5.25654559562076,-2.64874473099272,-6.05664100100333,-7.79395511704244,-7.93822363778014,-7.38645440993777,-8.24526882128241
"virus_comp_2139_cycle_1_6",8.67442991182378,8.41108776874749,8.08869794488155,7.67289056876524,7.88143565187096,7.16761987144446,4.14573561616011,-5.63918536868698,-6.9516338703077,-7.17609786035612,-7.73280649017771,-8.51190921026957,-8.58097514119514
"virus_comp_1103_cycle_1_10",3.79195365556286,4.41140713105004,4.84338574644234,5.17538383750408,-5.89337825284106,-6.53740440226753,-6.30848600440775,-6.49827306798186,-6.00114623205434,-6.24374829915329,-5.83029098298966,-5.9958111178696,-5.5880655942199
"virus_comp_2285_cycle_1_2",11.2675151639611,10.8302684707162,10.1998348121296,9.05413295111373,12.1464353391271,12.5713731805407,11.9081769548786,11.9189413634807,10.946127009756,10.4848744177926,8.80088197622466,8.62364320801795,-9.69553134503091
"virus_comp_2254_cycle_1_3",9.13487560007339,9.18836558785634,9.2399430558003,9.2897400591292,7.21394858248332,-6.39213658066915,4.9040750011947,-4.46257838863121,7.04662917295386,-2.92767943638034,7.15757657298289,7.29168232708244,7.72309147154688
"virus_comp_2438_cycle_1_11",10.7032870410403,10.4547500137274,10.1542984404379,9.77435960457991,10.780627671269,10.7273912125746,10.0759471828313,9.92674297301413,8.30037101449006,9.50861717168195,7.92774791700907,-7.57996232020061,-8.17829617851923
"virus_comp_15228_cycle_1_1",7.96342176098237,7.86496014442546,7.75928324425278,7.64524937246519,6.28028713976199,-4.23728618619462,1.73437645592704,-5.16501290340455,3.54814512188157,-5.2896000251379,-4.66766012611037,-6.91596384492117,-6.56964348052098
"virus_comp_2383_cycle_1_12",10.6415629185522,10.3702337386972,10.0357733711972,9.59960375221957,10.3417116614315,10.2102429150783,9.48306584094379,9.1053306894015,-3.94799558912368,8.66817245532817,-7.35929925559964,-9.40675246114986,-9.62256121657577
"virus_comp_4826_cycle_1_4",13.7284303855665,13.3127267072444,12.726430924881,11.7224236709771,14.5435434844527,14.9550878960555,14.2980520476255,14.3041670236801,13.3382935326365,12.8809794389966,11.2141448268545,10.9951831885906,-12.0801209768871
"virus_comp_5098_cycle_1_1",11.5308003129998,11.255849144014,10.9158592842988,10.4702070742978,11.8241350175949,11.927328079767,10.6190067412982,10.416744591991,10.2095764726519,9.24603868724627,-7.30575869597879,-10.7054222768733,-11.0604757136145
"virus_comp_1093_cycle_1_22",8.91890370315171,8.86731478442571,8.81381248071362,8.75824937559721,-5.08700280606854,-7.35792417492819,-6.51265218575149,-7.5068138181435,-7.25838062675358,-8.04604972987868,-7.97066272095622,-8.05971039428064,-8.17893494667308
"virus_comp_733_cycle_1_41",6.47527483774354,6.48878996748205,6.50217966200064,6.51544622825732,-6.14250207459931,-6.8322053873127,-6.24923535504862,-6.64689876858247,-6.34744928336006,-6.67004274788213,-6.57358036220236,-6.62690696805728,-6.60627758517142
"virus_comp_2223_cycle_1_7",12.3622243305921,11.8920601878444,11.1900918669988,9.7684116428476,13.2377553179933,13.6715492429648,12.9350400880845,12.9322733905463,11.934423912783,11.2599360796912,8.02701005980076,6.35647525276685,-11.396534329802
"virus_comp_2273_cycle_1_10",13.9074133325892,13.4781325734558,12.8642546250466,11.7738594085347,14.7529227690945,15.1726949470359,14.5067017754876,14.5139836922995,13.5391428064803,13.0669136726213,11.3088322777759,11.0741510815443,-12.3724722925716
"virus_comp_2334_cycle_1_1",11.1835991880291,10.8135475872987,10.314555467322,9.54543250383223,11.7346745431868,12.1154578879534,11.4496155987727,11.4172933843264,10.3468830788526,9.65116809076168,5.81008076830959,6.17847762256871,-9.83175994922877
"virus_comp_5552_cycle_1_2",7.42847063249636,6.59297622227519,4.37894706517553,-5.83091890943205,7.23819954608833,7.96485922238015,7.63803909276539,7.51941446141305,-4.09984025691059,-0.948864765416198,-7.14369278932081,-6.45441343510047,-7.7576261986604
"virus_comp_2216_cycle_1_9",5.29582123737264,6.83723107161277,7.56532610585586,8.04693450429486,-6.15863052573826,-9.14127879440516,-9.52625863586022,-9.46404874895112,-7.22252657684762,-6.12139657541581,6.58405739137578,-8.88481837820842,-7.00400631883983
"virus_comp_2223_cycle_1_6",11.1933782599227,10.7545532206286,10.1208056397143,8.9636953115215,12.325715558011,12.7448339197828,12.0538098105344,12.1110557891728,11.3111121865991,11.029663626248,10.0580750013177,9.66537935995995,-8.59947751039017
"virus_comp_407_cycle_1_9",6.57070484880019,6.6086150963083,6.64555461556329,6.68157188077468,-4.27270008589699,-5.61813373023086,-4.53705311542826,-5.3727971272845,-4.26099889478795,-5.80983256278246,-5.16185725997602,-3.01232029119748,-3.71600937937809
"virus_comp_2171_cycle_1_4",9.82885191524322,9.43377287560472,8.88791759198765,7.99925460965536,10.6976418720593,11.1263267196916,10.5268831470974,10.5411431952035,9.72985424345979,9.36378836683942,8.26705319179993,8.15674782250177,-7.07496209256728
"virus_comp_36_cycle_2_62",7.88138644420718,7.85198203107152,7.82196581829275,7.79131180525199,6.1711691344713,-3.12825754397543,4.88715964422483,-1.67180829987685,5.28204424333395,-3.1622200814146,4.28268602988721,-4.64317975008066,-3.44096611867296
"virus_comp_2332_cycle_1_4",13.117317137765,12.675125644059,12.0342720633626,10.8522998619275,14.0372232760641,14.4577720361076,13.7592161897152,13.7756097153973,12.8520340172377,12.3820522932979,10.7401573769388,10.234799746325,-11.6584135555878
"virus_comp_36_cycle_2_75",9.21485025512461,9.16183309095096,9.1067930402608,9.04956959067795,7.83179043534824,5.95977134579976,6.97986458936138,5.77716941540326,6.83796647597015,3.59439690984811,5.76120794838294,-5.21921570466767,-4.58408184858696
"virus_comp_2375_cycle_1_11",9.69811483306519,9.31255309339907,8.78479473527117,7.94393981209789,9.63196662565718,9.92366264653636,8.87053304549817,8.52260324546556,8.32097901991647,-5.96403747745475,-8.104207268364,-7.45989473691565,-9.10049556500362
"edge_2454_21",6.71790732357917,6.66898048872415,6.61833595002492,6.56584869641389,5.06319538257603,-5.0526189234872,-5.4491011584085,-5.96106201231691,3.45197269993148,-3.54696849372999,-1.56869957067861,-6.50645145676643,-5.94694043571808
"virus_comp_18054_cycle_1_13",6.62839115531406,6.48566302398619,6.32724849721469,6.14926892713112,4.82518354249664,-2.81079614541432,-3.6044585602062,-4.82308471173917,-3.62504681301379,-4.84260099467124,-5.04524608598665,-6.08834051927432,-6.06627242320326
"virus_comp_2254_cycle_1_2",13.714837164226,13.2936061835896,12.6961763791212,11.6581147019746,14.6423758379885,15.0518213176328,14.3653627798709,14.3946874591735,13.5281742136765,13.1303951528223,11.8295358127141,11.4905318475471,-11.8380941338805
"virus_comp_2334_cycle_1_9",9.81487866444772,9.16909765675145,7.96955718912715,-6.25475416636257,10.8077324980637,11.2121597329945,9.84647236345949,9.77910592784265,9.10840757263918,6.37095903902469,-8.69696822616163,-9.6764568960467,-10.4146313060685
"virus_comp_2050_cycle_1_3",10.5007868644397,10.3370991405605,10.1524339988521,9.94061329230352,6.22804669308136,-6.13105344031748,7.58350664448456,-6.35261995774389,8.05104625823167,-7.28305562990322,-8.52611790378685,-6.98405134253213,-8.9734783285943
"virus_comp_2477_cycle_1_2",7.07256435778416,7.41392892500508,7.68977701191783,7.92125288134584,3.62242284693821,-6.36814731623406,-6.13368805317824,-6.52537990401637,4.73099557461205,-4.00643167468182,6.06304116075226,4.90908424702521,6.63933989489237
"virus_comp_2475_cycle_5_11",7.09155510813909,7.43354300447791,7.70979731291481,7.94155890129993,3.71856892285391,-6.37198397451325,-6.12991801946545,-6.52533491879406,4.83431650602102,-3.87762452674337,6.11727332680281,5.01025142546859,6.68433800666594
"virus_comp_2475_cycle_5_12",7.21119178157723,7.52337977121752,7.77988404807686,7.99759392852474,4.49257524510102,-6.30850306865236,-5.95688143736349,-6.42436996463095,5.46652012813013,-2.12099316750454,6.37022592269296,5.18448136032314,6.797295896682
"virus_comp_2475_cycle_5_10",5.8050803835602,6.57255941460328,7.07086841998516,7.44054587181483,3.04144365054743,-5.82975538727956,-5.15361357723435,-5.42722168354931,5.97780986083283,5.38723272606486,6.87896365260202,6.53623560316248,7.34992658624343
"virus_comp_2477_cycle_1_3",5.98569865059973,6.68035062870288,7.14725611121197,7.49943287435764,3.31303826911602,-5.85082536340629,-5.2014770944964,-5.50398279791173,5.9693638115455,5.30628870187451,6.8613472015909,6.50049126356517,7.33110705181668
"virus_comp_2475_cycle_5_7",9.02292621094171,9.33056397785246,9.58399224866718,9.79948377221246,7.29569324152425,-7.0899290529001,-6.43923093791295,-7.26488374827247,8.05784252645357,6.90955635345959,8.62553269560675,8.21448960225128,9.02159327026442
"virus_comp_2475_cycle_5_8",-2.96591963147937,7.20182934002651,8.23003545396893,8.82427876348122,4.49926506350133,-6.94271012190105,-4.71163591913986,-3.74827282973747,8.35787236723416,8.25416196959732,9.14502352126242,9.01641114988152,9.59084945856239
"virus_comp_2476_cycle_1_2",9.67752718351074,10.1130702426672,10.4471632184108,10.7182509299096,7.40653656291542,-8.70486362932606,-8.25595878473435,-8.71094152549498,8.71614653138901,7.50362578568937,9.60337543942557,9.14108397035766,10.0849107262047
"virus_comp_2477_cycle_1_5",3.23681772487914,7.35242497410648,8.31020060086887,8.88080914748979,4.8584259898972,-6.92659905499771,-4.63403596305432,-3.7995723313825,8.38363030432821,8.26386499602955,9.15877430250649,9.02694971451444,9.60148763200743
"virus_comp_2477_cycle_1_6",9.05132077404766,9.36114795124114,9.61605831981996,9.83261972030579,7.34760662386478,-7.0961901271469,-6.40917098181533,-7.25727246358445,8.12269890593405,7.014698779784,8.68425400465515,8.27802544834822,9.07593630996853
"virus_comp_2475_cycle_5_1",10.4339737500491,10.8773681572238,11.2160466584705,11.4901409236055,8.96776089332184,-8.72532436781912,-7.29065320938975,-8.29505743288539,10.2458323933959,9.61905080086424,10.8220851340073,10.5509462893211,11.2114774458227
"virus_comp_2475_cycle_5_2",6.81721325155766,7.35463056451333,7.74529467682411,8.05239860782577,5.00096151083028,-5.8487280443833,-5.04900628196058,-5.54104568866399,6.61021603072545,5.96860982932744,7.35073072060587,7.06740288798029,7.79671154878002
"edge_1979_7",-5.82068432022468,-5.25425749821005,-4.30847711125382,-0.547644461738746,-6.76794442068106,-7.27468888633447,-6.60898277354224,-6.59538376651473,-5.72334501406128,-5.66417358185672,-3.60825960553744,-4.38236724908598,4.22636104932146
"virus_comp_2476_cycle_1_3",-5.42900971648601,6.3695739242686,7.68967801077555,8.36729355323621,-5.82105772373384,-7.46978357619024,-6.83338016081571,-6.73571406193964,7.13457335093628,7.06235281817922,8.40507064920465,8.267415313747,8.98904398690651
"virus_comp_2475_cycle_5_5",6.97250517482637,7.80498988808874,8.32949368144398,8.71332438292423,4.62810816412085,-6.86873496307897,-6.12510885776818,-6.3830676396664,7.34118739765908,6.88197277194818,8.22473356375309,8.01442201279906,8.72079126627832
"virus_comp_2475_cycle_5_6",-5.20660253986165,7.12320787236106,8.29347333299759,8.93100051291308,-6.70803549949352,-8.20445736970042,-7.76239119449951,-7.74963762894617,6.97834372596002,6.83647205793879,8.66847902308503,8.44827467145702,9.31733690581497
"virus_comp_2476_cycle_1_1",7.22469056493273,7.51208698194799,7.75163236343522,7.95700963769652,5.27615412268989,-5.46054070427507,-5.10308473335726,-5.7624849179437,5.86654638956017,4.1396356415041,6.50647887023429,6.0810084989318,6.96412867313899
"virus_comp_62_cycle_1_44",-3.0859928758556,2.00504685664576,3.85990779153697,4.64528314976966,-3.26301479017103,2.21242115658639,5.30731214378491,5.65888402244454,5.88546968363665,6.35452384334035,6.28356575211652,6.64475759428078,6.61373928398868
"virus_comp_2650_cycle_1_9",-7.85224029924123,-8.16979283724763,-8.42990281514375,-8.65020272403551,7.36863058892577,8.90702958603589,7.92711626783289,8.16274196850001,7.02523268148495,-4.29158486713247,-6.70133718362705,7.43142744179127,-6.19117102548283
