"","orf","total_PA"
"21856","virus_comp_912_cycle_1_12",2
"21857","virus_comp_912_cycle_1_13",2
"21858","virus_comp_912_cycle_1_14",2
"21859","virus_comp_912_cycle_1_15",2
"21860","virus_comp_912_cycle_1_16",2
"21861","virus_comp_912_cycle_1_17",2
"21862","virus_comp_912_cycle_1_18",2
"21863","virus_comp_912_cycle_1_19",2
"21864","virus_comp_912_cycle_1_2",2
"21865","virus_comp_912_cycle_1_20",2
"21866","virus_comp_912_cycle_1_21",2
"21867","virus_comp_912_cycle_1_22",2
"21868","virus_comp_912_cycle_1_24",2
"21869","virus_comp_912_cycle_1_25",2
"21870","virus_comp_912_cycle_1_26",2
"21871","virus_comp_912_cycle_1_27",2
"21872","virus_comp_912_cycle_1_28",2
"21873","virus_comp_912_cycle_1_3",2
"21874","virus_comp_912_cycle_1_5",2
"21875","virus_comp_912_cycle_1_6",2
"21876","virus_comp_912_cycle_1_7",2
"21877","virus_comp_912_cycle_1_8",2
"21878","virus_comp_912_cycle_1_9",2
"21879","virus_comp_913_cycle_1_19",2
"21880","virus_comp_913_cycle_1_21",2
"21881","virus_comp_913_cycle_1_23",2
"21882","virus_comp_913_cycle_1_24",2
"21883","virus_comp_913_cycle_1_26",2
"21884","virus_comp_913_cycle_1_29",2
"21885","virus_comp_913_cycle_1_30",2
"21886","virus_comp_913_cycle_1_31",2
"21887","virus_comp_913_cycle_1_7",2
"21888","virus_comp_915_cycle_1_1",2
"21889","virus_comp_915_cycle_1_11",2
"21890","virus_comp_915_cycle_1_12",2
"21891","virus_comp_915_cycle_1_13",2
"21892","virus_comp_915_cycle_1_2",2
"21893","virus_comp_915_cycle_1_22",2
"21894","virus_comp_915_cycle_1_3",2
"21895","virus_comp_915_cycle_1_4",2
"21896","virus_comp_915_cycle_1_5",2
"21897","virus_comp_915_cycle_1_6",2
"21898","virus_comp_915_cycle_1_7",2
"21899","virus_comp_915_cycle_1_8",2
"21900","virus_comp_915_cycle_1_9",2
"21901","virus_comp_917_cycle_1_1",2
"21902","virus_comp_9170_cycle_1_1",2
"21903","virus_comp_9170_cycle_1_4",2
"21904","virus_comp_918_cycle_1_21",2
"21905","virus_comp_9186_cycle_1_3",2
"21906","virus_comp_9203_cycle_1_4",2
"21907","virus_comp_921_cycle_1_2",2
"21908","virus_comp_921_cycle_1_3",2
"21909","virus_comp_921_cycle_1_6",2
"21910","virus_comp_921_cycle_1_7",2
"21911","virus_comp_9214_cycle_1_3",2
"21912","virus_comp_9214_cycle_1_4",2
"21913","virus_comp_922_cycle_1_5",2
"21914","virus_comp_9227_cycle_1_1",2
"21915","virus_comp_924_cycle_2_13",2
"21916","virus_comp_924_cycle_2_14",2
"21917","virus_comp_924_cycle_2_15",2
"21918","virus_comp_924_cycle_2_16",2
"21919","virus_comp_924_cycle_2_19",2
"21920","virus_comp_924_cycle_2_2",2
"21921","virus_comp_924_cycle_2_20",2
"21922","virus_comp_924_cycle_2_22",2
"21923","virus_comp_924_cycle_2_24",2
"21924","virus_comp_924_cycle_2_33",2
"21925","virus_comp_924_cycle_2_36",2
"21926","virus_comp_924_cycle_2_4",2
"21927","virus_comp_924_cycle_2_5",2
"21928","virus_comp_924_cycle_2_7",2
"21929","virus_comp_924_cycle_2_8",2
"21930","virus_comp_924_cycle_2_9",2
"21931","virus_comp_925_cycle_1_3",2
"21932","virus_comp_926_cycle_1_4",2
"21933","virus_comp_9262_cycle_1_3",2
"21934","virus_comp_9262_cycle_1_4",2
"21935","virus_comp_928_cycle_1_4",2
"21936","virus_comp_9280_cycle_1_3",2
"21937","virus_comp_9288_cycle_1_1",2
"21938","virus_comp_9288_cycle_1_2",2
"21939","virus_comp_9289_cycle_1_4",2
"21940","virus_comp_9292_cycle_1_1",2
"21941","virus_comp_9292_cycle_1_2",2
"21942","virus_comp_9292_cycle_1_3",2
"21943","virus_comp_9314_cycle_1_1",2
"21944","virus_comp_9318_cycle_1_1",2
"21945","virus_comp_935_cycle_1_11",2
"21946","virus_comp_935_cycle_1_3",2
"21947","virus_comp_9365_cycle_1_2",2
"21948","virus_comp_939_cycle_1_1",2
"21949","virus_comp_939_cycle_1_14",2
"21950","virus_comp_939_cycle_1_15",2
"21951","virus_comp_939_cycle_1_16",2
"21952","virus_comp_939_cycle_1_19",2
"21953","virus_comp_939_cycle_1_20",2
"21954","virus_comp_939_cycle_1_23",2
"21955","virus_comp_939_cycle_1_24",2
"21956","virus_comp_939_cycle_1_25",2
"21957","virus_comp_939_cycle_1_27",2
"21958","virus_comp_939_cycle_1_5",2
"21959","virus_comp_939_cycle_1_6",2
"21960","virus_comp_939_cycle_1_7",2
"21961","virus_comp_939_cycle_1_8",2
"21962","virus_comp_9393_cycle_1_4",2
"21963","virus_comp_940_cycle_1_18",2
"21964","virus_comp_940_cycle_1_2",2
"21965","virus_comp_940_cycle_1_23",2
"21966","virus_comp_940_cycle_1_25",2
"21967","virus_comp_940_cycle_1_26",2
"21968","virus_comp_940_cycle_1_29",2
"21969","virus_comp_940_cycle_1_30",2
"21970","virus_comp_940_cycle_1_5",2
"21971","virus_comp_940_cycle_1_6",2
"21972","virus_comp_940_cycle_1_7",2
"21973","virus_comp_940_cycle_1_8",2
"21974","virus_comp_9402_cycle_1_1",2
"21975","virus_comp_9439_cycle_1_1",2
"21976","virus_comp_945_cycle_1_11",2
"21977","virus_comp_945_cycle_1_13",2
"21978","virus_comp_945_cycle_1_15",2
"21979","virus_comp_945_cycle_1_16",2
"21980","virus_comp_945_cycle_1_17",2
"21981","virus_comp_945_cycle_1_18",2
"21982","virus_comp_945_cycle_1_19",2
"21983","virus_comp_945_cycle_1_22",2
"21984","virus_comp_945_cycle_1_25",2
"21985","virus_comp_945_cycle_1_26",2
"21986","virus_comp_945_cycle_1_27",2
"21987","virus_comp_945_cycle_1_28",2
"21988","virus_comp_945_cycle_1_32",2
"21989","virus_comp_945_cycle_1_33",2
"21990","virus_comp_945_cycle_1_34",2
"21991","virus_comp_945_cycle_1_35",2
"21992","virus_comp_945_cycle_1_39",2
"21993","virus_comp_945_cycle_1_40",2
"21994","virus_comp_945_cycle_1_41",2
"21995","virus_comp_945_cycle_1_42",2
"21996","virus_comp_945_cycle_1_43",2
"21997","virus_comp_945_cycle_1_5",2
"21998","virus_comp_945_cycle_1_9",2
"21999","virus_comp_9481_cycle_1_3",2
"22000","virus_comp_9481_cycle_1_4",2
"22001","virus_comp_949_cycle_1_2",2
"22002","virus_comp_949_cycle_1_5",2
"22003","virus_comp_9510_cycle_1_2",2
"22004","virus_comp_952_cycle_1_1",2
"22005","virus_comp_952_cycle_1_2",2
"22006","virus_comp_9520_cycle_1_1",2
"22007","virus_comp_9525_cycle_1_2",2
"22008","virus_comp_9525_cycle_1_4",2
"22009","virus_comp_9529_cycle_1_1",2
"22010","virus_comp_9529_cycle_1_2",2
"22011","virus_comp_9538_cycle_1_2",2
"22012","virus_comp_954_cycle_1_12",2
"22013","virus_comp_954_cycle_1_14",2
"22014","virus_comp_954_cycle_1_16",2
"22015","virus_comp_954_cycle_1_17",2
"22016","virus_comp_954_cycle_1_20",2
"22017","virus_comp_954_cycle_1_21",2
"22018","virus_comp_954_cycle_1_23",2
"22019","virus_comp_954_cycle_1_24",2
"22020","virus_comp_954_cycle_1_25",2
"22021","virus_comp_954_cycle_1_26",2
"22022","virus_comp_954_cycle_1_8",2
"22023","virus_comp_954_cycle_1_9",2
"22024","virus_comp_9540_cycle_1_2",2
"22025","virus_comp_957_cycle_1_10",2
"22026","virus_comp_957_cycle_1_11",2
"22027","virus_comp_957_cycle_1_19",2
"22028","virus_comp_957_cycle_1_2",2
"22029","virus_comp_957_cycle_1_3",2
"22030","virus_comp_957_cycle_1_5",2
"22031","virus_comp_957_cycle_1_6",2
"22032","virus_comp_957_cycle_1_9",2
"22033","virus_comp_958_cycle_1_1",2
"22034","virus_comp_958_cycle_1_2",2
"22035","virus_comp_958_cycle_1_9",2
"22036","virus_comp_9584_cycle_1_1",2
"22037","virus_comp_9584_cycle_1_2",2
"22038","virus_comp_9586_cycle_1_2",2
"22039","virus_comp_9586_cycle_1_3",2
"22040","virus_comp_961_cycle_1_4",2
"22041","virus_comp_962_cycle_1_3",2
"22042","virus_comp_962_cycle_1_8",2
"22043","virus_comp_9633_cycle_1_2",2
"22044","virus_comp_9635_cycle_1_1",2
"22045","virus_comp_9635_cycle_1_4",2
"22046","virus_comp_964_cycle_1_13",2
"22047","virus_comp_965_cycle_1_1",2
"22048","virus_comp_965_cycle_1_10",2
"22049","virus_comp_965_cycle_1_11",2
"22050","virus_comp_965_cycle_1_12",2
"22051","virus_comp_965_cycle_1_13",2
"22052","virus_comp_965_cycle_1_14",2
"22053","virus_comp_965_cycle_1_15",2
"22054","virus_comp_965_cycle_1_16",2
"22055","virus_comp_965_cycle_1_17",2
"22056","virus_comp_965_cycle_1_18",2
"22057","virus_comp_965_cycle_1_19",2
"22058","virus_comp_965_cycle_1_2",2
"22059","virus_comp_965_cycle_1_20",2
"22060","virus_comp_965_cycle_1_21",2
"22061","virus_comp_965_cycle_1_22",2
"22062","virus_comp_965_cycle_1_23",2
"22063","virus_comp_965_cycle_1_24",2
"22064","virus_comp_965_cycle_1_25",2
"22065","virus_comp_965_cycle_1_26",2
"22066","virus_comp_965_cycle_1_27",2
"22067","virus_comp_965_cycle_1_28",2
"22068","virus_comp_965_cycle_1_29",2
"22069","virus_comp_965_cycle_1_3",2
"22070","virus_comp_965_cycle_1_30",2
"22071","virus_comp_965_cycle_1_31",2
"22072","virus_comp_965_cycle_1_32",2
"22073","virus_comp_965_cycle_1_33",2
"22074","virus_comp_965_cycle_1_34",2
"22075","virus_comp_965_cycle_1_4",2
"22076","virus_comp_965_cycle_1_5",2
"22077","virus_comp_965_cycle_1_6",2
"22078","virus_comp_965_cycle_1_7",2
"22079","virus_comp_965_cycle_1_8",2
"22080","virus_comp_965_cycle_1_9",2
"22081","virus_comp_966_cycle_1_12",2
"22082","virus_comp_966_cycle_1_13",2
"22083","virus_comp_966_cycle_1_15",2
"22084","virus_comp_966_cycle_1_3",2
"22085","virus_comp_966_cycle_1_38",2
"22086","virus_comp_966_cycle_1_4",2
"22087","virus_comp_966_cycle_1_41",2
"22088","virus_comp_966_cycle_1_43",2
"22089","virus_comp_966_cycle_1_45",2
"22090","virus_comp_966_cycle_1_6",2
"22091","virus_comp_966_cycle_1_8",2
"22092","virus_comp_9674_cycle_1_1",2
"22093","virus_comp_9681_cycle_1_2",2
"22094","virus_comp_9700_cycle_1_4",2
"22095","virus_comp_9707_cycle_1_1",2
"22096","virus_comp_9707_cycle_1_2",2
"22097","virus_comp_9707_cycle_1_4",2
"22098","virus_comp_971_cycle_1_17",2
"22099","virus_comp_971_cycle_1_21",2
"22100","virus_comp_971_cycle_1_22",2
"22101","virus_comp_971_cycle_1_23",2
"22102","virus_comp_971_cycle_1_25",2
"22103","virus_comp_971_cycle_1_26",2
"22104","virus_comp_971_cycle_1_28",2
"22105","virus_comp_971_cycle_1_31",2
"22106","virus_comp_971_cycle_1_32",2
"22107","virus_comp_971_cycle_1_33",2
"22108","virus_comp_971_cycle_1_34",2
"22109","virus_comp_9717_cycle_1_4",2
"22110","virus_comp_972_cycle_1_1",2
"22111","virus_comp_972_cycle_1_2",2
"22112","virus_comp_972_cycle_1_4",2
"22113","virus_comp_972_cycle_1_5",2
"22114","virus_comp_972_cycle_1_6",2
"22115","virus_comp_972_cycle_1_7",2
"22116","virus_comp_973_cycle_1_1",2
"22117","virus_comp_973_cycle_1_2",2
"22118","virus_comp_9730_cycle_1_2",2
"22119","virus_comp_974_cycle_1_1",2
"22120","virus_comp_974_cycle_1_10",2
"22121","virus_comp_974_cycle_1_12",2
"22122","virus_comp_974_cycle_1_14",2
"22123","virus_comp_974_cycle_1_16",2
"22124","virus_comp_974_cycle_1_17",2
"22125","virus_comp_974_cycle_1_18",2
"22126","virus_comp_974_cycle_1_19",2
"22127","virus_comp_974_cycle_1_20",2
"22128","virus_comp_974_cycle_1_22",2
"22129","virus_comp_974_cycle_1_23",2
"22130","virus_comp_974_cycle_1_25",2
"22131","virus_comp_974_cycle_1_26",2
"22132","virus_comp_974_cycle_1_28",2
"22133","virus_comp_974_cycle_1_29",2
"22134","virus_comp_974_cycle_1_30",2
"22135","virus_comp_974_cycle_1_31",2
"22136","virus_comp_974_cycle_1_32",2
"22137","virus_comp_974_cycle_1_36",2
"22138","virus_comp_974_cycle_1_6",2
"22139","virus_comp_974_cycle_1_9",2
"22140","virus_comp_9740_cycle_1_1",2
"22141","virus_comp_9764_cycle_1_1",2
"22142","virus_comp_9772_cycle_1_3",2
"22143","virus_comp_9776_cycle_1_1",2
"22144","virus_comp_9779_cycle_1_1",2
"22145","virus_comp_9779_cycle_1_2",2
"22146","virus_comp_9827_cycle_1_2",2
"22147","virus_comp_984_cycle_1_1",2
"22148","virus_comp_984_cycle_1_16",2
"22149","virus_comp_984_cycle_1_19",2
"22150","virus_comp_984_cycle_1_2",2
"22151","virus_comp_984_cycle_1_23",2
"22152","virus_comp_984_cycle_1_26",2
"22153","virus_comp_984_cycle_1_27",2
"22154","virus_comp_984_cycle_1_28",2
"22155","virus_comp_984_cycle_1_3",2
"22156","virus_comp_984_cycle_1_32",2
"22157","virus_comp_984_cycle_1_40",2
"22158","virus_comp_984_cycle_1_43",2
"22159","virus_comp_984_cycle_1_8",2
"22160","virus_comp_9851_cycle_1_2",2
"22161","virus_comp_9859_cycle_1_1",2
"22162","virus_comp_9860_cycle_1_1",2
"22163","virus_comp_987_cycle_1_19",2
"22164","virus_comp_9870_cycle_1_5",2
"22165","virus_comp_9895_cycle_1_2",2
"22166","virus_comp_9912_cycle_1_1",2
"22167","virus_comp_9918_cycle_1_2",2
"22168","virus_comp_992_cycle_1_1",2
"22169","virus_comp_992_cycle_1_10",2
"22170","virus_comp_992_cycle_1_11",2
"22171","virus_comp_992_cycle_1_13",2
"22172","virus_comp_992_cycle_1_14",2
"22173","virus_comp_992_cycle_1_15",2
"22174","virus_comp_992_cycle_1_16",2
"22175","virus_comp_992_cycle_1_17",2
"22176","virus_comp_992_cycle_1_18",2
"22177","virus_comp_992_cycle_1_19",2
"22178","virus_comp_992_cycle_1_2",2
"22179","virus_comp_992_cycle_1_20",2
"22180","virus_comp_992_cycle_1_21",2
"22181","virus_comp_992_cycle_1_23",2
"22182","virus_comp_992_cycle_1_24",2
"22183","virus_comp_992_cycle_1_25",2
"22184","virus_comp_992_cycle_1_26",2
"22185","virus_comp_992_cycle_1_27",2
"22186","virus_comp_992_cycle_1_28",2
"22187","virus_comp_992_cycle_1_3",2
"22188","virus_comp_992_cycle_1_4",2
"22189","virus_comp_992_cycle_1_5",2
"22190","virus_comp_992_cycle_1_6",2
"22191","virus_comp_992_cycle_1_7",2
"22192","virus_comp_992_cycle_1_8",2
"22193","virus_comp_992_cycle_1_9",2
"22194","virus_comp_9920_cycle_1_2",2
"22195","virus_comp_9924_cycle_1_2",2
"22196","virus_comp_9934_cycle_1_1",2
"22197","virus_comp_994_cycle_1_10",2
"22198","virus_comp_994_cycle_1_11",2
"22199","virus_comp_994_cycle_1_13",2
"22200","virus_comp_994_cycle_1_14",2
"22201","virus_comp_994_cycle_1_5",2
"22202","virus_comp_994_cycle_1_6",2
"22203","virus_comp_994_cycle_1_8",2
"22204","virus_comp_994_cycle_1_9",2
"22205","virus_comp_995_cycle_1_16",2
"22206","virus_comp_996_cycle_1_1",2
"22207","virus_comp_996_cycle_1_2",2
"22208","virus_comp_996_cycle_1_3",2
"22209","virus_comp_996_cycle_1_6",2
"22210","virus_comp_996_cycle_1_7",2
"22211","virus_comp_997_cycle_1_3",2
"22212","virus_comp_997_cycle_1_4",2
"22213","virus_comp_997_cycle_1_5",2
"22214","virus_comp_997_cycle_1_7",2
"22215","virus_comp_9975_cycle_1_2",2
"22216","virus_comp_998_cycle_1_2",2
"22217","virus_comp_998_cycle_1_20",2
"22218","virus_comp_998_cycle_1_3",2
"22219","virus_comp_998_cycle_1_8",2
"22220","virus_comp_999_cycle_1_1",2
"22221","virus_comp_999_cycle_1_19",2
"22222","virus_comp_999_cycle_1_23",2
"22223","virus_comp_999_cycle_1_8",2
"22224","virus_comp_9998_cycle_1_3",2
"22225","edge_1291_10",2
"22226","edge_1291_100",2
"22227","edge_1291_101",2
"22228","edge_1291_102",2
"22229","edge_1291_105",2
"22230","edge_1291_107",2
"22231","edge_1291_11",2
"22232","edge_1291_110",2
"22233","edge_1291_112",2
"22234","edge_1291_113",2
"22235","edge_1291_114",2
"22236","edge_1291_117",2
"22237","edge_1291_118",2
"22238","edge_1291_119",2
"22239","edge_1291_12",2
"22240","edge_1291_120",2
"22241","edge_1291_121",2
"22242","edge_1291_13",2
"22243","edge_1291_137",2
"22244","edge_1291_14",2
"22245","edge_1291_17",2
"22246","edge_1291_18",2
"22247","edge_1291_19",2
"22248","edge_1291_2",2
"22249","edge_1291_20",2
"22250","edge_1291_21",2
"22251","edge_1291_26",2
"22252","edge_1291_28",2
"22253","edge_1291_29",2
"22254","edge_1291_3",2
"22255","edge_1291_30",2
"22256","edge_1291_31",2
"22257","edge_1291_4",2
"22258","edge_1291_40",2
"22259","edge_1291_42",2
"22260","edge_1291_45",2
"22261","edge_1291_57",2
"22262","edge_1291_58",2
"22263","edge_1291_59",2
"22264","edge_1291_6",2
"22265","edge_1291_60",2
"22266","edge_1291_61",2
"22267","edge_1291_62",2
"22268","edge_1291_64",2
"22269","edge_1291_69",2
"22270","edge_1291_7",2
"22271","edge_1291_70",2
"22272","edge_1291_71",2
"22273","edge_1291_72",2
"22274","edge_1291_73",2
"22275","edge_1291_74",2
"22276","edge_1291_79",2
"22277","edge_1291_8",2
"22278","edge_1291_80",2
"22279","edge_1291_82",2
"22280","edge_1291_83",2
"22281","edge_1291_84",2
"22282","edge_1291_85",2
"22283","edge_1291_86",2
"22284","edge_1291_87",2
"22285","edge_1291_88",2
"22286","edge_1291_89",2
"22287","edge_1291_9",2
"22288","edge_1291_90",2
"22289","edge_1291_91",2
"22290","edge_1291_92",2
"22291","edge_1291_93",2
"22292","edge_1291_94",2
"22293","edge_1291_95",2
"22294","edge_1291_96",2
"22295","edge_1291_98",2
"22296","edge_1329_101",2
"22297","edge_1329_106",2
"22298","edge_1329_111",2
"22299","edge_1329_116",2
"22300","edge_1329_117",2
"22301","edge_1329_119",2
"22302","edge_1329_120",2
"22303","edge_1329_121",2
"22304","edge_1329_128",2
"22305","edge_1329_129",2
"22306","edge_1329_13",2
"22307","edge_1329_137",2
"22308","edge_1329_14",2
"22309","edge_1329_140",2
"22310","edge_1329_141",2
"22311","edge_1329_24",2
"22312","edge_1329_31",2
"22313","edge_1329_32",2
"22314","edge_1329_35",2
"22315","edge_1329_37",2
"22316","edge_1329_40",2
"22317","edge_1329_41",2
"22318","edge_1329_43",2
"22319","edge_1329_45",2
"22320","edge_1329_46",2
"22321","edge_1329_47",2
"22322","edge_1329_52",2
"22323","edge_1329_53",2
"22324","edge_1329_54",2
"22325","edge_1329_56",2
"22326","edge_1329_57",2
"22327","edge_1329_58",2
"22328","edge_1329_67",2
"22329","edge_1329_68",2
"22330","edge_1329_70",2
"22331","edge_1329_94",2
"22332","edge_1329_95",2
"22333","edge_1329_97",2
"22334","edge_1329_99",2
"22335","edge_1333_5",2
"22336","edge_1468_10",2
"22337","edge_1468_20",2
"22338","edge_1468_26",2
"22339","edge_1468_4",2
"22340","edge_1468_6",2
"22341","edge_1468_7",2
"22342","edge_1468_78",2
"22343","edge_1468_80",2
"22344","edge_1476_12",2
"22345","edge_1476_15",2
"22346","edge_1476_17",2
"22347","edge_1494_16",2
"22348","edge_1494_23",2
"22349","edge_1494_24",2
"22350","edge_1494_6",2
"22351","edge_1495_25",2
"22352","edge_1495_45",2
"22353","edge_1495_46",2
"22354","edge_1495_48",2
"22355","edge_1495_49",2
"22356","edge_1495_52",2
"22357","edge_1495_53",2
"22358","edge_1495_54",2
"22359","edge_1495_56",2
"22360","edge_1495_57",2
"22361","edge_1495_58",2
"22362","edge_1496_10",2
"22363","edge_1496_11",2
"22364","edge_1496_12",2
"22365","edge_1496_16",2
"22366","edge_1496_18",2
"22367","edge_1496_2",2
"22368","edge_1496_26",2
"22369","edge_1496_3",2
"22370","edge_1496_4",2
"22371","edge_1496_6",2
"22372","edge_1496_9",2
"22373","edge_1501_11",2
"22374","edge_1501_14",2
"22375","edge_1501_22",2
"22376","edge_1501_25",2
"22377","edge_1509_1",2
"22378","edge_1512_21",2
"22379","edge_1512_23",2
"22380","edge_1512_24",2
"22381","edge_1512_34",2
"22382","edge_1512_36",2
"22383","edge_1512_37",2
"22384","edge_1512_42",2
"22385","edge_1512_44",2
"22386","edge_1512_47",2
"22387","edge_1512_67",2
"22388","edge_1512_69",2
"22389","edge_1512_75",2
"22390","edge_1512_76",2
"22391","edge_1512_78",2
"22392","edge_1515_10",2
"22393","edge_1515_13",2
"22394","edge_1515_15",2
"22395","edge_1515_16",2
"22396","edge_1515_18",2
"22397","edge_1515_26",2
"22398","edge_1515_32",2
"22399","edge_1515_5",2
"22400","edge_1515_6",2
"22401","edge_1515_8",2
"22402","edge_1515_9",2
"22403","edge_1594_18",2
"22404","edge_1594_20",2
"22405","edge_1594_21",2
"22406","edge_1594_22",2
"22407","edge_1594_23",2
"22408","edge_1594_25",2
"22409","edge_1594_26",2
"22410","edge_1596_1",2
"22411","edge_1596_17",2
"22412","edge_1596_22",2
"22413","edge_1596_29",2
"22414","edge_1596_30",2
"22415","edge_1596_31",2
"22416","edge_1596_33",2
"22417","edge_1596_8",2
"22418","edge_16_15",2
"22419","edge_1627_11",2
"22420","edge_1627_14",2
"22421","edge_1627_2",2
"22422","edge_1627_23",2
"22423","edge_1627_3",2
"22424","edge_1627_5",2
"22425","edge_1631_10",2
"22426","edge_1631_12",2
"22427","edge_1631_18",2
"22428","edge_1631_37",2
"22429","edge_1631_38",2
"22430","edge_1631_39",2
"22431","edge_1632_12",2
"22432","edge_1632_3",2
"22433","edge_1633_15",2
"22434","edge_1633_16",2
"22435","edge_1633_17",2
"22436","edge_1633_23",2
"22437","edge_1633_28",2
"22438","edge_1633_31",2
"22439","edge_1633_41",2
"22440","edge_1633_58",2
"22441","edge_1633_59",2
"22442","edge_1633_60",2
"22443","edge_1633_61",2
"22444","edge_1633_62",2
"22445","edge_1633_64",2
"22446","edge_1633_65",2
"22447","edge_1641_10",2
"22448","edge_1641_12",2
"22449","edge_1641_15",2
"22450","edge_1641_19",2
"22451","edge_1641_20",2
"22452","edge_1641_21",2
"22453","edge_1641_6",2
"22454","edge_1641_71",2
"22455","edge_1672_11",2
"22456","edge_1672_15",2
"22457","edge_1672_18",2
"22458","edge_1672_24",2
"22459","edge_1672_25",2
"22460","edge_1672_26",2
"22461","edge_1672_30",2
"22462","edge_1672_31",2
"22463","edge_1672_40",2
"22464","edge_1672_46",2
"22465","edge_1672_47",2
"22466","edge_1672_5",2
"22467","edge_1672_51",2
"22468","edge_1672_56",2
"22469","edge_1672_57",2
"22470","edge_1672_6",2
"22471","edge_1672_60",2
"22472","edge_1672_61",2
"22473","edge_1672_70",2
"22474","edge_1672_73",2
"22475","edge_1672_75",2
"22476","edge_1672_79",2
"22477","edge_1672_80",2
"22478","edge_1672_82",2
"22479","edge_1677_10",2
"22480","edge_1677_14",2
"22481","edge_1677_16",2
"22482","edge_1677_6",2
"22483","edge_1677_8",2
"22484","edge_1707_16",2
"22485","edge_1707_18",2
"22486","edge_1707_9",2
"22487","edge_1709_11",2
"22488","edge_1709_13",2
"22489","edge_1709_14",2
"22490","edge_1709_15",2
"22491","edge_1709_16",2
"22492","edge_1709_18",2
"22493","edge_1709_24",2
"22494","edge_1709_28",2
"22495","edge_1709_42",2
"22496","edge_1709_45",2
"22497","edge_1709_59",2
"22498","edge_1709_61",2
"22499","edge_1709_63",2
"22500","edge_1709_64",2
"22501","edge_1709_7",2
"22502","edge_1710_3",2
"22503","edge_1732_61",2
"22504","edge_1782_12",2
"22505","edge_1782_20",2
"22506","edge_1782_23",2
"22507","edge_1782_26",2
"22508","edge_1782_28",2
"22509","edge_1782_29",2
"22510","edge_1782_3",2
"22511","edge_1782_32",2
"22512","edge_1801_13",2
"22513","edge_1801_15",2
"22514","edge_1801_21",2
"22515","edge_1801_23",2
"22516","edge_1801_24",2
"22517","edge_1801_28",2
"22518","edge_1801_32",2
"22519","edge_1801_33",2
"22520","edge_1801_38",2
"22521","edge_1801_42",2
"22522","edge_1801_44",2
"22523","edge_1801_48",2
"22524","edge_1801_49",2
"22525","edge_1801_53",2
"22526","edge_1801_55",2
"22527","edge_1801_56",2
"22528","edge_1801_58",2
"22529","edge_1801_62",2
"22530","edge_1801_64",2
"22531","edge_1801_65",2
"22532","edge_1801_67",2
"22533","edge_1803_1",2
"22534","edge_1803_14",2
"22535","edge_1803_16",2
"22536","edge_1803_18",2
"22537","edge_1803_19",2
"22538","edge_1803_2",2
"22539","edge_1803_29",2
"22540","edge_1803_3",2
"22541","edge_1803_37",2
"22542","edge_1803_4",2
"22543","edge_1845_11",2
"22544","edge_1845_20",2
"22545","edge_1845_22",2
"22546","edge_1845_36",2
"22547","edge_1845_40",2
"22548","edge_1847_20",2
"22549","edge_1857_10",2
"22550","edge_1857_14",2
"22551","edge_1857_26",2
"22552","edge_1857_3",2
"22553","edge_1857_31",2
"22554","edge_1857_40",2
"22555","edge_1857_41",2
"22556","edge_1857_45",2
"22557","edge_1857_47",2
"22558","edge_1857_50",2
"22559","edge_1857_51",2
"22560","edge_1857_56",2
"22561","edge_1857_59",2
"22562","edge_1857_66",2
"22563","edge_1857_69",2
"22564","edge_1857_76",2
"22565","edge_1857_8",2
"22566","edge_1857_82",2
"22567","edge_1857_86",2
"22568","edge_1861_1",2
"22569","edge_1861_3",2
"22570","edge_1861_5",2
"22571","edge_1861_6",2
"22572","edge_1862_10",2
"22573","edge_1862_11",2
"22574","edge_1862_25",2
"22575","edge_1862_3",2
"22576","edge_1862_7",2
"22577","edge_1863_1",2
"22578","edge_1863_3",2
"22579","edge_1863_4",2
"22580","edge_1863_6",2
"22581","edge_1863_7",2
"22582","edge_1877_1",2
"22583","edge_1877_10",2
"22584","edge_1877_11",2
"22585","edge_1877_12",2
"22586","edge_1877_13",2
"22587","edge_1877_14",2
"22588","edge_1877_15",2
"22589","edge_1877_16",2
"22590","edge_1877_2",2
"22591","edge_1877_22",2
"22592","edge_1877_23",2
"22593","edge_1877_28",2
"22594","edge_1877_29",2
"22595","edge_1877_3",2
"22596","edge_1877_33",2
"22597","edge_1877_37",2
"22598","edge_1877_38",2
"22599","edge_1877_40",2
"22600","edge_1877_41",2
"22601","edge_1877_42",2
"22602","edge_1877_47",2
"22603","edge_1877_5",2
"22604","edge_1877_50",2
"22605","edge_1877_52",2
"22606","edge_1877_54",2
"22607","edge_1877_56",2
"22608","edge_1877_58",2
"22609","edge_1877_59",2
"22610","edge_1877_6",2
"22611","edge_1877_60",2
"22612","edge_1877_61",2
"22613","edge_1877_63",2
"22614","edge_1877_64",2
"22615","edge_1877_65",2
"22616","edge_1877_69",2
"22617","edge_1877_72",2
"22618","edge_1877_77",2
"22619","edge_1877_80",2
"22620","edge_1877_81",2
"22621","edge_1896_14",2
"22622","edge_1896_21",2
"22623","edge_1896_23",2
"22624","edge_1896_27",2
"22625","edge_1896_30",2
"22626","edge_1896_34",2
"22627","edge_1896_36",2
"22628","edge_1896_41",2
"22629","edge_1896_43",2
"22630","edge_1896_47",2
"22631","edge_1896_48",2
"22632","edge_1906_2",2
"22633","edge_1907_1",2
"22634","edge_1907_10",2
"22635","edge_1907_12",2
"22636","edge_1907_14",2
"22637","edge_1907_16",2
"22638","edge_1907_17",2
