"contig_id","contrast","onset_timeline_combined","estimate","SE","df","z.ratio","p.value","odds_ratio","conf.low.OR","conf.high.OR","p.adj"
"virus_comp_6059_cycle_1","CELIAC - CONTROL","t0-36",9.22188693628936,NA,Inf,NA,NA,10116.1348319995,NA,NA,NA
"virus_comp_6059_cycle_1","CELIAC - CONTROL","t0-over42",63.961549968772,NA,Inf,NA,NA,5.9999579323756e+27,NA,NA,NA
"virus_comp_6408_cycle_1","CELIAC - CONTROL","t0",1.45754600217263,NA,Inf,NA,NA,4.29540566788958,NA,NA,NA
"virus_comp_6408_cycle_1","CELIAC - CONTROL","t0-6",-1.74918471048987,NA,Inf,NA,NA,0.17391567729288,NA,NA,NA
"virus_comp_6408_cycle_1","CELIAC - CONTROL","t0-12",-17.2283574726202,NA,Inf,NA,NA,3.2947268669505e-08,NA,NA,NA
"virus_comp_6408_cycle_1","CELIAC - CONTROL","t0-18",-32.527129620599,NA,Inf,NA,NA,7.47561787192097e-15,NA,NA,NA
"virus_comp_6408_cycle_1","CELIAC - CONTROL","t0-24",-39.2121636144445,NA,Inf,NA,NA,9.3405772971595e-18,NA,NA,NA
"virus_comp_6408_cycle_1","CELIAC - CONTROL","t0-30",-59.8061610436839,NA,Inf,NA,NA,1.06295352113016e-26,NA,NA,NA
"virus_comp_6408_cycle_1","CELIAC - CONTROL","t0-36",-68.0829112996144,NA,Inf,NA,NA,2.70375484491303e-30,NA,NA,NA
"virus_comp_6408_cycle_1","CELIAC - CONTROL","t0-over42",-1.2123235607369,NA,Inf,NA,NA,0.297505204290235,NA,NA,NA
"virus_comp_6559_cycle_1","CELIAC - CONTROL","t0",-31.0898388330828,NA,Inf,NA,NA,3.14669428616542e-14,NA,NA,NA
"virus_comp_6559_cycle_1","CELIAC - CONTROL","t0-6",-1.56733663311223,NA,Inf,NA,NA,0.208600021549055,NA,NA,NA
"virus_comp_6559_cycle_1","CELIAC - CONTROL","t0-12",-4.50085773639323,NA,Inf,NA,NA,0.0110994720329605,NA,NA,NA
"virus_comp_6559_cycle_1","CELIAC - CONTROL","t0-18",-41.302946646741,NA,Inf,NA,NA,1.15440496240024e-18,NA,NA,NA
"virus_comp_6559_cycle_1","CELIAC - CONTROL","t0-24",-41.3658701711108,NA,Inf,NA,NA,1.08400390215182e-18,NA,NA,NA
"virus_comp_6559_cycle_1","CELIAC - CONTROL","t0-30",-33.959495461757,NA,Inf,NA,NA,1.78475461135962e-15,NA,NA,NA
"virus_comp_6559_cycle_1","CELIAC - CONTROL","t0-36",-35.0307620356821,NA,Inf,NA,NA,6.11411145161751e-16,NA,NA,NA
"virus_comp_6559_cycle_1","CELIAC - CONTROL","t0-over42",34.9738996097652,NA,Inf,NA,NA,1545153433078094,NA,NA,NA
"virus_comp_6916_cycle_1","CELIAC - CONTROL","t0",-51.1359607449894,NA,Inf,NA,NA,6.19347546673751e-23,NA,NA,NA
"virus_comp_6916_cycle_1","CELIAC - CONTROL","t0-6",-1.11740490353871,NA,Inf,NA,NA,0.327127621784281,NA,NA,NA
"virus_comp_6916_cycle_1","CELIAC - CONTROL","t0-12",-119.009612534703,NA,Inf,NA,NA,2.06434358834667e-52,NA,NA,NA
"virus_comp_6916_cycle_1","CELIAC - CONTROL","t0-18",42.5747433502543,NA,Inf,NA,NA,3090125411591154176,NA,NA,NA
"virus_comp_6916_cycle_1","CELIAC - CONTROL","t0-24",43.4928648720393,NA,Inf,NA,NA,7739469909769958400,NA,NA,NA
"virus_comp_6916_cycle_1","CELIAC - CONTROL","t0-30",43.4057280070092,NA,Inf,NA,NA,7093623863142284288,NA,NA,NA
"virus_comp_6916_cycle_1","CELIAC - CONTROL","t0-36",-0.863749230885837,NA,Inf,NA,NA,0.421578520393621,NA,NA,NA
"virus_comp_6916_cycle_1","CELIAC - CONTROL","t0-over42",-52.7486146071924,NA,Inf,NA,NA,1.23471791078571e-23,NA,NA,NA
"virus_comp_73_cycle_1","CELIAC - CONTROL","t0",-25.85378557717,NA,Inf,NA,NA,5.91348619819965e-12,NA,NA,NA
"virus_comp_73_cycle_1","CELIAC - CONTROL","t0-6",-23.4440410103473,NA,Inf,NA,NA,6.58237098557363e-11,NA,NA,NA
"virus_comp_73_cycle_1","CELIAC - CONTROL","t0-12",-8.31816501058191,NA,Inf,NA,NA,0.000244043270426043,NA,NA,NA
"virus_comp_73_cycle_1","CELIAC - CONTROL","t0-18",-38.8749122633314,NA,Inf,NA,NA,1.30870005167803e-17,NA,NA,NA
"virus_comp_73_cycle_1","CELIAC - CONTROL","t0-24",-25.7418217010796,NA,Inf,NA,NA,6.61407143349962e-12,NA,NA,NA
"virus_comp_73_cycle_1","CELIAC - CONTROL","t0-30",2.46580121539164,NA,Inf,NA,NA,11.7729110117091,NA,NA,NA
"virus_comp_73_cycle_1","CELIAC - CONTROL","t0-36",-26.1166441569592,NA,Inf,NA,NA,4.54658753363182e-12,NA,NA,NA
"virus_comp_73_cycle_1","CELIAC - CONTROL","t0-over42",-26.27102419399,NA,Inf,NA,NA,3.89618130909135e-12,NA,NA,NA
"virus_comp_808_cycle_4","CELIAC - CONTROL","t0",-50.4326766510049,NA,Inf,NA,NA,1.25131549616411e-22,NA,NA,NA
"virus_comp_808_cycle_4","CELIAC - CONTROL","t0-6",-2.30171373510347,NA,Inf,NA,NA,0.100087173763315,NA,NA,NA
"virus_comp_808_cycle_4","CELIAC - CONTROL","t0-12",-5.11657977551143,NA,Inf,NA,NA,0.0059964972283048,NA,NA,NA
"virus_comp_808_cycle_4","CELIAC - CONTROL","t0-18",77.3190570262789,NA,Inf,NA,NA,3.79524496235826e+33,NA,NA,NA
"virus_comp_808_cycle_4","CELIAC - CONTROL","t0-24",20.1066144523342,NA,Inf,NA,NA,539748826.031514,NA,NA,NA
"virus_comp_808_cycle_4","CELIAC - CONTROL","t0-30",19.4037083422692,NA,Inf,NA,NA,267253536.916731,NA,NA,NA
"virus_comp_808_cycle_4","CELIAC - CONTROL","t0-36",15.6793149057454,NA,Inf,NA,NA,6448221.44473785,NA,NA,NA
"virus_comp_808_cycle_4","CELIAC - CONTROL","t0-over42",-51.3212023365046,NA,Inf,NA,NA,5.14618056858312e-23,NA,NA,NA
"virus_comp_809_cycle_1","CELIAC - CONTROL","t0",-332.677392101784,NA,Inf,NA,NA,3.31164942954363e-145,NA,NA,NA
"virus_comp_809_cycle_1","CELIAC - CONTROL","t0-6",-437.87107407394,NA,Inf,NA,NA,6.83925418167738e-191,NA,NA,NA
"virus_comp_809_cycle_1","CELIAC - CONTROL","t0-12",-4.84019659387542,NA,Inf,NA,NA,0.00790549972598475,NA,NA,NA
"virus_comp_809_cycle_1","CELIAC - CONTROL","t0-18",260.599052515075,NA,Inf,NA,NA,1.5022094736209e+113,NA,NA,NA
"virus_comp_809_cycle_1","CELIAC - CONTROL","t0-24",280.663174105107,NA,Inf,NA,NA,7.77083678429884e+121,NA,NA,NA
"virus_comp_809_cycle_1","CELIAC - CONTROL","t0-30",3.05986265381756,NA,Inf,NA,NA,21.324628104622,NA,NA,NA
"virus_comp_809_cycle_1","CELIAC - CONTROL","t0-36",0.112962392413181,NA,Inf,NA,NA,1.11958982708522,NA,NA,NA
"virus_comp_809_cycle_1","CELIAC - CONTROL","t0-over42",-342.147560373064,NA,Inf,NA,NA,2.55389203305303e-149,NA,NA,NA
"virus_comp_810_cycle_1","CELIAC - CONTROL","t0",3.4806533856874,NA,Inf,NA,NA,32.4809377239306,NA,NA,NA
"virus_comp_810_cycle_1","CELIAC - CONTROL","t0-6",39.0360001137027,NA,Inf,NA,NA,89767565023873360,NA,NA,NA
"virus_comp_810_cycle_1","CELIAC - CONTROL","t0-12",-84.8772758705514,NA,Inf,NA,NA,1.37488840830443e-37,NA,NA,NA
"virus_comp_810_cycle_1","CELIAC - CONTROL","t0-18",59.2955325758868,NA,Inf,NA,NA,5.64576242811808e+25,NA,NA,NA
"virus_comp_810_cycle_1","CELIAC - CONTROL","t0-24",62.120951606015,NA,Inf,NA,NA,9.52327867522564e+26,NA,NA,NA
"virus_comp_810_cycle_1","CELIAC - CONTROL","t0-30",70.5665116627357,NA,Inf,NA,NA,4.4324783426281e+30,NA,NA,NA
"virus_comp_810_cycle_1","CELIAC - CONTROL","t0-36",-1.77406210876633,NA,Inf,NA,NA,0.169642481106525,NA,NA,NA
"virus_comp_810_cycle_1","CELIAC - CONTROL","t0-over42",1.68540358694815,NA,Inf,NA,NA,5.39462769439119,NA,NA,NA
"virus_comp_8200_cycle_1","CELIAC - CONTROL","t0",-1.50357346478905,4.24133119978297,Inf,-0.35450508200491,0.72296039612886,0.222334235329396,NA,NA,0.912567719445071
"virus_comp_8200_cycle_1","CELIAC - CONTROL","t0-6",-36.0687476564496,111237.562104416,Inf,-0.000324249713622749,0.999741286164189,2.16541890307268e-16,NA,NA,0.999741286164189
"virus_comp_8200_cycle_1","CELIAC - CONTROL","t0-12",1.05459294156365,2.61701052035003,Inf,0.402976194922822,0.686965736867293,2.8708063300919,NA,NA,0.981379624096132
"virus_comp_8200_cycle_1","CELIAC - CONTROL","t0-18",6.666011931572,4.54368705346166,Inf,1.46709310151398,0.142350730493053,785.257690111242,NA,NA,0.355876826232631
"virus_comp_8200_cycle_1","CELIAC - CONTROL","t0-24",4.01040824148279,4.13299245840854,Inf,0.970340082117414,0.331877004351599,55.1693883997187,NA,NA,0.663754008703197
"virus_comp_8200_cycle_1","CELIAC - CONTROL","t0-30",7.271264440373,3.91506922977722,Inf,1.8572505398038,0.0632755176208552,1438.36803429668,NA,NA,0.216832046202554
"virus_comp_8200_cycle_1","CELIAC - CONTROL","t0-36",4.54077098169523,4.61915479101942,Inf,0.983030703046241,0.325592327838002,93.7630618640394,NA,NA,0.942578865686366
"virus_comp_8200_cycle_1","CELIAC - CONTROL","t0-over42",38.7830406689176,119996.366127118,Inf,0.000323201792859568,0.999742122283943,69704457892515408,NA,NA,0.999742122283943
"virus_comp_88_cycle_1","CELIAC - CONTROL","t0",-19.9886949369871,NA,Inf,NA,NA,2.08458730406635e-09,NA,NA,NA
"virus_comp_88_cycle_1","CELIAC - CONTROL","t0-6",3.59751228886759,NA,Inf,NA,NA,36.507301762444,NA,NA,NA
"virus_comp_88_cycle_1","CELIAC - CONTROL","t0-12",-36.6483115984727,NA,Inf,NA,NA,1.21294330506225e-16,NA,NA,NA
"virus_comp_88_cycle_1","CELIAC - CONTROL","t0-18",6.46639305303436,NA,Inf,NA,NA,643.159695243945,NA,NA,NA
"virus_comp_88_cycle_1","CELIAC - CONTROL","t0-24",-52.0571911342617,NA,Inf,NA,NA,2.46518290265342e-23,NA,NA,NA
"virus_comp_88_cycle_1","CELIAC - CONTROL","t0-30",19.7554846017811,NA,Inf,NA,NA,379925068.005484,NA,NA,NA
"virus_comp_88_cycle_1","CELIAC - CONTROL","t0-36",-26.3357523345856,NA,Inf,NA,NA,3.65197742563414e-12,NA,NA,NA
"virus_comp_88_cycle_1","CELIAC - CONTROL","t0-over42",-22.4376853329007,NA,Inf,NA,NA,1.80068220709463e-10,NA,NA,NA
"virus_comp_95_cycle_1","CELIAC - CONTROL","t0",-9.40840525863879,NA,Inf,NA,NA,8.20316623802913e-05,NA,NA,NA
"virus_comp_95_cycle_1","CELIAC - CONTROL","t0-6",83.0589218564742,NA,Inf,NA,NA,1.18040607270373e+36,NA,NA,NA
"virus_comp_95_cycle_1","CELIAC - CONTROL","t0-12",-29.9582456122542,NA,Inf,NA,NA,9.75661668950635e-14,NA,NA,NA
"virus_comp_95_cycle_1","CELIAC - CONTROL","t0-18",3.04224573765944,NA,Inf,NA,NA,20.95224368269,NA,NA,NA
"virus_comp_95_cycle_1","CELIAC - CONTROL","t0-24",-1.64989584076079,NA,Inf,NA,NA,0.192069913434951,NA,NA,NA
"virus_comp_95_cycle_1","CELIAC - CONTROL","t0-30",-44.7259589500842,NA,Inf,NA,NA,3.76498135781768e-20,NA,NA,NA
"virus_comp_95_cycle_1","CELIAC - CONTROL","t0-36",-47.3505145451155,NA,Inf,NA,NA,2.72855566228241e-21,NA,NA,NA
"virus_comp_95_cycle_1","CELIAC - CONTROL","t0-over42",5.27536496210086,NA,Inf,NA,NA,195.461799645675,NA,NA,NA
"virus_comp_9749_cycle_1","CELIAC - CONTROL","t0",-0.466623453964466,NA,Inf,NA,NA,0.627116184072453,NA,NA,NA
"virus_comp_9749_cycle_1","CELIAC - CONTROL","t0-6",25.5105589279395,NA,Inf,NA,NA,119976164152.917,NA,NA,NA
"virus_comp_9749_cycle_1","CELIAC - CONTROL","t0-12",-17.2540575514103,NA,Inf,NA,NA,3.21113093901251e-08,NA,NA,NA
"virus_comp_9749_cycle_1","CELIAC - CONTROL","t0-18",-17.6874705140051,NA,Inf,NA,NA,2.08175279748562e-08,NA,NA,NA
"virus_comp_9749_cycle_1","CELIAC - CONTROL","t0-24",-46.3716413887316,NA,Inf,NA,NA,7.26192949468205e-21,NA,NA,NA
"virus_comp_9749_cycle_1","CELIAC - CONTROL","t0-30",39.3901840182648,NA,Inf,NA,NA,127920326814066288,NA,NA,NA
"virus_comp_9749_cycle_1","CELIAC - CONTROL","t0-36",-57.3834146014607,NA,Inf,NA,NA,1.19867013735016e-25,NA,NA,NA
"virus_comp_9749_cycle_1","CELIAC - CONTROL","t0-over42",-38.6875381894322,NA,Inf,NA,NA,1.57839481613298e-17,NA,NA,NA
"virus_comp_99_cycle_1","CELIAC - CONTROL","t0",0.671950710863238,2.49250247304714,Inf,0.269588784015032,0.787476630028344,1.95805319322867,NA,NA,0.912567719445071
"virus_comp_99_cycle_1","CELIAC - CONTROL","t0-6",-7.0016083258255,4.60901134917744,Inf,-1.51911284121161,0.128734094984778,0.000910416540995474,NA,NA,0.911127387692731
"virus_comp_99_cycle_1","CELIAC - CONTROL","t0-12",5.0399379451887,3.72908221062264,Inf,1.35152234800079,0.176528166032766,154.460429715667,NA,NA,0.441320415081914
"virus_comp_99_cycle_1","CELIAC - CONTROL","t0-18",2.39037825071293,4.25797997839221,Inf,0.561387855941849,0.574533160923973,10.9176227607213,NA,NA,0.999741175255752
"virus_comp_99_cycle_1","CELIAC - CONTROL","t0-24",-2.44797125146687,4.25507546115736,Inf,-0.57530618994029,0.565084235932933,0.0864688321910131,NA,NA,0.941807059888222
"virus_comp_99_cycle_1","CELIAC - CONTROL","t0-30",-1.93584434085423,4.65992689699356,Inf,-0.415423757420566,0.677831717979246,0.144302376979406,NA,NA,0.847289647474058
"virus_comp_99_cycle_1","CELIAC - CONTROL","t0-36",26.3879890784739,3424.1713835763,Inf,0.00770638677872295,0.993851253830438,288508122998.985,NA,NA,0.993851253830438
"virus_comp_99_cycle_1","CELIAC - CONTROL","t0-over42",3.48090048073995,4.37297595329005,Inf,0.796002657668643,0.42603049067466,32.4889645946038,NA,NA,0.710050817791101
