"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj","IRR","conf.lowR","conf.highR"
"virus_comp_2310_cycle_1","fixed","cond",NA,"Delivery.ModeC-Section",-3.27789791210539,35808.6666469129,-9.15392339074424e-05,0.99992696225866,-70186.974860262,70180.4190644378,0.999997870645956,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.74180642205364,361.221006775486,-0.00482199647689992,0.996152618368503,-709.721970161304,706.238357317197,0.999907599123285,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.20142991240581,629.127067463941,-0.00190967767012292,0.998476298597022,-1234.26782384103,1231.86496401622,0.999929029970672,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.29564800101352,3268.41711561648,-0.000702373020274837,0.999439587457276,-6408.27548106361,6403.68418506158,0.999778790019264,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.4808940384212,4015.25288989645,-0.000368817127844567,0.999705726514605,-7871.23194705582,7868.27015897898,0.999705726514605,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.84456686894266,837.31663626409,-0.00100865889003582,0.999195206780989,-1641.95501760278,1640.2658838649,0.999806316211587,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.66551923851156,2170.96126515363,-0.00122780598682074,0.999020352805592,-4257.67141077115,4252.34037229412,0.999020352805592,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",0.404460727585089,41594.594644997,9.72387712963895e-06,0.999992241468567,-81523.5029950091,81524.3119164643,0.999992241468567,NA,NA,NA
"virus_comp_2589_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",-2.84485570202873,21.5260914592342,-0.132158488103438,0.894858934742587,-45.035219690043,39.3455082859855,0.991420977238997,NA,NA,NA
"virus_comp_2589_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-0.562889577153946,17.5001689629808,-0.0321648081424048,0.97434062068315,-34.862590467962,33.7368113136541,0.999384005560083,NA,NA,NA
"virus_comp_2589_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",0.570311090038362,10.2728904742489,0.0555161267870969,0.955727282445102,-19.5641842566141,20.7048064366908,0.999895151757564,NA,NA,NA
"virus_comp_2589_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.848327019197728,18.2423860582118,-0.0465030734735412,0.962909284460762,-36.6027466853685,34.906092646973,0.999800842147039,NA,NA,NA
"virus_comp_2589_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.344517036398775,9.1506121740283,-0.0376496162056349,0.969967047929827,-18.279387333988,17.5903532611904,0.999316412648825,NA,NA,NA
"virus_comp_2589_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-1.61119160648223,18.0361043726789,-0.0893314638898886,0.928818489452923,-36.9613065983383,33.7389233853738,0.999796111811434,NA,NA,NA
"virus_comp_2589_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",0.771193563449142,6.62035353986924,0.116488274954629,0.90726557806657,-12.2044609396168,13.7468480665151,0.998839151360373,NA,NA,NA
