qname	tname	num_alns	pid	qcov	tcov
OLPO01000062	OLWC01000027	23	77.99	35.84	36.21
OLPO01000062	OLQL01000074	21	78.07	29.36	28.91
OLPO01000062	3300008101_____Ga0114024_100210	7	78.21	10.43	10.21
OLPO01000062	ERR589503_NODE_243_length_99288_cov_256.502	8	78.39	10.59	10.63
OLPO01000062	ERR589531_NODE_143_length_100354_cov_37.9907	21	78.29	29.85	29.67
OLPO01000062	OLRV01000041	22	77.76	34.95	34.25
OLPO01000062	ERR589535_NODE_102_length_100207_cov_5.55539	8	77.95	10.12	10.08
OLPO01000062	OGXX01000055	9	78.45	10.6	10.6
OLPO01000062	OLOZ01000092	12	77.84	11.83	11.71
OLPO01000062	ERR589843_NODE_134_length_102073_cov_9.78706	11	77.74	11.99	11.73
OLPO01000062	OLGF01000091	10	77.79	11.7	11.56
OLPO01000062	A1_NODE_2_length_99974_cov_261.284550	10	77.82	11.46	11.44
OLPO01000062	OKRW01000057	23	78.51	29.37	29.11
OLPO01000062	OCPX01000081	21	78.05	29.01	28.35
OLPO01000062	OGXI01000029	11	77.22	10.03	10.09
OLPO01000062	ERR589742_NODE_186_length_98834_cov_12.9141	10	78.3	10.0	10.11
OLPO01000062	MT774382_1_99985	11	78.27	9.84	9.79
OLPO01000062	3300007210_____Ga0103359_100138	11	76.4	11.46	11.35
OLPO01000062	Long_crAss_ms_1	13	77.82	10.98	11.0
OLPO01000062	sample-1_3157_2206	1	77.19	2.22	99.64
OLPO01000062	OICG01000006	1	98.26	0.52	0.34
OLPO01000062	MT774407_1_98095	5	75.98	2.97	3.03
OLPO01000062	OGOI01000071	3	75.08	2.1	2.15
OLPO01000062	OJPW01000082	3	74.99	2.1	2.09
OLPO01000062	F4_NODE_1_length_100650_cov_839.811104	3	74.8	2.1	2.09
OLPO01000062	MZ130493_1_100650	3	74.8	2.1	2.09
OLPO01000062	sample-1_12_101623	3	74.66	2.1	2.07
OLPO01000062	MT774404_1_98308	4	77.16	2.29	2.32
OLPO01000062	3300014538_____Ga0134452_100100	4	75.48	3.08	3.1
OLPO01000062	MN037_S1_79	5	76.76	2.21	2.18
OLPO01000062	OLNI01000077	4	76.27	2.06	2.07
OLPO01000062	OGXF01000053	6	75.3	3.12	3.17
OLPO01000062	OLWW01000036	6	75.62	3.24	3.2
OLPO01000062	3300014788_____Ga0134381_1000049	6	75.02	3.63	3.47
OLPO01000062	MZ130500_1_98182	5	75.1	3.03	3.07
OLPO01000062	Sib2_ms_1	5	75.1	3.03	3.07
OLPO01000062	ERR844047_ms_3	4	75.91	2.55	2.65
OLPO01000062	OGZD01000102	6	76.65	2.61	2.6
OLPO01000062	OIRC01000027	5	74.83	3.17	3.17
OLPO01000062	3300008360_____Ga0114875_1000146	6	77.0	2.7	2.67
OLPO01000062	sample-1_20_95736	5	76.36	2.58	2.69
OLPO01000062	sample-1_22_93708	5	76.36	2.58	2.75
OLPO01000062	sample-1_16_98401	6	76.78	2.63	2.67
OLPO01000062	MT774397_1_97290	4	74.15	3.36	3.44
OLPO01000062	MT774395_1_103665	1	77.97	1.08	1.04
OLPO01000062	ERR589530_NODE_123_length_101106_cov_84.032	4	74.83	2.97	2.93
OLPO01000062	OLZQ01000035	6	76.95	2.67	2.64
OLPO01000062	3300007714_____Ga0105661_1000061	6	76.5	2.63	2.59
OLPO01000062	OLYB01000074	6	75.1	3.19	3.14
OLPO01000062	sample-1_21_95604	5	76.35	2.56	2.67
OLPO01000062	OLQO01000079	6	75.01	3.19	3.15
OLPO01000062	OLRO01000069	4	76.12	2.42	2.46
OLPO01000062	ERR589503_NODE_236_length_100385_cov_32.3335	6	75.03	3.18	3.15
OLPO01000062	Zuo_N1_NODE_2_length_100997_cov_2297.472945	6	74.95	3.19	3.14
OLPO01000062	MZ130495_1_101130	4	74.88	3.16	3.1
OLPO01000062	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	4	74.88	3.16	3.1
OLPO01000062	ERR589750_NODE_144_length_100756_cov_12.0751	5	75.27	3.07	3.04
OLPO01000062	OLSC01000138	5	74.7	3.15	3.23
OLPO01000062	3300008716_____Ga0113874_100156	5	76.16	2.56	2.62
OLPO01000062	OGYG01000098	6	76.51	2.6	2.6
OLPO01000062	ERR844077_ms_2	3	74.27	2.09	2.09
OLPO01000062	OOAG01000060	6	74.91	3.19	3.19
OLPO01000062	ERR589848_NODE_158_length_99263_cov_37.5295	6	75.17	3.26	3.27
OLPO01000062	ERR589814_NODE_185_length_102005_cov_6.51113	4	75.83	2.42	2.38
OLPO01000062	MZ130498_1_104752	3	77.84	1.66	1.58
OLPO01000062	HvCF_E4_ms_4	3	77.84	1.66	1.58
OLPO01000062	MT774398_1_100198	4	75.32	2.51	2.5
OLPO01000062	OGWT01000016	4	76.16	2.51	2.42
OLPO01000062	ERR589818_NODE_123_length_100672_cov_68.5318	6	75.2	3.19	3.15
OLPO01000062	3300007098_____Ga0102540_100090	4	75.98	2.58	2.59
OLPO01000062	OHAU01000141	3	77.32	1.71	1.69
OLPO01000062	3300008725_____Ga0115670_1000139	4	75.93	2.58	2.47
OLPO01000062	OJRV01000117	4	75.98	2.58	2.51
OLPO01000062	MT774399_1_99168	4	75.94	2.49	2.51
OLPO01000062	MZ130496_1_102100	4	75.44	2.51	2.46
OLPO01000062	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	4	75.44	2.51	2.46
OLPO01000062	MT774403_1_98557	4	75.33	2.48	2.52
OLPO01000062	MT774400_1_96055	3	75.75	1.58	1.65
OLPO01000062	OGPX01000023	6	74.9	4.07	4.13
OLPO01000062	MT774401_1_97422	4	76.21	2.18	2.24
OLPO01000062	ERR589835_NODE_174_length_96977_cov_65.8124	4	78.18	1.39	1.44
OLPO01000062	OLGL01000107	3	75.68	1.98	2.02
OLPO01000062	SRS050752_NODE_138_length_97080_cov_254.851	3	75.78	1.98	2.04
OLPO01000062	ERR589856_NODE_160_length_99420_cov_996.622	4	75.91	2.2	2.21
OLPO01000062	OLNQ01000088	3	75.68	1.98	1.97
OLPO01000062	OHJU01000015	5	75.51	2.56	2.59
OLPO01000062	OIZB01000074	3	75.72	1.98	2.05
OLPO01000062	OHAB01000087	5	77.58	2.11	2.12
OLPO01000062	ERR589813_NODE_172_length_99988_cov_9.80768	3	76.96	1.26	1.26
OLPO01000062	ERR589777_NODE_213_length_102559_cov_114.718	3	76.33	1.94	1.89
OLPO01000062	OLSB01000088	3	76.39	1.8	1.8
OLPO01000062	OOCN01000077	3	76.79	1.28	1.27
OLPO01000062	30T1_lib200751_4	4	75.75	2.2	2.33
OLPO01000062	ERR589530_NODE_125_length_100283_cov_10.4903	3	78.36	1.08	1.07
OLPO01000062	OCHV01000088	5	77.13	2.07	2.08
OLPO01000062	3300014553_____Ga0134451_100057	4	75.89	2.18	2.18
OLPO01000062	ERR589531_NODE_142_length_100626_cov_28.4295	4	78.89	1.16	1.16
OLPO01000062	MZ130499_1_97706	2	75.04	1.92	1.96
OLPO01000062	Long_crAss_ms_14	2	75.04	1.92	1.96
OLPO01000062	ERR589590_NODE_72_length_96711_cov_28.1345	3	78.49	1.07	1.11
OLPO01000062	OIHW01000011	3	74.24	2.39	2.53
OLPO01000062	QWCH01000269	3	78.31	1.07	1.12
OLPO01000062	3300013752_____Ga0117817_1000004	2	76.3	1.06	1.05
OLPO01000062	OHCF01000051	5	77.26	2.11	2.2
OLPO01000062	F10_NODE_1_length_96892_cov_1695.602518	5	76.02	2.31	2.38
OLPO01000062	MZ130492_1_96892	5	76.02	2.31	2.38
OLPO01000062	OBJP01000067	5	75.86	2.37	2.4
OLPO01000062	sample-1_273_20403	1	75.49	1.0	4.88
OLPO01000062	OIXA01000142	4	76.19	1.99	2.04
OLPO01000062	OAUB01000058	5	76.12	2.26	2.33
OLPO01000062	sample-1_18_96565	3	73.83	1.78	1.83
OLPO01000062	sample-1_10_102032	2	73.34	1.74	1.7
OLPO01000062	3300007991_____Ga0105643_100224	5	75.22	3.03	3.16
OLPO01000062	ERR844016_ms_1	3	73.93	1.99	1.96
OLPO01000062	OLZJ01000019	3	73.84	1.95	1.94
OLPO01000062	3300007312_____Ga0104941_100072	4	74.01	1.99	1.94
OLPO01000062	OLOZ01000027	3	85.71	0.68	0.44
OLPO01000062	OKRV01000012	5	74.68	2.37	2.33
OLPO01000062	OIWL01000154	4	74.35	2.2	2.2
OLPO01000062	OCPZ01000017	4	90.54	0.62	0.41
OLPO01000062	OCHF01000011	4	90.54	0.62	0.41
OLPO01000062	OCPY01000015	4	90.54	0.62	0.41
OLPO01000062	MZ130494_1_100255	5	74.74	2.24	2.22
OLPO01000062	G10_NODE_3_length_100255_cov_4594.188553	5	74.74	2.24	2.22
OLPO01000062	sample-1_6_155389	4	87.94	0.68	0.44
OLPO01000062	OEIM01000003	5	74.53	2.23	2.18
OLPO01000062	MT774405_1_99848	4	74.26	2.18	2.17
OLPO01000062	ERR589773_NODE_168_length_99796_cov_16.6781	4	77.2	1.32	1.33
OLPO01000062	OIWQ01000029	4	84.42	0.81	0.53
OLPO01000062	SRS011302_NODE_90_length_100096_cov_55.6308	2	75.83	1.06	1.06
OLPO01000062	ERR589512_NODE_245_length_104299_cov_30.5927	3	77.48	1.19	1.14
OLPO01000062	OMGY01000027	3	94.6	0.28	0.19
OLPO01000062	OIZE01000030	2	94.52	0.22	0.14
OLPO01000062	OFLY01000012	2	95.37	0.22	0.15
OLPO01000062	sample-1_7_152939	3	85.89	0.4	0.26
OLPO01000062	sample-1_4_157545	3	85.89	0.4	0.26
OLPO01000062	OGZF01000025	3	88.25	0.4	0.26
OLPO01000062	sample-1_5_155540	2	94.93	0.21	0.14
OLPO01000062	OJUG01000072	1	94.41	0.14	0.1
OLPO01000062	OJSE01000052	1	94.41	0.14	0.1
OLPO01000062	OLJW01000056	1	94.41	0.14	0.1
OLPO01000062	OBWI01000023	4	91.11	0.42	0.27
OLPO01000062	phage_16	1	72.62	0.71	0.41
OLPO01000062	OGTB01000008	1	95.76	0.12	0.06
OLPO01000062	OCLC01000020	4	74.42	1.3	1.26
OLPO01000062	MT774379_1_92600	2	78.35	0.42	0.45
OLPO01000062	OCPV01000032	1	94.12	0.12	0.06
OLPO01000062	OMGK01000003	1	93.81	0.11	0.06
OLPO01000062	OLND01000017	1	71.83	0.73	0.42
OLPO01000062	OHAY01000006	1	78.49	0.26	0.15
OLPO01000062	OBHU01000008	1	71.67	0.73	0.42
OLPO01000062	OJMP01000008	1	71.67	0.73	0.42
OLPO01000062	sample-1_11_101626	1	90.83	0.12	0.12
OLPO01000062	sample-1_3_171347	2	77.53	0.35	0.21
OLPO01000062	OINS01000001	1	77.45	0.23	0.13
OLPO01000062	phage_15	1	71.2	0.67	0.39
OLPO01000062	OIML01000001	1	77.45	0.23	0.13
OLPO01000062	OIMM01000002	1	77.45	0.23	0.13
OLPO01000062	OLAR01000001	1	77.45	0.23	0.13
OLPO01000062	OGOC01000003	1	77.45	0.23	0.13
OLPO01000062	OLSE01000042	1	77.45	0.23	0.13
OLPO01000062	OIKE01000002	1	77.45	0.23	0.13
OLPO01000062	OLBP01000001	1	77.45	0.23	0.13
OLPO01000062	OIJI01000001	1	77.45	0.23	0.13
OLPO01000062	OIPU01000001	1	77.45	0.23	0.13
OLPO01000062	OINJ01000001	1	77.45	0.23	0.13
OLPO01000062	OIOX01000001	1	77.45	0.23	0.13
OLPO01000062	OINI01000001	1	77.45	0.23	0.13
OLPO01000062	OKSC01000019	1	70.89	0.67	0.38
OLPO01000062	OIXH01000029	1	75.0	0.28	0.16
OLPO01000062	sample-1_13_99291	2	74.62	0.51	0.52
OLPO01000062	MT774396_1_101153	3	76.09	0.55	0.55
OLPO01000062	3300006463_____Ga0100176_1000099	1	83.2	0.12	0.11
OLPO01000062	OLNZ01000083	1	81.6	0.12	0.11
OLPO01000062	OJPI01000006	1	74.79	0.23	0.13
OLPO01000062	QWCN01000029	1	94.74	0.06	0.03
OLPO01000062	OFMT01000010	1	94.64	0.06	0.03
OLPO01000062	OHTA01000010	1	94.64	0.06	0.03
OLPO01000062	OHPI01000007	1	94.64	0.06	0.03
OLPO01000062	OGQH01000028	1	94.64	0.06	0.03
OLPO01000062	OHMA01000001	1	94.64	0.06	0.03
OLPO01000062	OHIN01000009	1	94.64	0.06	0.03
OLPO01000062	OKSX01000010	1	94.64	0.06	0.03
OLPO01000062	OMFN01000011	1	94.64	0.06	0.03
OLPO01000062	OMEV01000014	1	94.55	0.05	0.03
OLPO01000062	OMBP01000015	1	94.55	0.05	0.03
OLPO01000062	OMAL01000015	1	94.55	0.05	0.03
OLPO01000062	OLSP01000004	1	96.0	0.05	0.03
OLPO01000062	OFMT01000069	1	100.0	0.03	0.03
OLPO01000062	SRS011586_NODE_119_length_103914_cov_1098.85	1	87.27	0.06	0.05
OLPO01000062	OBKN01000015	1	100.0	0.03	0.03
OLPO01000062	SRS147652_NODE_155_length_104176_cov_11.0954	1	87.27	0.06	0.05
OLPO01000062	OHFX01000006	1	94.44	0.04	0.02
OLZR01000008	OMBK01000012	11	99.98	100.0	100.0
OLZR01000008	OMFR01000011	11	99.98	100.0	100.0
OLZR01000008	OLZQ01000009	8	99.98	98.92	100.0
OLZR01000008	OLFV01000031	34	98.37	91.34	93.67
OLZR01000008	OJPG01000010	28	99.22	92.31	93.29
OLZR01000008	OLWB01000021	30	97.92	89.95	89.71
OLZR01000008	OGPL01000016	43	98.5	89.5	91.23
OLZR01000008	QRFC01000022	5	84.87	1.48	1.43
OLZR01000008	OJMP01000008	5	80.25	1.91	1.78
OLZR01000008	OBHU01000008	5	80.22	1.91	1.78
OLZR01000008	phage_15	6	79.21	2.33	2.18
OLZR01000008	OJPI01000006	7	78.41	2.61	2.43
OLZR01000008	sample-1_3_171347	7	78.03	2.65	2.51
OLZR01000008	OKSC01000019	8	77.56	3.02	2.8
OLZR01000008	OHAY01000006	6	77.35	2.92	2.7
OLZR01000008	OHFV01000001	5	88.2	0.86	0.86
OLZR01000008	OLRF01000054	6	79.48	1.56	1.49
OLZR01000008	OGYM01000002	5	80.36	1.09	1.02
OLZR01000008	OGOC01000003	8	78.32	1.83	1.72
OLZR01000008	OLSE01000042	7	77.59	1.63	1.57
OLZR01000008	OIXH01000029	7	78.25	1.75	1.61
OLZR01000008	OLOX01000006	6	77.73	2.37	2.21
OLZR01000008	OIXA01000019	6	77.56	2.43	2.32
OLZR01000008	OLVX01000015	8	78.1	1.75	1.69
OLZR01000008	OINS01000001	7	77.75	1.12	1.06
OLZR01000008	OIML01000001	7	77.56	1.14	1.08
OLZR01000008	OIMM01000002	7	77.75	1.12	1.06
OLZR01000008	OLAR01000001	7	77.56	1.14	1.07
OLZR01000008	OIKE01000002	7	77.75	1.12	1.06
OLZR01000008	OLBP01000001	7	77.75	1.12	1.06
OLZR01000008	OIJI01000001	7	77.75	1.12	1.06
OLZR01000008	OIPU01000001	7	77.75	1.12	1.06
OLZR01000008	OINJ01000001	7	77.56	1.14	1.08
OLZR01000008	OIOX01000001	7	77.56	1.14	1.07
OLZR01000008	OINI01000001	7	77.75	1.12	1.06
OLZR01000008	phage_16	3	75.95	0.96	0.89
OLZR01000008	OLND01000017	6	77.71	1.16	1.08
OLZR01000008	OLXR01000011	4	86.19	0.53	0.48
OLZR01000008	ERR589817_NODE_85_length_101984_cov_21.9381	1	73.73	0.43	0.69
OLZR01000008	ERR844065_ms_1	1	74.27	0.35	0.58
OLZR01000008	OLRZ01000056	1	82.33	0.14	0.24
OLZR01000008	OBKV01000026	3	74.68	0.67	0.66
OLZR01000008	MT774387_1_102434	1	100.0	0.05	0.08
OLZR01000008	OMAN01000017	1	96.61	0.04	0.03
OLZR01000008	OMFK01000016	1	96.61	0.04	0.03
OLZR01000008	OLYV01000018	1	96.61	0.04	0.03
OLZR01000008	OJOH01000017	1	85.9	0.05	0.04
OLZR01000008	QWBY01000007	1	83.33	0.05	0.04
OLZR01000008	OLSP01000004	1	86.11	0.04	0.04
OLZR01000008	OMEJ01000024	1	86.11	0.04	0.04
OLZR01000008	OMBT01000004	1	86.11	0.04	0.04
OLZR01000008	OMEW01000010	1	82.14	0.05	0.04
OLZR01000008	MT774409_1_96717	1	100.0	0.02	0.04
OLZR01000008	ERR844070_ms_2	1	100.0	0.02	0.04
OLZR01000008	MT774402_1_103832	1	100.0	0.02	0.04
OLZR01000008	OLNE01000081	1	100.0	0.02	0.04
OLZR01000008	sample-1_13_99291	1	97.22	0.02	0.04
OLZR01000008	OLHG01000007	1	100.0	0.02	0.02
OLZR01000008	OLGM01000006	1	100.0	0.02	0.02
OIHW01000011	F10_NODE_1_length_96892_cov_1695.602518	17	97.61	91.33	89.53
OIHW01000011	MZ130492_1_96892	17	97.61	91.33	89.53
OIHW01000011	ERR589856_NODE_160_length_99420_cov_996.622	26	96.93	92.77	88.73
OIHW01000011	ERR589531_NODE_142_length_100626_cov_28.4295	24	95.71	85.87	81.27
OIHW01000011	OAUB01000058	26	96.85	88.93	87.43
OIHW01000011	ERR589773_NODE_168_length_99796_cov_16.6781	25	97.22	91.94	87.76
OIHW01000011	ERR589777_NODE_213_length_102559_cov_114.718	28	96.19	91.4	84.86
OIHW01000011	OHJU01000015	23	96.69	93.01	89.7
OIHW01000011	30T1_lib200751_4	28	97.23	87.95	88.7
OIHW01000011	OCHV01000088	27	97.27	91.0	87.09
OIHW01000011	ERR589530_NODE_125_length_100283_cov_10.4903	28	93.95	86.35	82.07
OIHW01000011	OOCN01000077	30	94.37	86.29	82.01
OIHW01000011	OHCF01000051	27	95.38	84.55	83.55
OIHW01000011	OLNQ01000088	19	96.36	70.21	66.49
OIHW01000011	3300013752_____Ga0117817_1000004	18	96.53	70.53	66.99
OIHW01000011	SRS050752_NODE_138_length_97080_cov_254.851	23	96.6	70.18	68.85
OIHW01000011	ERR589835_NODE_174_length_96977_cov_65.8124	27	96.08	90.92	89.32
OIHW01000011	QWCH01000269	28	95.66	89.5	89.31
OIHW01000011	OIXA01000142	29	94.64	87.17	84.76
OIHW01000011	OHAB01000087	29	95.38	88.75	85.16
OIHW01000011	3300014553_____Ga0134451_100057	27	95.09	67.41	64.24
OIHW01000011	OGPX01000023	36	95.54	85.2	83.14
OIHW01000011	OLGL01000107	27	95.98	66.76	65.04
OIHW01000011	MT774401_1_97422	27	96.25	90.94	88.79
OIHW01000011	sample-1_273_20403	3	96.65	20.62	96.29
OIHW01000011	OBJP01000067	21	96.61	68.42	66.19
OIHW01000011	ERR589590_NODE_72_length_96711_cov_28.1345	27	95.92	89.6	88.26
OIHW01000011	OLSB01000088	22	96.68	69.93	66.75
OIHW01000011	ERR589813_NODE_172_length_99988_cov_9.80768	28	94.44	67.05	63.84
OIHW01000011	OIZB01000074	22	96.77	67.9	66.84
OIHW01000011	MZ130499_1_97706	24	96.2	69.19	67.33
OIHW01000011	Long_crAss_ms_14	24	96.2	69.19	67.33
OIHW01000011	F4_NODE_1_length_100650_cov_839.811104	6	75.7	10.09	9.53
OIHW01000011	MZ130493_1_100650	6	75.7	10.09	9.53
OIHW01000011	OJPW01000082	6	75.68	10.14	9.58
OIHW01000011	ERR844077_ms_2	7	75.93	10.77	10.22
OIHW01000011	sample-1_12_101623	6	75.84	10.74	10.04
OIHW01000011	OGOI01000071	4	75.68	9.2	8.94
OIHW01000011	3300007098_____Ga0102540_100090	6	75.91	8.53	8.16
OIHW01000011	SRS011302_NODE_90_length_100096_cov_55.6308	7	75.22	9.47	9.04
OIHW01000011	MZ130498_1_104752	6	74.92	9.86	8.96
OIHW01000011	HvCF_E4_ms_4	6	74.92	9.86	8.96
OIHW01000011	OLZJ01000019	9	76.36	8.66	8.27
OIHW01000011	MT774399_1_99168	5	75.32	8.61	8.25
OIHW01000011	ERR589530_NODE_123_length_101106_cov_84.032	8	74.95	10.38	9.74
OIHW01000011	OHAU01000141	6	74.99	9.59	9.05
OIHW01000011	OJRV01000117	7	75.14	9.62	8.92
OIHW01000011	MT774398_1_100198	6	75.45	8.83	8.41
OIHW01000011	OGXF01000053	7	74.9	10.84	10.41
OIHW01000011	OOAG01000060	7	74.79	10.4	9.89
OIHW01000011	ERR589818_NODE_123_length_100672_cov_68.5318	7	74.85	10.23	9.63
OIHW01000011	ERR589848_NODE_158_length_99263_cov_37.5295	7	74.82	10.4	9.93
OIHW01000011	OGZD01000102	7	74.94	10.27	9.68
OIHW01000011	3300008725_____Ga0115670_1000139	6	75.6	8.56	7.8
OIHW01000011	OLWW01000036	5	76.17	9.19	8.71
OIHW01000011	OGYG01000098	7	74.84	10.35	9.84
OIHW01000011	3300008360_____Ga0114875_1000146	7	74.91	10.31	9.69
OIHW01000011	sample-1_20_95736	7	74.86	10.31	10.21
OIHW01000011	sample-1_22_93708	7	74.86	10.31	10.44
OIHW01000011	sample-1_16_98401	7	74.86	10.31	9.94
OIHW01000011	MZ130500_1_98182	5	74.58	9.77	9.47
OIHW01000011	Sib2_ms_1	5	74.58	9.77	9.47
OIHW01000011	OLZQ01000035	7	75.23	9.55	9.01
OIHW01000011	MT774403_1_98557	3	75.51	7.6	7.33
OIHW01000011	sample-1_21_95604	6	74.66	9.73	9.66
OIHW01000011	ERR589503_NODE_236_length_100385_cov_32.3335	7	74.76	10.27	9.69
OIHW01000011	3300008716_____Ga0113874_100156	7	74.7	9.89	9.64
OIHW01000011	3300007714_____Ga0105661_1000061	8	74.86	10.32	9.68
OIHW01000011	MZ130496_1_102100	5	75.21	8.5	7.89
OIHW01000011	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	5	75.21	8.5	7.89
OIHW01000011	OLQO01000079	7	74.73	10.4	9.81
OIHW01000011	OLRO01000069	6	74.5	9.86	9.54
OIHW01000011	ERR844047_ms_3	7	74.62	9.92	9.78
OIHW01000011	OLYB01000074	8	74.79	10.5	9.87
OIHW01000011	OIRC01000027	7	74.66	9.88	9.45
OIHW01000011	MN037_S1_79	7	75.78	10.46	9.88
OIHW01000011	OLSC01000138	8	74.78	10.4	10.16
OIHW01000011	3300007991_____Ga0105643_100224	8	75.09	8.33	8.11
OIHW01000011	Zuo_N1_NODE_2_length_100997_cov_2297.472945	7	74.66	10.35	9.74
OIHW01000011	MT774404_1_98308	4	75.65	7.98	7.71
OIHW01000011	MT774395_1_103665	3	75.82	6.06	5.57
OIHW01000011	ERR844016_ms_1	7	76.8	8.6	8.14
OIHW01000011	sample-1_18_96565	7	76.51	8.42	8.29
OIHW01000011	sample-1_13_99291	5	76.78	5.53	5.28
OIHW01000011	MZ130495_1_101130	7	76.38	9.04	8.49
OIHW01000011	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	7	76.38	9.04	8.49
OIHW01000011	sample-1_9_104613	9	76.48	9.58	8.71
OIHW01000011	MT774396_1_101153	9	76.33	9.22	8.65
OIHW01000011	MT774397_1_97290	5	76.5	5.74	5.6
OIHW01000011	OLNI01000077	6	76.81	7.89	7.61
OIHW01000011	MT774407_1_98095	7	76.62	7.07	6.83
OIHW01000011	ERR589814_NODE_185_length_102005_cov_6.51113	5	76.63	6.01	5.61
OIHW01000011	OEIM01000003	9	78.22	7.63	7.2
OIHW01000011	ERR589512_NODE_245_length_104299_cov_30.5927	8	75.72	8.6	7.88
OIHW01000011	OGWT01000016	7	75.28	9.41	8.66
OIHW01000011	sample-1_11_101626	4	76.03	7.04	6.6
OIHW01000011	MT774405_1_99848	8	77.41	8.04	7.66
OIHW01000011	OKRV01000012	7	78.52	5.18	4.91
OIHW01000011	ERR589750_NODE_144_length_100756_cov_12.0751	7	75.14	8.2	7.71
OIHW01000011	MZ130494_1_100255	8	78.24	5.57	5.3
OIHW01000011	G10_NODE_3_length_100255_cov_4594.188553	8	78.24	5.57	5.3
OIHW01000011	sample-1_10_102032	7	76.36	8.04	7.53
OIHW01000011	OIWL01000154	5	79.71	3.59	3.44
OIHW01000011	3300014538_____Ga0134452_100100	6	77.01	6.79	6.53
OIHW01000011	MT774400_1_96055	6	76.75	4.59	4.52
OIHW01000011	3300007312_____Ga0104941_100072	9	78.68	4.52	4.24
OIHW01000011	3300014788_____Ga0134381_1000049	7	78.52	4.36	4.03
OIHW01000011	OCLC01000020	7	79.13	4.0	3.76
OIHW01000011	sample-1_2468_3000	1	77.92	1.17	37.0
OIHW01000011	sample-1_2557_2904	2	75.65	2.66	87.02
OIHW01000011	A1_NODE_2_length_99974_cov_261.284550	4	74.15	2.9	2.76
OIHW01000011	OGXI01000029	2	73.1	2.35	2.25
OIHW01000011	3300008101_____Ga0114024_100210	2	73.08	2.35	2.18
OIHW01000011	ERR589742_NODE_186_length_98834_cov_12.9141	2	73.08	2.35	2.25
OIHW01000011	OLOZ01000092	1	72.48	2.26	2.12
OIHW01000011	MT774382_1_99985	2	73.22	2.73	2.6
OIHW01000011	Long_crAss_ms_1	3	73.65	2.85	2.73
OIHW01000011	sample-1_3643_1714	1	82.92	0.67	37.05
OIHW01000011	ERR844025_ms_1	3	75.16	2.43	2.4
OIHW01000011	C12_NODE_4_length_93683_cov_7.991701	3	75.56	2.3	2.35
OIHW01000011	E11_NODE_1_length_96694_cov_1258.521291	3	73.75	2.42	2.38
OIHW01000011	OLNW01000116	2	75.63	1.33	1.28
OIHW01000011	MT774380_1_99882	3	75.31	2.3	2.2
OIHW01000011	MT774376_1_98340	3	75.29	2.3	2.23
OIHW01000011	MN037_S1_78	3	75.02	2.27	2.15
OIHW01000011	OLQL01000074	3	73.72	2.48	2.34
OIHW01000011	QWCY01000259	3	73.68	2.54	2.48
OIHW01000011	ERR843949_ms_1	3	75.12	2.33	2.23
OIHW01000011	ERR844035_ms_1	4	72.44	4.72	4.41
OIHW01000011	G3_WGS_contig_51_2_length_97737_read_count_6388982	2	72.8	2.03	1.98
OIHW01000011	OCPX01000081	3	73.82	2.41	2.24
OIHW01000011	ERR589534_NODE_206_length_99607_cov_6.90286	3	73.51	2.53	2.42
OIHW01000011	SRS050299_NODE_72_length_100548_cov_36.2955	3	75.04	2.43	2.31
OIHW01000011	3300008737_____Ga0113999_100109	4	72.7	4.65	4.36
OIHW01000011	Long_crAss_ms_15	4	72.93	3.81	3.66
OIHW01000011	OGYC01000074	3	73.59	2.48	2.4
OIHW01000011	OHAD01000101	3	72.85	2.84	2.66
OIHW01000011	OLPS01000138	3	73.53	2.54	2.45
OIHW01000011	sample-1_309_18290	1	75.98	1.08	5.62
OIHW01000011	MT774375_1_98826	1	72.3	1.88	1.81
OIHW01000011	3300014921_____Ga0169822_100099	3	73.46	2.09	1.99
OIHW01000011	ERR589531_NODE_143_length_100354_cov_37.9907	3	73.49	2.54	2.41
OIHW01000011	MZ130477_1_100971	3	76.94	1.89	1.77
OIHW01000011	ERR589544_NODE_118_length_99073_cov_42.2977	3	73.62	2.48	2.39
OIHW01000011	3300008497_____Ga0111011_100059	4	72.53	4.72	4.61
OIHW01000011	3300008520_____Ga0111044_100220	3	73.54	2.54	2.43
OIHW01000011	OLGN01000078	3	73.6	2.32	2.24
OIHW01000011	3300014919_____Ga0169798_100120	3	73.4	2.48	2.45
OIHW01000011	OGOQ01000098	3	73.3	2.54	2.5
OIHW01000011	OLRA01000126	2	78.39	0.91	0.84
OIHW01000011	OLWC01000027	4	72.61	4.65	4.46
OIHW01000011	OGUN01000050	3	73.34	2.54	2.42
OIHW01000011	3300008103_____Ga0114180_100183	3	73.4	2.28	2.27
OIHW01000011	OBZD01000096	3	73.54	2.41	2.3
OIHW01000011	OLPO01000062	3	74.23	2.53	2.39
OIHW01000011	OBJQ01000077	3	73.3	2.54	2.43
OIHW01000011	EM245_T3_ms_3	3	73.26	2.54	2.47
OIHW01000011	ERR844030_ms_1	3	73.34	2.48	2.36
OIHW01000011	MT774379_1_92600	1	74.74	1.18	1.22
OIHW01000011	OAUH01000043	3	72.74	2.91	2.78
