"ORF","in_t24","in_t36","in_t42","timepoint_pattern"
"virus_comp_195_cycle_1_84",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_150",FALSE,TRUE,FALSE,"t36 only"
"edge_48732_19",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17900_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2103_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1102_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2310_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_1845_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_475_cycle_1_20",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17800_cycle_1_34",FALSE,TRUE,TRUE,"t36_t42"
"edge_48806_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_370_cycle_1_76",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_44",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_45",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_165",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_18",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_5366_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_31",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_34_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2254_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_146",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_10749_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_143",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3877_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_131",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17800_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_136",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_175",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_40",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_53",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_54_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_25",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_62_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_8",FALSE,TRUE,TRUE,"t36_t42"
"edge_1594_30",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1260_cycle_2_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17971_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_123",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_138",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_7214_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4980_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_92",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_3067_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_7900_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17800_cycle_1_152",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18139_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"edge_48732_24",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_86",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2216_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2188_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17849_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_88",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1625_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_229_cycle_1_98",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1740_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2283_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_391_cycle_1_35",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_564_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17945_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1613_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_66",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3157_cycle_1_13",FALSE,TRUE,TRUE,"t36_t42"
"edge_187_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_76",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2188_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1260_cycle_2_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_43",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17800_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_70",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1625_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3545_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1342_cycle_1_22",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2216_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_9222_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_229_cycle_1_37",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_838_cycle_1_60",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2188_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_68",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1142_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_13_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_26",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2188_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_14858_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1455_cycle_1_14",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_152",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_67",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_72",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_36_cycle_2_56",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_590_cycle_2_27",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_821_cycle_5_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_41",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_113",FALSE,TRUE,TRUE,"t36_t42"
"edge_1631_19",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2269_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_81",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_83",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17970_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_536_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_590_cycle_2_58",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2028_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_62_cycle_1_57",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_11007_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18095_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"edge_1631_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_391_cycle_1_22",FALSE,TRUE,TRUE,"t36_t42"
"edge_48908_9",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2431_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2477_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_41",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_132",FALSE,TRUE,FALSE,"t36 only"
"edge_1512_18",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2471_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_101",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_720_cycle_1_33",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_23",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_127",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_144",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_536_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2233_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_590_cycle_2_45",FALSE,TRUE,TRUE,"t36_t42"
"edge_2484_14",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2239_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_200",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_106",FALSE,TRUE,FALSE,"t36 only"
"edge_48879_1",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18186_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2273_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_69",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_39",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18200_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"edge_48755_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_134",FALSE,TRUE,FALSE,"t36 only"
"edge_1801_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_164",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_36_cycle_2_29",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_35",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_821_cycle_5_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_128",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_87",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_131",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_111",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_51",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2709_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_29",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_163_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_11649_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_135_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"edge_1782_38",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1971_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_68",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_97",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2725_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_21",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_71",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2709_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_45",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2709_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_107",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18052_cycle_1_23",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17995_cycle_1_21",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_167_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"edge_48732_23",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1505_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2475_cycle_5_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_841_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1898_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18153_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_181",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17817_cycle_1_42",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2709_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_113",FALSE,TRUE,FALSE,"t36 only"
"edge_1468_51",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_112",FALSE,TRUE,FALSE,"t36 only"
"edge_4_32",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_9749_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2893_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17945_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2263_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_12474_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2709_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_11649_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_101",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_608_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_542_cycle_2_61",FALSE,TRUE,FALSE,"t36 only"
"edge_4_26",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2197_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"edge_4_51",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_921_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1965_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"edge_2143_39",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_17",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_475_cycle_1_87",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_41",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2709_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_34",FALSE,TRUE,TRUE,"t36_t42"
"edge_2199_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_92",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17848_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_56",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1965_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"edge_1989_50",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17807_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_426_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_111",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_88",FALSE,TRUE,TRUE,"t36_t42"
"edge_3739_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_391_cycle_1_24",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2432_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_92",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_80",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_163_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18441_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17837_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18206_cycle_1_9",FALSE,TRUE,FALSE,"t36 only"
"edge_4_37",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_391_cycle_1_23",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_821_cycle_5_26",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_206_cycle_1_63",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2050_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4826_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_102",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_3976_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_147",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4511_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_48",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_55",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_221",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_126",FALSE,TRUE,FALSE,"t36 only"
"edge_4_39",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1111_cycle_2_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17971_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_433_cycle_1_65",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_103",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1001_cycle_1_19",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2204_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"edge_2199_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_109",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_121",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1260_cycle_2_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_3930_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2489_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18020_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"edge_1509_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18054_cycle_1_13",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_75",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_590_cycle_2_57",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_32",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2915_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_432_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_16812_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_201_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3528_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18126_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_160",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_137",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2709_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2709_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2139_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2709_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2109_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_5552_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_127",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_71",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_61",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_27",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1898_cycle_1_15",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_128",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_37",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3621_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_206_cycle_1_58",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_62_cycle_1_32",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_93",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_330_cycle_1_42",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_62_cycle_1_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2082_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1965_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_162",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_330_cycle_1_118",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1058_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1493_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1965_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_202",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17800_cycle_1_110",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18130_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2788_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_36",FALSE,TRUE,TRUE,"t36_t42"
"edge_187_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_713_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_984_cycle_1_36",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_45",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_433_cycle_1_70",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_73",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2709_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_49",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_198",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_429_cycle_1_55",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_133",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_126",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_130",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1927_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_112",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_303_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1019_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_142",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_78",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_872_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_448_cycle_1_44",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_303_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_120",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17800_cycle_1_55",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2060_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_80",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_84",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1020_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17971_cycle_1_19",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_330_cycle_1_89",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1965_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17945_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_808_cycle_4_49",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_729_cycle_1_61",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_54",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_203",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17945_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"edge_284_16",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_122",FALSE,TRUE,FALSE,"t36 only"
"edge_1468_39",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_36_cycle_2_102",FALSE,TRUE,FALSE,"t36 only"
"edge_48754_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_821_cycle_5_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_565_cycle_1_37",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18128_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_613_cycle_1_11",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_62",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_708_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"edge_2063_22",FALSE,TRUE,TRUE,"t36_t42"
"edge_1632_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_6059_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17995_cycle_1_15",FALSE,TRUE,FALSE,"t36 only"
"edge_4_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2477_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_1980_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_148",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_114",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18153_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_722_cycle_1_61",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_851_cycle_1_31",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17970_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_62_cycle_1_16",FALSE,TRUE,FALSE,"t36 only"
