"","T-72","T-66","T-60","T-54","T-48","T-42","T-36","T-30","T-24","T-18","T-12","T-6","T0"
"virus_comp_2109_cycle_1_6",-22.663403700916,0,0,0,0,0,0,-0.413124029411591,5.20852515272104,0,13.7207786491671,0,11.2517782570359
"virus_comp_301_cycle_1_101",0,0,-1.800624834007,-15.7471702287672,-16.2721897575372,0,0,0,-9.38298420509155,-11.0659930588541,-15.7509125624988,-10.5517082616207,0
"virus_comp_4360_cycle_1_4",0,0,0,0,0,-18.5601126212989,-13.3315737131417,-14.4894089652269,0.249760602678017,0,-19.5982620642351,-21.9453884659719,1.95998518407853
"edge_4_51",0,11.9661449133456,-2.718266494381,13.920073669146,-13.0654882628169,11.7735513464285,1.2815545118409,3.22920746683791,7.08446626801901,0.106901333649279,0.765119141757934,0,-0.940633713452323
"edge_4_29",0,0,15.5356702652005,0,0,0,1.72115996143452,1.32034316417719,14.2079353098277,11.9136908483383,0,0,0.734180405218552
"virus_comp_733_cycle_1_49",0,0,0,0,0,0,3.1477420999856,-14.2877845124982,13.4453829958107,0,0,0,12.1949107172754
"virus_comp_169_cycle_1_1",-15.2326082974688,-18.1155364840699,0,0,0,0,2.23966473166599,12.791958327535,-4.63105319245176,0,14.8095312960194,15.3056699092067,0
"virus_comp_1493_cycle_1_16",0,0,0,0,8.16346997930501,8.96866679319521,8.2700257226389,0,7.27469173878025,0,7.75010877954022,0,10.2149261879424
"virus_comp_1965_cycle_1_8",0,0,0,0,14.4346189203771,20.031650504086,19.3894679790471,22.1666553381631,22.3250695310784,0,16.4792457032141,0,19.4342830917353
"virus_comp_2239_cycle_1_6",0,0,0,0,0,-23.3053097095895,-23.7423676796376,-15.6175170333438,-25.1729988762509,-24.9221799353813,-21.1823575460259,0,-22.351444769346
"virus_comp_2589_cycle_1_2",0,-19.0782263979364,0,-23.9888889497831,-2.10346287408048,12.1884858218175,19.593881079355,0,-5.94724071821495,0,6.1078788291762,0,12.9771904679091
"virus_comp_2904_cycle_1_3",0,22.4096346210424,0,10.5517082616207,18.303092066059,0,17.7036233812014,0,10.0740385123803,0,0,0,18.5584786369575
"virus_comp_1044_cycle_1_4",20.4216262209829,-19.5107506487687,-16.1155517236721,-3.85730957513107,-12.4440905034946,0,17.3314425046367,4.31484094880048,13.4651444909919,0,-12.0167585524443,0,15.0372895520095
"virus_comp_2397_cycle_1_7",0,0,0,10.9665054519057,17.7471505558766,0,12.6231252729563,0,13.1603199265615,0,8.48439135877634,0,1.45576929018419
"virus_comp_729_cycle_1_53",0,-15.5657268728321,0,0,-8.7467542305164,-10.7036152362715,0,9.31597290086668,11.8506977442473,0,-12.3084609291445,0,-10.7739633684336
"virus_comp_3443_cycle_1_1",0,0,13.8727710567342,-0.998559465640785,0,0,0,0,0,-1.57826118456722,0,9.55266909751427,0
"virus_comp_2332_cycle_1_2",0,0,0,0,0,-24.238523477639,-8.9433573190735,-0.991232007963471,-5.87733157220228,-23.1745413532101,-1.88762221253281,-18.2672850523633,-19.7626367018452
"virus_comp_384_cycle_1_4",0,0,0,0,-15.0653620362047,15.0029175426787,9.26768704321517,-9.50833500915722,15.7869705230742,0,11.7134478892395,0,17.6718554610259
"virus_comp_67_cycle_1_24",0,0,0,0,0,0,16.5344864441605,8.83145120379228,12.7574060370855,12.5509872145215,0,22.0961942888401,9.55266909751427
"virus_comp_3877_cycle_1_2",0,0,0,0,-11.6824303329578,0,-3.48153136208698,12.791958327535,9.85186914089924,11.0659930588541,-11.1132770656097,0,-10.2149261879424
"virus_comp_729_cycle_1_44",0,0,0,-12.1360298493856,0,-8.38514338989102,0,9.82986685326618,9.58914694693971,0,-9.16095187237319,0,-9.87421293483087
"virus_comp_8593_cycle_1_1",0,0,0,-12.2880008897076,-8.16346997930501,-10.1894127720809,-7.27469173878025,9.50833500915722,9.07537629453193,0,0,0,0
"edge_1468_66",0,0,0,0,0,0,15.3287747035248,11.5068485072273,0,0.340895238532119,11.6824303329578,0,0
"virus_comp_2384_cycle_1_7",0,0,0,0,0,0,-6.78295174786041,11.9329864350515,12.2198433457716,0,0,0,0
"edge_1468_50",0,0,0,0,9.16095187237319,0,0.864865133673349,10.5073441780722,-16.8676688698023,-10.3294760240451,10.0666658456014,0,2.99328754835202
"edge_75_27",0,0,0,0,-0.321423945652957,-12.4685391959723,10.5142588495572,2.27830928519829,8.59101880064125,0,9.86042191633583,0,-2.80077977186497
"virus_comp_2106_cycle_1_9",-19.7553195597954,0,-16.1556286063525,-14.6382662018004,-15.0164538866671,0,0,-17.6998848026183,-12.4685391959723,16.51159162971,0,0,-15.5860334403932
"virus_comp_2955_cycle_1_3",0,0,0,0,0,0,11.0733691558297,6.52213566326572,12.4750513563165,7.16849304594918,10.481366990725,0,11.1363503414542
"virus_comp_2803_cycle_1_4",0,0,0,-20.5924068495408,-13.3483922554725,0,0,10.8994255883543,11.7252023730094,10.8596457074638,10.4074195230458,0,-10.4903495057393
"virus_comp_17907_cycle_1_30",0,0,0,-12.5509872145215,0,0,13.3422990830723,10.7551151822777,-18.1302772777741,-10.7442331900697,0,0,0
"virus_comp_3368_cycle_1_2",0,0,0,0,0,0,0,14.098891927092,0,16.2352636611365,16.6321493159026,0,-1.22195291027718
"virus_comp_894_cycle_1_39",0,0,0,0,11.9136908483383,11.468793721841,9.26768704321517,0,8.2700257226389,0,9.61969597109327,0,0.694725396397473
"virus_comp_1121_cycle_1_12",0,0,0,0,0,0,14.9623572849042,10.829074025057,15.5805235712328,14.8095312960194,0,0,9.13827180017222
"edge_61_27",0,0,0,0,0,0,-1.10614289699372,10.3148406890974,-0.580844822939231,10.481366990725,0,-10.5517082616207,-7.97154355395077
"virus_comp_301_cycle_1_55",0,0,-4.27288820827575,-16.5878507506943,-16.095087911389,0,0,0,-10.2888660741658,-13.3083187126372,-16.4656461130389,-9.55266909751427,0
"virus_comp_2384_cycle_1_9",0,0,-19.6239975529264,0,0,0,-7.38020581099488,20.6378086347731,-8.96866679319521,0,0,0,-18.2829187344808
"virus_comp_2239_cycle_1_7",0,0,0,0,0,0,-22.904685458902,-15.2444820906126,-25.1081506925583,-24.4698495914179,-20.2889206136118,0,-21.6243309586627
"virus_comp_590_cycle_2_52",0,0,0,0,-19.0536285864821,-17.9392482373641,-16.5368227683225,-13.6254079043422,-13.3234770331504,0,0,0,-14.6662794900069
"virus_comp_708_cycle_1_7",0,0,0,0,0,0,10.2665162802974,11.0919762504862,0,10.3294760240451,-12.4254781876453,-9.55266909751427,0
"virus_comp_155_cycle_2_86",0,0,0,0,0,0,14.2254218180508,11.0919762504862,8.59101880064125,9.96722625883599,10.1596911688055,0,8.77643303244473
"virus_comp_733_cycle_1_37",0,0,-14.4894089652269,-16.8112868807262,10.7442331900697,1.15691447230371,-12.5693627006799,0,0,0,-13.6976967595753,0,0
"virus_comp_301_cycle_1_57",0,0,-3.86687570907772,-5.54899326954029,-14.8795764124386,0,0,0,-9.8418263938744,-12.0167585524443,-15.5868188495691,-11.288289342181,0
"virus_comp_4226_cycle_1_4",16.2967190843429,0,0,0,8.16346997930501,0,10.3539102235444,0,9.72648018167961,0,-8.48439135877634,0,0
"edge_3176_11",0,0,0,0,8.7467542305164,0,0,6.52213566326572,8.59101880064125,11.0659930588541,0,9.55266909751427,8.77643303244473
"virus_comp_2641_cycle_1_5",0,21.3164478254735,11.5512276035983,0,17.2472268748134,0,17.8146541929574,0,1.26202537693857,0,0,0,9.54883215396281
"virus_comp_490_cycle_1_5",0,0,0,12.1360298493856,-1.0691760119946,-10.3819033996664,-6.07098619891263,-7.51426574766805,0,-8.7467542305164,-12.3084609291445,0,-10.4262647547021
"edge_1627_33",0,0,0,0,10.8596457074638,0,0,0,0,0,17.4240526128554,-11.9661449133456,8.96866679319521
"virus_comp_1171_cycle_1_4",0,0,0,0,0,7.38945208908437,11.5877414611208,-6.52213566326572,-10.1894127720809,-9.48237581802615,0,0,-6.97727992349992
"virus_comp_155_cycle_2_97",0,0,0,0,0,0,18.7564493212132,2.13652095499723,-0.533160561807717,15.353220683732,14.8863974525383,0,4.42967762710878
"virus_comp_69_cycle_1_4",0,0,0,0,13.2878566418405,0,9.85186914089924,0,9.96722625883599,9.96722625883599,0,0,12.2514824106202
"edge_3739_9",-9.96722625883599,-10.9665054519057,0,0,11.7438125880265,0,11.5877414611208,9.09395768608432,-8.7062081986007,-6.35257296505028,2.05633900495554,-7.97154355395077,-0.733900919533375
"virus_comp_5397_cycle_1_5",0,0,0,0,0,0,8.2700257226389,7.51426574766805,-11.5907429748048,0,-6.17848701494574,0,7.55842071326866
"virus_comp_2382_cycle_1_6",0,0,0,-20.3106360779434,-12.1587449176321,0,-11.9095758082517,-11.7162348772461,-9.8418263938744,0,-8.16346997930501,0,10.610563503925
"virus_comp_301_cycle_1_85",0,0,-2.36727802185322,-16.5356550791767,-15.4983105344897,0,0,0,-10.2888660741658,-12.2461891987325,-15.6402570425679,-11.1363503414542,0
"virus_comp_733_cycle_1_39",0,0,-14.0533319878307,-17.1053458689043,1.05845626037786,1.27878454267394,-11.7576143812283,0,0,0,-13.9658744502845,0,0
"virus_comp_18178_cycle_1_10",0,0,0,0,-14.1357894336026,0,0,0,13.8727710567342,0,5.01046549979711,0,4.50308188481346
"virus_comp_887_cycle_1_27",0,0,0,0,0,0,12.6231252729563,9.50833500915722,-11.4257404243162,0,0,0,-0.414653139334945
"virus_comp_18130_cycle_1_5",0,0,0,0,14.802336045822,20.8532595455766,19.3321086848078,22.8042184647682,23.4391779570497,0,17.741988874265,0,18.8649553825396
"virus_comp_301_cycle_1_67",0,0,-4.25522732966552,-16.5126941743607,-15.6178896709147,0,0,0,-12.1090688494645,-11.1590604036547,-16.1242338448558,-10.9665054519057,0
"edge_1468_40",0,0,0,0,0,0,-2.4350347167476,1.87063088474861,-14.3175303838273,-1.22047202831959,11.246486132483,0,-7.97154355395077
"virus_comp_442_cycle_1_25",0,0,0,0,0,0,11.6581084686704,7.51426574766805,7.27469173878025,11.6183199475595,10.481366990725,0,11.6101020629997
"virus_comp_62_cycle_1_22",0,0,0,0,9.96722625883599,0,8.85342952505498,11.7546977412834,0,-9.74507402646887,-14.3679509621961,0,9.55266909751427
"virus_comp_1965_cycle_1_4",0,0,0,0,13.8023865374976,18.1180741979441,20.0773225649538,19.9349759914083,23.0420219301208,0,14.8095312960194,0,19.2614120415388
"edge_16_16",0,0,0,0,12.1587449176321,0,12.0730343610598,12.2345725167923,9.96722625883599,-17.1082662845158,0,-11.7735513464285,0
"virus_comp_2475_cycle_5_2",0,0,0,0,0,-15.570675986935,0,0,-13.4894716870077,-11.5512276035983,-2.58256081040308,0,6.64570944354664
"virus_comp_2489_cycle_1_8",0,0,-10.9665054519057,0,0,0,-9.99272433122612,0,11.4357904471305,0,0,0,0
"virus_comp_36_cycle_2_28",0,0,0,8.96866679319521,10.1596911688055,0,6.28397874066005,8.51031463217721,10.3539102235444,10.481366990725,0,0,0
"virus_comp_1102_cycle_1_1",0,0,0,-12.6664459388148,0,0,-7.85654523945337,18.7578383312856,0.280290577151024,14.5593685542485,4.54110241132414,14.1753156316992,-0.481756026458603
"virus_comp_155_cycle_2_143",0,0,0,0,0,0,23.0024468113545,18.0762134946244,16.5973956648756,18.701464567194,20.899317617007,0,17.7855706018587
"virus_comp_301_cycle_1_48",0,0,-16.6382237706333,-16.7206851450511,-14.6898654105491,0,0,0,-10.9665054519057,-10.7442331900697,-16.2001076770467,-8.96866679319521,0
"virus_comp_17797_cycle_1_1",0,0,0,0,0,0,7.85654523945337,8.83145120379228,7.27469173878025,-9.16095187237319,0,-20.0899068892282,-9.77478705960117
"virus_comp_301_cycle_1_91",0,0,-4.73160556088295,-17.453632355761,-15.7168768630655,0,0,0,-10.2888660741658,-11.5512276035983,-17.473020536865,-12.2880008897076,0
"virus_comp_2265_cycle_1_2",0,0,0,0,0,-25.6472103338035,-22.5235795706542,-7.18555327314278,-0.458102256959521,-5.02876582595961,-7.1594319813137,-24.9590986865831,-2.9782976988152
"virus_comp_18003_cycle_1_6",0,0,0,0,8.7467542305164,-10.3819033996664,0,-11.8286774475065,-7.97154355395077,-14.6820462027549,-14.1753156316992,0,-0.221844180767096
"virus_comp_306_cycle_1_1",0,0,-1.9864995879066,-16.5356550791767,-15.5763114060341,0,0,0,-9.8418263938744,0,-15.9016043244715,-12.4254781876453,0
"virus_comp_2073_cycle_1_4",0,0,0,0,-18.5967050579555,-8.38514338989102,-13.5692440125716,-14.0378199058582,-14.0533319878307,0,0,0,-11.2143191208008
"virus_comp_1019_cycle_1_4",0,0,0,0,2.32125507274715,0,8.85342952505498,16.6998915786788,17.1171037567301,17.2459014858703,0,0,18.5056739536671
"virus_comp_2166_cycle_1_6",0,0,0,0,0,0,19.281110318443,15.8965452727695,2.36066659591963,0,2.37243776433598,0,8.55458885167764
"edge_1641_46",0,0,0,0,-10.1596911688055,-16.4252322974681,-12.4355300310546,-12.4135077314818,-8.38514338989102,0,0,0,0
"edge_72_7",0,0,0,0,-11.6183199475595,0,-2.80668530660995,12.2070975373806,-9.8418263938744,0,-8.96866679319521,0,0
"virus_comp_18139_cycle_1_1",0,0,0,-16.686897148139,-9.48237581802615,0,-16.8399503921901,0,-15.1390849804242,-18.2218291629812,-14.7878369861527,0,-12.1755495506362
"edge_1596_5",0,0,0,0,0,0,0,0,18.5103068234979,12.8310527079542,11.9136908483383,-12.4895971223893,0.299227723163466
"virus_comp_2334_cycle_1_8",0,0,0,0,0,-21.8135597971431,-0.119203776043109,3.32443126439697,3.12362428261715,-0.0372667763579306,-4.75630907204905,-20.9319299191747,0.935930643375496
"virus_comp_1001_cycle_1_19",0,0,0,0,0,0,0,-7.51426574766805,0,21.3991466951323,12.7780119039823,14.441582554398,16.1580968281609
"virus_comp_155_cycle_2_36",0,0,17.6800366722882,0,0,0,21.0830284246644,-1.10810658229595,-2.80764022297657,15.7014882573115,15.8148792538319,0,14.5583011215215
"virus_comp_1044_cycle_1_5",22.7259846436303,-20.8909685460324,-18.3962410180463,-17.5805014894475,-1.45217497923654,0,19.9215473994674,3.82500512498302,3.79461299656003,0,-6.39944605808093,0,16.1543929101144
"virus_comp_301_cycle_1_104",0,0,-15.2512234952306,-4.67103994296439,-12.8590632766228,0,0,0,-9.8418263938744,-12.3286348608129,-14.8897959169188,0,0
"virus_comp_37_cycle_1_1",-13.0534168447575,0,0,0,0,0,13.7890084485183,0,12.5693627006799,13.7732422526853,0,0,0
"virus_comp_15854_cycle_1_4",0,11.7735513464285,0,0,10.6187787679121,-6.52710664391691,-9.07537629453193,10.3148406890974,0,-11.0659930588541,-5.30349662904182,-17.4272719174288,0
"virus_comp_301_cycle_1_50",0,0,-15.848451786275,-15.269601556302,-15.1242540421622,0,0,0,-9.38298420509155,-11.0659930588541,-16.7101510803453,-9.96722625883599,0
"virus_comp_2807_cycle_1_8",0,0,0,-20.6136932580991,-10.1596911688055,0,0,11.9329864350515,12.4944133024873,12.713233067757,11.5164739107095,0,0.67634516039317
"virus_comp_1390_cycle_1_19",10.5517082616207,0,0,0,0,0,15.5227630543711,-3.20827446363214,-4.06253544328653,10.481366990725,9.96722625883599,0,0.828954458663772
"edge_4_11",0,0,-2.83039854019136,-14.0102658374342,0,0,0.806852875532284,12.7353829362779,14.5321919989034,-1.92252238705015,-0.222152232367128,0,-0.225508312487673
"virus_comp_15234_cycle_1_2",23.8032644917004,24.2953004219432,24.4265601826469,24.4926503251715,14.2511557985177,0,23.4077210367275,0,21.5677697617104,0,4.43687026759424,0,10.9665054519057
"virus_comp_36_cycle_2_77",-11.5512276035983,-10.9665054519057,0,-12.7733452912913,-2.45109263779264,0,-0.051836240836411,11.0919762504862,13.5783454731818,6.71770724022977,-11.246486132483,0,8.81449998567586
"virus_comp_2552_cycle_1_1",-9.96722625883599,0,0,-10.9665054519057,-2.85580668007106,-13.3117010189556,0.513770652407774,-3.49894204997086,-1.68584574478879,-8.28587742104259,0.594697106428159,-2.43201942942791,-8.8888089379155
"edge_2658_3",22.4189265419152,-19.2077698170052,-15.7986996090441,-15.2512234952306,-14.2028999864896,0,17.5553709034643,3.37108333234856,4.25203149932125,0,-12.4440905034946,0,14.8175832886776
"virus_comp_2204_cycle_1_1",0,0,0,0,24.7772737145444,0,17.5771002595698,19.8911378998165,11.2889982829076,14.6096981810843,0,0,11.3586512008929
"virus_comp_722_cycle_1_58",0,0,0,0,0,0,0,1.31955222108897,2.63487565657853,0,7.16849304594918,0,-5.90733698389357
"virus_comp_2391_cycle_1_6",0,0,0,0,-4.24732416624168,-15.2074084036365,-18.6776532121318,-22.4309566864327,-21.650971519367,0,-12.8310527079542,0,-16.8346191832991
"virus_comp_6037_cycle_1_5",0,0,0,-14.7471964588708,-18.0502183810053,-8.38514338989102,0,-14.556261099687,0,0,-0.584656636699832,0,0
"virus_comp_8889_cycle_1_2",0,0,0,0,0,0,0,9.09395768608432,-12.6664459388148,-12.8024875155478,-10.2852265444032,0,-0.262267218875599
"virus_comp_2089_cycle_1_8",-21.0505933366905,0,-17.1994135474035,0,0,0,0,-13.7543845812529,0,22.7323429779688,17.5935859951858,0,14.8175832886776
"virus_comp_155_cycle_1_139",0,0,0,0,0,0,18.5256799079507,-2.91466274397438,-7.89958325833639,14.396900980282,4.41905847358031,0,14.1753156316992
"edge_4_71",0,0,-1.77136683114413,-14.5204345263119,0,0,2.69196579030222,11.9329864350515,15.3179479371104,-0.707688743502652,-10.8596457074638,0,0.313986576874002
"virus_comp_3368_cycle_1_9",0,0,-20.829197017997,-17.1104527231826,0,0,0.14055820224218,0,0,0,0,0,-17.189795608962
"virus_comp_500_cycle_1_5",0,0,0,0,0,0,4.17511308421263,0,17.4959733044718,2.07501307968645,9.48237581802615,0,8.96866679319521
"virus_comp_18016_cycle_1_21",9.96722625883599,0,0,0,8.16346997930501,0,0,0,12.4750513563165,-11.246486132483,0,0,-12.1559250160266
"virus_comp_6322_cycle_1_5",0,0,0,0,0,0,10.3539102235444,11.0306044417229,12.2880008897076,13.5161045188599,-1.57826118456722,0,0
"virus_comp_17906_cycle_1_29",0,0,0,0,-8.7467542305164,0,11.1239721420993,9.31597290086668,-17.0682079660306,-9.48237581802615,0,0,0
"virus_comp_2223_cycle_1_9",0,0,0,0,0,-23.5328095865338,-19.8028072385321,0,-19.9090331459718,-19.0947017971029,0,0,-14.0047910398043
"virus_comp_2506_cycle_1_4",0,0,-21.534215952869,-18.1922012944547,-9.16095187237319,14.4469755712379,3.94189820247172,7.28891088002766,7.40518069576925,12.0656565477886,-2.00070297224826,0,4.71924928629765
"edge_1512_41",15.8726989249876,0,0,0,0,0,-6.92989147170282,11.2618278131372,0,-14.5763409339734,0,0,-9.87421293483087
"virus_comp_12579_cycle_1_1",0,0,0,0,-14.2353197641255,0,-9.85186914089924,0,0,0,-12.1360298493856,0,-0.176762036335741
"virus_comp_2650_cycle_1_5",0,0,0,0,0,-14.1622601877763,-12.047045240398,20.9559534372089,0,0,-9.33059681265775,-10.5517082616207,-6.97727992349992
"virus_comp_301_cycle_1_65",0,0,-15.3752091661661,-16.0210884146624,-16.3258650715733,0,0,0,-10.4693026389046,-10.6187787679121,-16.310731953247,-10.5517082616207,0
"virus_comp_2188_cycle_1_7",0,0,0,0,12.5943724545747,24.1387977691496,23.190052855487,15.5091986162816,23.1601624837404,0,15.0755900789688,0,23.9547685551435
"virus_comp_301_cycle_1_62",0,0,-3.96029814618985,-16.9826037128079,-16.6422592443602,0,0,0,-11.9357789362735,0.874392618257485,-2.55505233965096,0,12.9201667372389
"edge_4_56",0,0,-0.486058150482702,-0.0549654120043899,-14.2980523363835,0,2.38366570105775,14.8506974027926,6.64400483821534,0.742585601314967,11.1590604036547,0,-1.24177357327598
"edge_4_28",0,0,-1.88369437626878,13.3582391004261,-12.203129475731,0,2.63430153505684,12.4373501382557,16.3327964062355,-2.788945498409,10.4074195230458,0,-0.343916740595269
"virus_comp_15228_cycle_1_3",0,0,-12.5509872145215,0,0,7.38945208908437,6.28397874066005,-14.6863164779172,-13.8966162220769,-15.7768405614925,-3.46955453735578,3.5209303291941,4.48039190949937
"virus_comp_17787_cycle_1_3",0,0,0,0,0,0,12.7412887128348,9.96722625883599,0,0,-4.44053706032176,-11.288289342181,-8.55458885167764
"virus_comp_1965_cycle_1_9",0,0,0,0,17.1570296641296,22.5158097826973,21.923919048747,24.5680772476257,25.0026546781214,0,19.8648189661105,0,20.7901472138718
"edge_1468_81",0,0,0,0,0,0,16.2667710583934,12.6151070993336,10.0740385123803,0,1.5500387556818,0,0
"virus_comp_155_cycle_1_140",0,0,0,0,0,0,18.8661897000673,-3.11415212076183,-6.25347848038752,14.3384080982851,4.12160362373609,0,13.6593827505121
"edge_4_61",0,0,-2.60765960599237,-1.35344183762213,-10.481366990725,0,2.90964277890658,3.80490131470085,16.0219225710042,0.298315782145036,-10.8596457074638,0,-0.72365225976029
"virus_comp_301_cycle_1_42",0,0,-16.5126941743607,-16.8050006726607,-16.5868041925134,0,0,0,-10.1894127720809,-11.0659930588541,-15.5160121561175,-11.4257404243162,0
"virus_comp_62_cycle_1_33",0,0,0,0,0,0,10.7256284349971,12.061279130227,0,-9.96722625883599,-15.9398120279131,0,8.77643303244473
"edge_1495_24",0,0,0,0,0,0,0,0,5.45661468566115,14.8589176321656,1.92302816426945,0,11.1363503414542
"virus_comp_1933_cycle_1_2",0,0,0,0,0,0,16.4796794743023,12.7733452912913,9.85186914089924,2.34833357948422,3.80111882405807,12.0535865436392,-0.414653139334945
"virus_comp_2591_cycle_1_1",0,0,0,0,0,0,9.81626344691486,-5.62225108934473,-2.24535726316549,-1.15209448597303,5.24393424739299,-16.7139905546081,1.98363871554929
"virus_comp_150_cycle_1_68",0,0,19.3804716343066,0,0,0,11.6233539385245,-2.07442397825975,-11.8074890950445,0,8.96866679319521,0,8.55458885167764
"virus_comp_2283_cycle_1_1",0,0,0,0,0,-16.0567999809579,-11.1239721420993,0,10.9099507627322,0,-20.0921213083109,-22.6918961967489,1.379578122814
"virus_comp_34_cycle_1_13",18.2488772691234,0,0,0,13.4804836877854,0,9.96722625883599,-0.222015214782363,9.72648018167961,0,11.0659930588541,0,8.77643303244473
"edge_1476_10",0,0,0,0,8.7467542305164,0,15.4748296126054,10.829074025057,7.27469173878025,0.662655107316557,11.4068882973863,0,0
"edge_1476_18",0,0,0,0,0,0,19.1774878560056,14.4312304753354,0,1.80638941348371,14.7987249188174,0,0.89892645009831
"virus_comp_36_cycle_2_30",0,0,0,0,10.1596911688055,0,8.59101880064125,-17.3928197450351,6.28397874066005,9.16095187237319,0,0,6.97727992349992
"virus_comp_400_cycle_3_10",0,0,0,0,0,-3.19919031992033,0,-14.1574833085033,11.4753047359743,0,0,0,-4.98950837793978
"virus_comp_2344_cycle_1_8",0,0,0,-17.5951481910619,0,0,0,-17.7170307058478,-17.4408502472506,0,0,-8.96866679319521,23.7178056240474
"edge_4_38",0,0,0.556379770553574,11.288289342181,-10.1596911688055,10.3819033996664,1.99719130790636,9.67803988471466,-7.38945208908437,-7.16849304594918,-7.75010877954022,0,-12.3754467613692
"virus_comp_6322_cycle_1_4",0,0,0,0,0,0,10.2665162802974,4.15502338188839,12.1963893309253,13.3284946192468,-8.96866679319521,0,0
"virus_comp_4092_cycle_1_5",0,0,0,0,-8.7467542305164,-9.38298420509155,8.2700257226389,9.82986685326618,0,-13.830953709662,-15.9802256623368,0,-6.97727992349992
"virus_comp_3620_cycle_1_1",0,0,0,-14.0951497389683,12.8865403492137,10.8410401126082,4.3189619205721,-11.0919762504862,22.1952504935457,0,-0.446969874508098,0,0
"virus_comp_301_cycle_1_115",0,0,-16.988163195302,-15.9083222482666,-15.1696957603854,0,0,0,-8.38514338989102,-8.7467542305164,-15.8112994257368,-10.5517082616207,0
"virus_comp_733_cycle_1_23",0,0,-12.4254781876453,-14.7471964588708,15.4576694405253,1.87376992602464,2.67542276244902,-11.1508435020056,0,10.481366990725,-11.5512276035983,11.4257404243162,0
"virus_comp_18196_cycle_1_8",0,-19.2649945930397,0,-24.7583967216803,-19.7431586745306,0,0.440502095103107,0,-5.61782566202395,-10.6187787679121,4.63766971599052,0,10.2149261879424
"virus_comp_301_cycle_1_93",0,0,-4.36877626053787,-15.7072782370737,-15.3920825900215,0,0,0,-9.19064778003838,-10.8596457074638,-15.6117288090672,0,0
"virus_comp_301_cycle_1_107",0,0,-17.2419179976162,-16.6662378748042,-15.7620816684504,0,0,0,-11.1887948714186,-11.0659930588541,-16.2967190843429,-10.9665054519057,0
"edge_48732_24",0,0,0,0,-10.9665054519057,-18.5062391291595,-14.2597715506641,-13.2878566418405,-11.7735513464285,-10.7442331900697,-8.96866679319521,0,-11.5512276035983
"virus_comp_733_cycle_1_16",0,0,-12.1360298493856,-15.7859887812768,2.79874144629388,13.5508670049609,-2.38852908727019,-11.9985583780465,0,0,-2.93567610244136,0,0
"virus_comp_383_cycle_1_2",0,0,0,0,-3.59774470865395,0,9.26768704321517,0,14.0983168372685,0,3.49276689897862,0,16.3386667527546
"virus_comp_301_cycle_1_72",0,0,-16.6592851811766,-17.1053458689043,-15.1068374797041,0,0,0,-11.288289342181,-12.3681556447229,-16.1877359174151,-12.7208855035937,0
"virus_comp_1749_cycle_1_2",0,0,0,0,0,0,0,0.635487613281333,-11.9357789362735,-12.406622611186,9.33059681265775,0,-1.82521765591811
"virus_comp_301_cycle_1_78",0,0,-3.15376265038791,-17.6868903107703,-16.0773134651523,0,0,0,-11.468793721841,-12.3286348608129,-16.281275471855,-13.2138636527493,0
"virus_comp_1171_cycle_1_8",0,0,0,0,0,0,12.9093882944613,0,-2.69845787013043,0,-7.75010877954022,0,-9.29001884693262
"virus_comp_155_cycle_2_144",0,0,15.4415501353775,0,0,0,21.8539424760922,17.2317282975731,15.6273168430682,17.2041985782273,18.9303343311647,0,16.6060436839201
"virus_comp_169_cycle_1_2",-17.3666722575761,-20.6306768425805,0,0,0,0,-1.21204770285824,14.2411367897045,-4.14404615205914,0,15.269601556302,15.5204038316523,0
"virus_comp_1317_cycle_1_2",0,0,0,0,0,0,-8.59101880064125,-15.5778445257621,8.85342952505498,0,0,0,-6.72720922943519
"virus_comp_167_cycle_1_2",-18.4834576092026,-22.0251290835125,0,0,0,0,1.69102000332239,20.7159591727932,-2.69458624788329,11.246486132483,18.9512225032571,18.2231768420367,10.610563503925
"virus_comp_2641_cycle_1_9",0,23.5635460059327,0,0,18.2551491284397,-13.9956199536201,20.2811091861674,0,-2.80303758306702,0,0,0,22.1265620654107
"virus_comp_729_cycle_1_57",0,-11.5512276035983,0,-13.4894716870077,-9.74507402646887,-11.6292048133724,0,9.09395768608432,11.5512276035983,0,-10.8596457074638,0,-11.9434305603836
"edge_2658_7",14.3921161398986,0,-8.96866679319521,-8.96866679319521,0,0,11.5137655491268,2.09229975766654,9.07537629453193,0,0,0,0
"virus_comp_2443_cycle_1_8",0,0,0,0,0,0,0,-10.208012609947,0,15.2825868706294,-5.93799010401638,-13.8727710567342,0
"virus_comp_1420_cycle_1_1",0,0,0,0,0,0,18.7163013809418,-20.4267995950423,-18.0323273861007,-17.0471832642749,18.6834641345535,15.1357493604101,0
"virus_comp_1965_cycle_1_6",0,0,0,0,13.7131256450192,20.7730058264033,19.2770982326963,21.604878739737,21.2911767970542,0,14.5291777884553,0,18.9698319543715
"virus_comp_301_cycle_1_114",0,0,-16.6168503309441,-17.0743191957143,-16.3031054478442,0,0,0,-10.5517082616207,-10.9665054519057,-16.4087443631171,-12.0535865436392,0
"virus_comp_808_cycle_4_9",0,0,0,0,0,0,16.2064112521205,-6.66482989569504,-18.0197155949508,-15.2669904090103,17.551827328479,12.9659646102721,0
