"gene","timepoint","estimate","std.error","p.value","conf.low","conf.high","model"
"virus_comp_301_cycle_1_127","t0-over42",16.0218289711309,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_128","t0-6",196.00619772621,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_128","t0-12",120.826367409376,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_128","t0-18",78.8281767007879,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_128","t0-24",81.5992307446024,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_128","t0-30",-32.2421539636489,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_128","t0-36",-41.9178719586405,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_128","t0-over42",16.0218289711309,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_129","t0-6",92.8494512364897,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_129","t0-12",54.0803956926139,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_129","t0-18",39.2121782507481,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_129","t0-24",39.5964137064439,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_129","t0-30",-17.585084343294,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_129","t0-36",-23.3035175360284,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_129","t0-over42",0.668233224823792,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_13","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_13","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_13","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_13","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_13","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_13","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_13","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_130","t0-6",196.00619772621,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_130","t0-12",120.826367409376,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_130","t0-18",78.8281767007879,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_130","t0-24",81.5992307446024,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_130","t0-30",-32.2421539636489,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_130","t0-36",-41.9178719586405,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_130","t0-over42",16.0218289711309,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_14","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_14","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_14","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_14","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_14","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_14","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_14","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_15","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_15","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_15","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_15","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_15","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_15","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_15","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_16","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_16","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_16","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_16","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_16","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_16","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_16","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_17","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_17","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_17","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_17","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_17","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_17","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_17","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_18","t0-6",145.180524213744,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_18","t0-12",70.5726106472086,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_18","t0-18",60.5739879511767,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_18","t0-24",44.123931665833,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_18","t0-30",-36.1774661492085,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_18","t0-36",44.0397859475968,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_18","t0-over42",-41.4159606277439,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_19","t0-6",174.1183352793,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_19","t0-12",79.6379202519979,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_19","t0-18",66.215797632112,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_19","t0-24",47.0760769789518,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_19","t0-30",-19.3305649312106,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_19","t0-36",2.91726700426322,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_19","t0-over42",-63.0621950655186,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_2","t0-6",0.179239155642034,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_2","t0-12",58.7756859504004,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_2","t0-18",49.0622221582213,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_2","t0-24",34.4209954495086,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_2","t0-30",-14.399884218506,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_2","t0-36",-10.0929896443711,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_2","t0-over42",-33.7162375820723,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_20","t0-6",153.602354909342,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_20","t0-12",73.0530232063148,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_20","t0-18",61.5232771939498,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_20","t0-24",45.0482178203057,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_20","t0-30",-23.4578655257951,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_20","t0-36",-26.5958282589759,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_20","t0-over42",-46.0451048688887,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_21","t0-6",0.560770990115842,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_21","t0-12",54.5782738531928,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_21","t0-18",48.474691206596,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_21","t0-24",32.2537576470191,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_21","t0-30",-10.8862334220382,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_21","t0-36",-8.89205305164147,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_21","t0-over42",-31.3080486341475,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_22","t0-6",1.63963039415327,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_22","t0-12",161.408268440799,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_22","t0-18",118.669773012408,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_22","t0-24",115.185608436941,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_22","t0-30",-35.2008411218425,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_22","t0-36",-34.9947458515755,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_22","t0-over42",82.9278258848612,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_23","t0-6",102.799560029162,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_23","t0-12",62.713652974414,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_23","t0-18",40.5897732192757,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_23","t0-24",41.4228573863789,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_23","t0-30",-19.17820590684,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_23","t0-36",41.3149155507037,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_23","t0-over42",2.54419878599211,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_24","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_24","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_24","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_24","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_24","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_24","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_24","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_25","t0-6",174.1183352793,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_25","t0-12",79.6379202519979,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_25","t0-18",66.215797632112,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_25","t0-24",47.0760769789518,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_25","t0-30",-19.3305649312106,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_25","t0-36",2.91726700426322,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_25","t0-over42",-63.0621950655186,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_26","t0-6",153.602354909342,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_26","t0-12",73.0530232063148,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_26","t0-18",61.5232771939498,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_26","t0-24",45.0482178203057,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_26","t0-30",-23.4578655257951,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_26","t0-36",-26.5958282589759,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_26","t0-over42",-46.0451048688887,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_27","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_27","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_27","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_27","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_27","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_27","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_27","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_28","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_28","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_28","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_28","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_28","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_28","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_28","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_29","t0-6",0.179239155642034,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_29","t0-12",58.7756859504004,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_29","t0-18",49.0622221582213,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_29","t0-24",34.4209954495086,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_29","t0-30",-14.399884218506,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_29","t0-36",-10.0929896443711,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_29","t0-over42",-33.7162375820723,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_3","t0-6",0.560770990115842,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_3","t0-12",54.5782738531928,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_3","t0-18",48.474691206596,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_3","t0-24",32.2537576470191,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_3","t0-30",-10.8862334220382,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_3","t0-36",-8.89205305164147,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_3","t0-over42",-31.3080486341475,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_30","t0-6",0.560770990115842,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_30","t0-12",54.5782738531928,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_30","t0-18",48.474691206596,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_30","t0-24",32.2537576470191,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_30","t0-30",-10.8862334220382,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_30","t0-36",-8.89205305164147,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_30","t0-over42",-31.3080486341475,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_31","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_31","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_31","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_31","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_31","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_31","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_31","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_32","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_32","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_32","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_32","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_32","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_32","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_32","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_33","t0-6",91.2457398309357,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_33","t0-12",42.9186073138184,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_33","t0-18",33.0474678271959,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_33","t0-24",24.8509697945713,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_33","t0-30",-7.26604292267309,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_33","t0-36",-8.64158726015596,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_33","t0-over42",25.0345394067438,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_34","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_34","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_34","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_34","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_34","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_34","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_34","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_35","t0-6",0.677209424979173,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_35","t0-12",42.9316399863393,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_35","t0-18",42.0555627467837,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_35","t0-24",23.5536300493449,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_35","t0-30",-10.8942288953812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_35","t0-36",-3.83917063983132,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_35","t0-over42",14.4472632189019,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_36","t0-6",1.63540720043801,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_36","t0-12",28.9749479781424,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_36","t0-18",49.0749890927862,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_36","t0-24",29.9491423175678,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_36","t0-30",-8.1629677337666,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_36","t0-36",0.816189040128351,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_36","t0-over42",15.1633376350668,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_37","t0-6",153.602354909342,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_37","t0-12",73.0530232063148,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_37","t0-18",61.5232771939498,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_37","t0-24",45.0482178203057,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_37","t0-30",-23.4578655257951,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_37","t0-36",-26.5958282589759,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_37","t0-over42",-46.0451048688887,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_38","t0-6",153.602354909342,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_38","t0-12",73.0530232063148,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_38","t0-18",61.5232771939498,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_38","t0-24",45.0482178203057,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_38","t0-30",-23.4578655257951,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_38","t0-36",-26.5958282589759,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_38","t0-over42",-46.0451048688887,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_39","t0-6",153.602354909342,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_39","t0-12",73.0530232063148,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_39","t0-18",61.5232771939498,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_39","t0-24",45.0482178203057,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_39","t0-30",-23.4578655257951,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_39","t0-36",-26.5958282589759,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_39","t0-over42",-46.0451048688887,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_4","t0-6",174.1183352793,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_4","t0-12",79.6379202519979,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_4","t0-18",66.215797632112,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_4","t0-24",47.0760769789518,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_4","t0-30",-19.3305649312106,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_4","t0-36",2.91726700426322,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_4","t0-over42",-63.0621950655186,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_40","t0-6",0.560770990115842,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_40","t0-12",54.5782738531928,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_40","t0-18",48.474691206596,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_40","t0-24",32.2537576470191,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_40","t0-30",-10.8862334220382,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_40","t0-36",-8.89205305164147,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_40","t0-over42",-31.3080486341475,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_41","t0-6",0.560770990115842,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_41","t0-12",54.5782738531928,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_41","t0-18",48.474691206596,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_301_cycle_1_41","t0-24",32.2537576470191,NA,NA,NA,NA,"PA_glmmTMB_logit"
