"","orf","total_PA"
"18158","virus_comp_4841_cycle_1_5",1
"18159","virus_comp_4841_cycle_1_6",1
"18160","virus_comp_4841_cycle_1_7",1
"18161","virus_comp_4851_cycle_1_4",1
"18162","virus_comp_4857_cycle_1_1",1
"18163","virus_comp_4857_cycle_1_3",1
"18164","virus_comp_486_cycle_1_1",1
"18165","virus_comp_486_cycle_1_10",1
"18166","virus_comp_486_cycle_1_11",1
"18167","virus_comp_486_cycle_1_12",1
"18168","virus_comp_486_cycle_1_13",1
"18169","virus_comp_486_cycle_1_14",1
"18170","virus_comp_486_cycle_1_15",1
"18171","virus_comp_486_cycle_1_16",1
"18172","virus_comp_486_cycle_1_17",1
"18173","virus_comp_486_cycle_1_19",1
"18174","virus_comp_486_cycle_1_2",1
"18175","virus_comp_486_cycle_1_20",1
"18176","virus_comp_486_cycle_1_21",1
"18177","virus_comp_486_cycle_1_22",1
"18178","virus_comp_486_cycle_1_23",1
"18179","virus_comp_486_cycle_1_24",1
"18180","virus_comp_486_cycle_1_25",1
"18181","virus_comp_486_cycle_1_26",1
"18182","virus_comp_486_cycle_1_27",1
"18183","virus_comp_486_cycle_1_28",1
"18184","virus_comp_486_cycle_1_29",1
"18185","virus_comp_486_cycle_1_3",1
"18186","virus_comp_486_cycle_1_30",1
"18187","virus_comp_486_cycle_1_31",1
"18188","virus_comp_486_cycle_1_32",1
"18189","virus_comp_486_cycle_1_33",1
"18190","virus_comp_486_cycle_1_34",1
"18191","virus_comp_486_cycle_1_35",1
"18192","virus_comp_486_cycle_1_36",1
"18193","virus_comp_486_cycle_1_37",1
"18194","virus_comp_486_cycle_1_38",1
"18195","virus_comp_486_cycle_1_39",1
"18196","virus_comp_486_cycle_1_4",1
"18197","virus_comp_486_cycle_1_40",1
"18198","virus_comp_486_cycle_1_41",1
"18199","virus_comp_486_cycle_1_42",1
"18200","virus_comp_486_cycle_1_43",1
"18201","virus_comp_486_cycle_1_44",1
"18202","virus_comp_486_cycle_1_45",1
"18203","virus_comp_486_cycle_1_46",1
"18204","virus_comp_486_cycle_1_47",1
"18205","virus_comp_486_cycle_1_48",1
"18206","virus_comp_486_cycle_1_49",1
"18207","virus_comp_486_cycle_1_5",1
"18208","virus_comp_486_cycle_1_50",1
"18209","virus_comp_486_cycle_1_51",1
"18210","virus_comp_486_cycle_1_52",1
"18211","virus_comp_486_cycle_1_53",1
"18212","virus_comp_486_cycle_1_54",1
"18213","virus_comp_486_cycle_1_55",1
"18214","virus_comp_486_cycle_1_56",1
"18215","virus_comp_486_cycle_1_57",1
"18216","virus_comp_486_cycle_1_58",1
"18217","virus_comp_486_cycle_1_59",1
"18218","virus_comp_486_cycle_1_6",1
"18219","virus_comp_486_cycle_1_60",1
"18220","virus_comp_486_cycle_1_61",1
"18221","virus_comp_486_cycle_1_62",1
"18222","virus_comp_486_cycle_1_63",1
"18223","virus_comp_486_cycle_1_64",1
"18224","virus_comp_486_cycle_1_65",1
"18225","virus_comp_486_cycle_1_66",1
"18226","virus_comp_486_cycle_1_67",1
"18227","virus_comp_486_cycle_1_68",1
"18228","virus_comp_486_cycle_1_69",1
"18229","virus_comp_486_cycle_1_7",1
"18230","virus_comp_486_cycle_1_70",1
"18231","virus_comp_486_cycle_1_71",1
"18232","virus_comp_486_cycle_1_72",1
"18233","virus_comp_486_cycle_1_73",1
"18234","virus_comp_486_cycle_1_74",1
"18235","virus_comp_486_cycle_1_75",1
"18236","virus_comp_486_cycle_1_76",1
"18237","virus_comp_486_cycle_1_77",1
"18238","virus_comp_486_cycle_1_8",1
"18239","virus_comp_486_cycle_1_9",1
"18240","virus_comp_4862_cycle_1_5",1
"18241","virus_comp_4869_cycle_1_4",1
"18242","virus_comp_4874_cycle_1_1",1
"18243","virus_comp_4875_cycle_1_5",1
"18244","virus_comp_4881_cycle_1_1",1
"18245","virus_comp_4881_cycle_1_2",1
"18246","virus_comp_4881_cycle_1_3",1
"18247","virus_comp_4888_cycle_1_3",1
"18248","virus_comp_489_cycle_1_1",1
"18249","virus_comp_489_cycle_1_10",1
"18250","virus_comp_489_cycle_1_11",1
"18251","virus_comp_489_cycle_1_12",1
"18252","virus_comp_489_cycle_1_13",1
"18253","virus_comp_489_cycle_1_14",1
"18254","virus_comp_489_cycle_1_15",1
"18255","virus_comp_489_cycle_1_16",1
"18256","virus_comp_489_cycle_1_17",1
"18257","virus_comp_489_cycle_1_18",1
"18258","virus_comp_489_cycle_1_19",1
"18259","virus_comp_489_cycle_1_2",1
"18260","virus_comp_489_cycle_1_20",1
"18261","virus_comp_489_cycle_1_21",1
"18262","virus_comp_489_cycle_1_22",1
"18263","virus_comp_489_cycle_1_23",1
"18264","virus_comp_489_cycle_1_24",1
"18265","virus_comp_489_cycle_1_25",1
"18266","virus_comp_489_cycle_1_26",1
"18267","virus_comp_489_cycle_1_27",1
"18268","virus_comp_489_cycle_1_28",1
"18269","virus_comp_489_cycle_1_29",1
"18270","virus_comp_489_cycle_1_3",1
"18271","virus_comp_489_cycle_1_30",1
"18272","virus_comp_489_cycle_1_31",1
"18273","virus_comp_489_cycle_1_32",1
"18274","virus_comp_489_cycle_1_33",1
"18275","virus_comp_489_cycle_1_34",1
"18276","virus_comp_489_cycle_1_35",1
"18277","virus_comp_489_cycle_1_36",1
"18278","virus_comp_489_cycle_1_37",1
"18279","virus_comp_489_cycle_1_38",1
"18280","virus_comp_489_cycle_1_39",1
"18281","virus_comp_489_cycle_1_4",1
"18282","virus_comp_489_cycle_1_40",1
"18283","virus_comp_489_cycle_1_41",1
"18284","virus_comp_489_cycle_1_42",1
"18285","virus_comp_489_cycle_1_43",1
"18286","virus_comp_489_cycle_1_44",1
"18287","virus_comp_489_cycle_1_45",1
"18288","virus_comp_489_cycle_1_46",1
"18289","virus_comp_489_cycle_1_47",1
"18290","virus_comp_489_cycle_1_48",1
"18291","virus_comp_489_cycle_1_49",1
"18292","virus_comp_489_cycle_1_5",1
"18293","virus_comp_489_cycle_1_50",1
"18294","virus_comp_489_cycle_1_51",1
"18295","virus_comp_489_cycle_1_52",1
"18296","virus_comp_489_cycle_1_53",1
"18297","virus_comp_489_cycle_1_54",1
"18298","virus_comp_489_cycle_1_55",1
"18299","virus_comp_489_cycle_1_56",1
"18300","virus_comp_489_cycle_1_57",1
"18301","virus_comp_489_cycle_1_58",1
"18302","virus_comp_489_cycle_1_59",1
"18303","virus_comp_489_cycle_1_6",1
"18304","virus_comp_489_cycle_1_60",1
"18305","virus_comp_489_cycle_1_61",1
"18306","virus_comp_489_cycle_1_62",1
"18307","virus_comp_489_cycle_1_63",1
"18308","virus_comp_489_cycle_1_64",1
"18309","virus_comp_489_cycle_1_65",1
"18310","virus_comp_489_cycle_1_66",1
"18311","virus_comp_489_cycle_1_67",1
"18312","virus_comp_489_cycle_1_68",1
"18313","virus_comp_489_cycle_1_69",1
"18314","virus_comp_489_cycle_1_7",1
"18315","virus_comp_489_cycle_1_70",1
"18316","virus_comp_489_cycle_1_71",1
"18317","virus_comp_489_cycle_1_72",1
"18318","virus_comp_489_cycle_1_73",1
"18319","virus_comp_489_cycle_1_74",1
"18320","virus_comp_489_cycle_1_75",1
"18321","virus_comp_489_cycle_1_76",1
"18322","virus_comp_489_cycle_1_77",1
"18323","virus_comp_489_cycle_1_78",1
"18324","virus_comp_489_cycle_1_79",1
"18325","virus_comp_489_cycle_1_8",1
"18326","virus_comp_489_cycle_1_80",1
"18327","virus_comp_489_cycle_1_81",1
"18328","virus_comp_489_cycle_1_82",1
"18329","virus_comp_489_cycle_1_83",1
"18330","virus_comp_489_cycle_1_9",1
"18331","virus_comp_4897_cycle_1_1",1
"18332","virus_comp_4897_cycle_1_2",1
"18333","virus_comp_4897_cycle_1_3",1
"18334","virus_comp_4899_cycle_1_1",1
"18335","virus_comp_4899_cycle_1_2",1
"18336","virus_comp_4899_cycle_1_3",1
"18337","virus_comp_4905_cycle_1_1",1
"18338","virus_comp_4909_cycle_1_1",1
"18339","virus_comp_4909_cycle_1_3",1
"18340","virus_comp_4910_cycle_1_1",1
"18341","virus_comp_4910_cycle_1_2",1
"18342","virus_comp_4910_cycle_1_3",1
"18343","virus_comp_4910_cycle_1_4",1
"18344","virus_comp_4910_cycle_1_5",1
"18345","virus_comp_4910_cycle_1_6",1
"18346","virus_comp_4912_cycle_1_2",1
"18347","virus_comp_4912_cycle_1_4",1
"18348","virus_comp_4913_cycle_1_3",1
"18349","virus_comp_492_cycle_1_1",1
"18350","virus_comp_492_cycle_1_10",1
"18351","virus_comp_492_cycle_1_11",1
"18352","virus_comp_492_cycle_1_12",1
"18353","virus_comp_492_cycle_1_13",1
"18354","virus_comp_492_cycle_1_14",1
"18355","virus_comp_492_cycle_1_15",1
"18356","virus_comp_492_cycle_1_16",1
"18357","virus_comp_492_cycle_1_17",1
"18358","virus_comp_492_cycle_1_2",1
"18359","virus_comp_492_cycle_1_3",1
"18360","virus_comp_492_cycle_1_4",1
"18361","virus_comp_492_cycle_1_5",1
"18362","virus_comp_492_cycle_1_6",1
"18363","virus_comp_492_cycle_1_7",1
"18364","virus_comp_492_cycle_1_8",1
"18365","virus_comp_492_cycle_1_9",1
"18366","virus_comp_4924_cycle_1_2",1
"18367","virus_comp_4924_cycle_1_6",1
"18368","virus_comp_4926_cycle_1_1",1
"18369","virus_comp_493_cycle_1_1",1
"18370","virus_comp_493_cycle_1_10",1
"18371","virus_comp_493_cycle_1_11",1
"18372","virus_comp_493_cycle_1_13",1
"18373","virus_comp_493_cycle_1_15",1
"18374","virus_comp_493_cycle_1_16",1
"18375","virus_comp_493_cycle_1_17",1
"18376","virus_comp_493_cycle_1_18",1
"18377","virus_comp_493_cycle_1_19",1
"18378","virus_comp_493_cycle_1_2",1
"18379","virus_comp_493_cycle_1_20",1
"18380","virus_comp_493_cycle_1_21",1
"18381","virus_comp_493_cycle_1_22",1
"18382","virus_comp_493_cycle_1_24",1
"18383","virus_comp_493_cycle_1_25",1
"18384","virus_comp_493_cycle_1_26",1
"18385","virus_comp_493_cycle_1_27",1
"18386","virus_comp_493_cycle_1_29",1
"18387","virus_comp_493_cycle_1_3",1
"18388","virus_comp_493_cycle_1_30",1
"18389","virus_comp_493_cycle_1_32",1
"18390","virus_comp_493_cycle_1_33",1
"18391","virus_comp_493_cycle_1_34",1
"18392","virus_comp_493_cycle_1_35",1
"18393","virus_comp_493_cycle_1_36",1
"18394","virus_comp_493_cycle_1_37",1
"18395","virus_comp_493_cycle_1_38",1
"18396","virus_comp_493_cycle_1_39",1
"18397","virus_comp_493_cycle_1_4",1
"18398","virus_comp_493_cycle_1_40",1
"18399","virus_comp_493_cycle_1_41",1
"18400","virus_comp_493_cycle_1_42",1
"18401","virus_comp_493_cycle_1_44",1
"18402","virus_comp_493_cycle_1_45",1
"18403","virus_comp_493_cycle_1_46",1
"18404","virus_comp_493_cycle_1_47",1
"18405","virus_comp_493_cycle_1_48",1
"18406","virus_comp_493_cycle_1_49",1
"18407","virus_comp_493_cycle_1_5",1
"18408","virus_comp_493_cycle_1_51",1
"18409","virus_comp_493_cycle_1_52",1
"18410","virus_comp_493_cycle_1_53",1
"18411","virus_comp_493_cycle_1_54",1
"18412","virus_comp_493_cycle_1_55",1
"18413","virus_comp_493_cycle_1_56",1
"18414","virus_comp_493_cycle_1_57",1
"18415","virus_comp_493_cycle_1_58",1
"18416","virus_comp_493_cycle_1_59",1
"18417","virus_comp_493_cycle_1_6",1
"18418","virus_comp_493_cycle_1_60",1
"18419","virus_comp_493_cycle_1_61",1
"18420","virus_comp_493_cycle_1_62",1
"18421","virus_comp_493_cycle_1_63",1
"18422","virus_comp_493_cycle_1_64",1
"18423","virus_comp_493_cycle_1_65",1
"18424","virus_comp_493_cycle_1_66",1
"18425","virus_comp_493_cycle_1_67",1
"18426","virus_comp_493_cycle_1_68",1
"18427","virus_comp_493_cycle_1_69",1
"18428","virus_comp_493_cycle_1_7",1
"18429","virus_comp_493_cycle_1_70",1
"18430","virus_comp_493_cycle_1_71",1
"18431","virus_comp_493_cycle_1_72",1
"18432","virus_comp_493_cycle_1_73",1
"18433","virus_comp_493_cycle_1_74",1
"18434","virus_comp_493_cycle_1_75",1
"18435","virus_comp_493_cycle_1_76",1
"18436","virus_comp_493_cycle_1_77",1
"18437","virus_comp_493_cycle_1_78",1
"18438","virus_comp_493_cycle_1_79",1
"18439","virus_comp_493_cycle_1_8",1
"18440","virus_comp_493_cycle_1_80",1
"18441","virus_comp_493_cycle_1_81",1
"18442","virus_comp_493_cycle_1_82",1
"18443","virus_comp_493_cycle_1_83",1
"18444","virus_comp_493_cycle_1_84",1
"18445","virus_comp_493_cycle_1_85",1
"18446","virus_comp_493_cycle_1_86",1
"18447","virus_comp_493_cycle_1_88",1
"18448","virus_comp_493_cycle_1_89",1
"18449","virus_comp_493_cycle_1_9",1
"18450","virus_comp_493_cycle_1_90",1
"18451","virus_comp_493_cycle_1_91",1
"18452","virus_comp_4931_cycle_1_3",1
"18453","virus_comp_4931_cycle_1_5",1
"18454","virus_comp_4933_cycle_1_1",1
"18455","virus_comp_4935_cycle_1_2",1
"18456","virus_comp_4935_cycle_1_4",1
"18457","virus_comp_4937_cycle_1_1",1
"18458","virus_comp_4937_cycle_1_2",1
"18459","virus_comp_4937_cycle_1_3",1
"18460","virus_comp_494_cycle_1_3",1
"18461","virus_comp_4943_cycle_1_1",1
"18462","virus_comp_4943_cycle_1_2",1
"18463","virus_comp_4946_cycle_1_1",1
"18464","virus_comp_4946_cycle_1_2",1
"18465","virus_comp_4946_cycle_1_4",1
"18466","virus_comp_495_cycle_1_10",1
"18467","virus_comp_495_cycle_1_11",1
"18468","virus_comp_495_cycle_1_12",1
"18469","virus_comp_495_cycle_1_2",1
"18470","virus_comp_495_cycle_1_3",1
"18471","virus_comp_495_cycle_1_4",1
"18472","virus_comp_495_cycle_1_5",1
"18473","virus_comp_495_cycle_1_6",1
"18474","virus_comp_495_cycle_1_7",1
"18475","virus_comp_495_cycle_1_9",1
"18476","virus_comp_4950_cycle_1_1",1
"18477","virus_comp_4950_cycle_1_2",1
"18478","virus_comp_4950_cycle_1_3",1
"18479","virus_comp_4950_cycle_1_4",1
"18480","virus_comp_4950_cycle_1_5",1
"18481","virus_comp_4950_cycle_1_6",1
"18482","virus_comp_4950_cycle_1_7",1
"18483","virus_comp_4950_cycle_1_8",1
"18484","virus_comp_4953_cycle_1_1",1
"18485","virus_comp_4959_cycle_1_1",1
"18486","virus_comp_4959_cycle_1_4",1
"18487","virus_comp_4959_cycle_1_5",1
"18488","virus_comp_496_cycle_1_1",1
"18489","virus_comp_496_cycle_1_12",1
"18490","virus_comp_496_cycle_1_13",1
"18491","virus_comp_496_cycle_1_16",1
"18492","virus_comp_496_cycle_1_17",1
"18493","virus_comp_496_cycle_1_18",1
"18494","virus_comp_496_cycle_1_2",1
"18495","virus_comp_496_cycle_1_23",1
"18496","virus_comp_496_cycle_1_27",1
"18497","virus_comp_496_cycle_1_29",1
"18498","virus_comp_496_cycle_1_3",1
"18499","virus_comp_496_cycle_1_31",1
"18500","virus_comp_496_cycle_1_36",1
"18501","virus_comp_496_cycle_1_41",1
"18502","virus_comp_496_cycle_1_43",1
"18503","virus_comp_496_cycle_1_46",1
"18504","virus_comp_496_cycle_1_5",1
"18505","virus_comp_496_cycle_1_51",1
"18506","virus_comp_496_cycle_1_59",1
"18507","virus_comp_496_cycle_1_60",1
"18508","virus_comp_496_cycle_1_76",1
"18509","virus_comp_496_cycle_1_8",1
"18510","virus_comp_496_cycle_1_81",1
"18511","virus_comp_496_cycle_1_82",1
"18512","virus_comp_496_cycle_1_83",1
"18513","virus_comp_496_cycle_1_85",1
"18514","virus_comp_497_cycle_1_3",1
"18515","virus_comp_498_cycle_1_14",1
"18516","virus_comp_498_cycle_1_16",1
"18517","virus_comp_498_cycle_1_25",1
"18518","virus_comp_498_cycle_1_39",1
"18519","virus_comp_498_cycle_1_40",1
"18520","virus_comp_498_cycle_1_41",1
"18521","virus_comp_498_cycle_1_45",1
"18522","virus_comp_498_cycle_1_56",1
"18523","virus_comp_498_cycle_1_72",1
"18524","virus_comp_498_cycle_1_77",1
"18525","virus_comp_498_cycle_1_81",1
"18526","virus_comp_498_cycle_1_99",1
"18527","virus_comp_4989_cycle_1_3",1
"18528","virus_comp_499_cycle_1_4",1
"18529","virus_comp_499_cycle_1_7",1
"18530","virus_comp_4994_cycle_1_1",1
"18531","virus_comp_4994_cycle_1_2",1
"18532","virus_comp_4994_cycle_1_3",1
"18533","virus_comp_4994_cycle_1_4",1
"18534","virus_comp_4994_cycle_1_5",1
"18535","virus_comp_4995_cycle_1_1",1
"18536","virus_comp_4995_cycle_1_2",1
"18537","virus_comp_4995_cycle_1_3",1
"18538","virus_comp_4995_cycle_1_4",1
"18539","virus_comp_4995_cycle_1_5",1
"18540","virus_comp_4997_cycle_1_1",1
"18541","virus_comp_4997_cycle_1_2",1
"18542","virus_comp_4997_cycle_1_3",1
"18543","virus_comp_4997_cycle_1_4",1
"18544","virus_comp_4997_cycle_1_5",1
"18545","virus_comp_4997_cycle_1_6",1
"18546","virus_comp_500_cycle_1_6",1
"18547","virus_comp_500_cycle_1_8",1
"18548","virus_comp_503_cycle_1_19",1
"18549","virus_comp_503_cycle_1_20",1
"18550","virus_comp_5031_cycle_1_1",1
"18551","virus_comp_5031_cycle_1_2",1
"18552","virus_comp_5031_cycle_1_4",1
"18553","virus_comp_5031_cycle_1_5",1
"18554","virus_comp_5034_cycle_1_1",1
"18555","virus_comp_5038_cycle_1_1",1
"18556","virus_comp_5038_cycle_1_2",1
"18557","virus_comp_5038_cycle_1_3",1
"18558","virus_comp_5038_cycle_1_4",1
"18559","virus_comp_5040_cycle_1_5",1
"18560","virus_comp_5049_cycle_1_1",1
"18561","virus_comp_5049_cycle_1_2",1
"18562","virus_comp_5049_cycle_1_3",1
"18563","virus_comp_5051_cycle_1_6",1
"18564","virus_comp_5053_cycle_1_4",1
"18565","virus_comp_5059_cycle_1_1",1
"18566","virus_comp_506_cycle_1_1",1
"18567","virus_comp_5063_cycle_1_2",1
"18568","virus_comp_5067_cycle_1_4",1
"18569","virus_comp_5067_cycle_1_5",1
"18570","virus_comp_5072_cycle_1_4",1
"18571","virus_comp_5074_cycle_1_1",1
"18572","virus_comp_5074_cycle_1_2",1
"18573","virus_comp_5074_cycle_1_3",1
"18574","virus_comp_5074_cycle_1_4",1
"18575","virus_comp_5074_cycle_1_5",1
"18576","virus_comp_5079_cycle_1_1",1
"18577","virus_comp_5079_cycle_1_4",1
"18578","virus_comp_5083_cycle_1_1",1
"18579","virus_comp_5083_cycle_1_2",1
"18580","virus_comp_5083_cycle_1_3",1
"18581","virus_comp_5083_cycle_1_4",1
"18582","virus_comp_5084_cycle_1_2",1
"18583","virus_comp_5084_cycle_1_6",1
"18584","virus_comp_5084_cycle_1_7",1
"18585","virus_comp_5087_cycle_1_1",1
"18586","virus_comp_5087_cycle_1_3",1
"18587","virus_comp_5087_cycle_1_4",1
"18588","virus_comp_509_cycle_1_11",1
"18589","virus_comp_509_cycle_1_15",1
"18590","virus_comp_509_cycle_1_2",1
"18591","virus_comp_509_cycle_1_3",1
"18592","virus_comp_509_cycle_1_5",1
"18593","virus_comp_509_cycle_1_6",1
"18594","virus_comp_509_cycle_1_7",1
"18595","virus_comp_5098_cycle_1_1",1
"18596","virus_comp_510_cycle_1_1",1
"18597","virus_comp_510_cycle_1_10",1
"18598","virus_comp_510_cycle_1_11",1
"18599","virus_comp_510_cycle_1_13",1
"18600","virus_comp_510_cycle_1_14",1
"18601","virus_comp_510_cycle_1_15",1
"18602","virus_comp_510_cycle_1_16",1
"18603","virus_comp_510_cycle_1_18",1
"18604","virus_comp_510_cycle_1_19",1
"18605","virus_comp_510_cycle_1_2",1
"18606","virus_comp_510_cycle_1_4",1
"18607","virus_comp_510_cycle_1_5",1
"18608","virus_comp_510_cycle_1_6",1
"18609","virus_comp_5105_cycle_1_1",1
"18610","virus_comp_5111_cycle_1_1",1
"18611","virus_comp_5124_cycle_1_2",1
"18612","virus_comp_5124_cycle_1_3",1
"18613","virus_comp_5129_cycle_1_6",1
"18614","virus_comp_513_cycle_1_4",1
"18615","virus_comp_513_cycle_1_8",1
"18616","virus_comp_513_cycle_1_9",1
"18617","virus_comp_5131_cycle_1_1",1
"18618","virus_comp_5131_cycle_1_2",1
"18619","virus_comp_5131_cycle_1_3",1
"18620","virus_comp_5131_cycle_1_4",1
"18621","virus_comp_5131_cycle_1_5",1
"18622","virus_comp_5139_cycle_1_4",1
"18623","virus_comp_5144_cycle_1_4",1
"18624","virus_comp_5145_cycle_1_3",1
"18625","virus_comp_5176_cycle_1_6",1
"18626","virus_comp_5179_cycle_1_1",1
"18627","virus_comp_5179_cycle_1_3",1
"18628","virus_comp_519_cycle_1_1",1
"18629","virus_comp_519_cycle_1_10",1
"18630","virus_comp_519_cycle_1_11",1
"18631","virus_comp_519_cycle_1_12",1
"18632","virus_comp_519_cycle_1_13",1
"18633","virus_comp_519_cycle_1_14",1
"18634","virus_comp_519_cycle_1_15",1
"18635","virus_comp_519_cycle_1_16",1
"18636","virus_comp_519_cycle_1_17",1
"18637","virus_comp_519_cycle_1_18",1
"18638","virus_comp_519_cycle_1_19",1
"18639","virus_comp_519_cycle_1_2",1
"18640","virus_comp_519_cycle_1_20",1
"18641","virus_comp_519_cycle_1_21",1
"18642","virus_comp_519_cycle_1_22",1
"18643","virus_comp_519_cycle_1_23",1
"18644","virus_comp_519_cycle_1_24",1
"18645","virus_comp_519_cycle_1_25",1
"18646","virus_comp_519_cycle_1_26",1
"18647","virus_comp_519_cycle_1_27",1
"18648","virus_comp_519_cycle_1_28",1
"18649","virus_comp_519_cycle_1_29",1
"18650","virus_comp_519_cycle_1_3",1
"18651","virus_comp_519_cycle_1_30",1
"18652","virus_comp_519_cycle_1_31",1
"18653","virus_comp_519_cycle_1_32",1
"18654","virus_comp_519_cycle_1_33",1
"18655","virus_comp_519_cycle_1_34",1
"18656","virus_comp_519_cycle_1_35",1
"18657","virus_comp_519_cycle_1_36",1
"18658","virus_comp_519_cycle_1_37",1
"18659","virus_comp_519_cycle_1_38",1
"18660","virus_comp_519_cycle_1_39",1
"18661","virus_comp_519_cycle_1_4",1
"18662","virus_comp_519_cycle_1_40",1
"18663","virus_comp_519_cycle_1_41",1
"18664","virus_comp_519_cycle_1_42",1
"18665","virus_comp_519_cycle_1_43",1
"18666","virus_comp_519_cycle_1_44",1
"18667","virus_comp_519_cycle_1_45",1
"18668","virus_comp_519_cycle_1_46",1
"18669","virus_comp_519_cycle_1_47",1
"18670","virus_comp_519_cycle_1_48",1
"18671","virus_comp_519_cycle_1_49",1
"18672","virus_comp_519_cycle_1_5",1
"18673","virus_comp_519_cycle_1_50",1
"18674","virus_comp_519_cycle_1_51",1
"18675","virus_comp_519_cycle_1_52",1
"18676","virus_comp_519_cycle_1_53",1
"18677","virus_comp_519_cycle_1_54",1
"18678","virus_comp_519_cycle_1_55",1
"18679","virus_comp_519_cycle_1_56",1
"18680","virus_comp_519_cycle_1_57",1
"18681","virus_comp_519_cycle_1_58",1
"18682","virus_comp_519_cycle_1_59",1
"18683","virus_comp_519_cycle_1_6",1
"18684","virus_comp_519_cycle_1_60",1
"18685","virus_comp_519_cycle_1_61",1
"18686","virus_comp_519_cycle_1_62",1
"18687","virus_comp_519_cycle_1_63",1
"18688","virus_comp_519_cycle_1_64",1
"18689","virus_comp_519_cycle_1_65",1
"18690","virus_comp_519_cycle_1_66",1
"18691","virus_comp_519_cycle_1_67",1
"18692","virus_comp_519_cycle_1_68",1
"18693","virus_comp_519_cycle_1_69",1
"18694","virus_comp_519_cycle_1_7",1
"18695","virus_comp_519_cycle_1_70",1
"18696","virus_comp_519_cycle_1_71",1
"18697","virus_comp_519_cycle_1_72",1
"18698","virus_comp_519_cycle_1_73",1
"18699","virus_comp_519_cycle_1_74",1
"18700","virus_comp_519_cycle_1_75",1
"18701","virus_comp_519_cycle_1_76",1
"18702","virus_comp_519_cycle_1_77",1
"18703","virus_comp_519_cycle_1_78",1
"18704","virus_comp_519_cycle_1_79",1
"18705","virus_comp_519_cycle_1_8",1
"18706","virus_comp_519_cycle_1_80",1
"18707","virus_comp_519_cycle_1_81",1
"18708","virus_comp_519_cycle_1_82",1
"18709","virus_comp_519_cycle_1_83",1
"18710","virus_comp_519_cycle_1_84",1
"18711","virus_comp_519_cycle_1_85",1
"18712","virus_comp_519_cycle_1_86",1
"18713","virus_comp_519_cycle_1_87",1
"18714","virus_comp_519_cycle_1_88",1
"18715","virus_comp_519_cycle_1_9",1
"18716","virus_comp_5198_cycle_1_1",1
"18717","virus_comp_5199_cycle_1_1",1
"18718","virus_comp_5199_cycle_1_2",1
"18719","virus_comp_5199_cycle_1_3",1
"18720","virus_comp_5199_cycle_1_4",1
"18721","virus_comp_521_cycle_1_14",1
"18722","virus_comp_521_cycle_1_6",1
"18723","virus_comp_521_cycle_1_8",1
"18724","virus_comp_521_cycle_1_9",1
"18725","virus_comp_522_cycle_1_10",1
"18726","virus_comp_522_cycle_1_2",1
"18727","virus_comp_522_cycle_1_3",1
"18728","virus_comp_522_cycle_1_4",1
"18729","virus_comp_5220_cycle_1_1",1
"18730","virus_comp_5220_cycle_1_2",1
"18731","virus_comp_5220_cycle_1_3",1
"18732","virus_comp_5223_cycle_1_3",1
"18733","virus_comp_523_cycle_1_4",1
"18734","virus_comp_5238_cycle_1_5",1
"18735","virus_comp_524_cycle_1_5",1
"18736","virus_comp_5242_cycle_1_1",1
"18737","virus_comp_5242_cycle_1_2",1
"18738","virus_comp_5242_cycle_1_3",1
"18739","virus_comp_5242_cycle_1_4",1
"18740","virus_comp_5244_cycle_1_1",1
"18741","virus_comp_5244_cycle_1_2",1
"18742","virus_comp_5244_cycle_1_3",1
"18743","virus_comp_5244_cycle_1_4",1
"18744","virus_comp_5246_cycle_1_1",1
"18745","virus_comp_5246_cycle_1_4",1
"18746","virus_comp_5247_cycle_1_1",1
"18747","virus_comp_5247_cycle_1_2",1
"18748","virus_comp_5247_cycle_1_3",1
"18749","virus_comp_527_cycle_1_1",1
"18750","virus_comp_5295_cycle_1_4",1
"18751","virus_comp_5304_cycle_1_5",1
"18752","virus_comp_5308_cycle_1_1",1
"18753","virus_comp_5308_cycle_1_2",1
"18754","virus_comp_5308_cycle_1_3",1
"18755","virus_comp_5308_cycle_1_4",1
"18756","virus_comp_5308_cycle_1_5",1
"18757","virus_comp_531_cycle_1_4",1
"18758","virus_comp_531_cycle_1_5",1
"18759","virus_comp_5315_cycle_1_1",1
"18760","virus_comp_5315_cycle_1_2",1
"18761","virus_comp_5315_cycle_1_3",1
"18762","virus_comp_5315_cycle_1_4",1
"18763","virus_comp_5315_cycle_1_5",1
"18764","virus_comp_5321_cycle_1_2",1
"18765","virus_comp_5321_cycle_1_4",1
"18766","virus_comp_5339_cycle_1_3",1
"18767","virus_comp_5352_cycle_1_1",1
"18768","virus_comp_5357_cycle_1_4",1
"18769","virus_comp_536_cycle_1_3",1
"18770","virus_comp_536_cycle_1_5",1
"18771","virus_comp_536_cycle_1_9",1
"18772","virus_comp_5366_cycle_1_4",1
"18773","virus_comp_5366_cycle_1_5",1
"18774","virus_comp_5367_cycle_1_3",1
"18775","virus_comp_5387_cycle_1_1",1
"18776","virus_comp_5387_cycle_1_2",1
"18777","virus_comp_5387_cycle_1_3",1
"18778","virus_comp_539_cycle_1_10",1
"18779","virus_comp_539_cycle_1_14",1
"18780","virus_comp_539_cycle_1_15",1
"18781","virus_comp_539_cycle_1_18",1
"18782","virus_comp_539_cycle_1_2",1
"18783","virus_comp_539_cycle_1_20",1
"18784","virus_comp_539_cycle_1_22",1
