contigID	evalue	pident	fident	nident	mismatch	qcov	tcov	qstart	qend	qlen	tstart	tend	tlen	alnlen	bits	target	kingdom	phylum	class	order	family	genus	species
contig_28072	0.00E+00	99.2	0.992	0	10	1	0.014	1281	1	1281	6869	8150	94489	1282	2254	tid|38018|JQ680354.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_28159	0.00E+00	93.1	0.931	0	73	0.827	0.041	1279	222	1279	2529	3586	25970	1058	1570	tid|239364|MK233394.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_3820	0.00E+00	95.9	0.959	0	33	0.194	0.018	4161	3356	4161	14708	15513	45225	806	1298	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_37467	9.74E-207	74.9	0.749	0	271	0.972	0.079	1096	13	1115	5856	6936	13749	1084	727	tid|239364|MK232981.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_13829	0.00E+00	96	0.96	0	43	0.577	0.053	1807	744	1843	2668	3731	19896	1064	1718	tid|239364|MK231432.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_31218	1.49E-33	67.6	0.676	0	146	0.372	0.005	517	969	1219	22278	22730	94489	453	153	tid|38018|JQ680354.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_16091	6.41E-27	68.6	0.686	0	116	0.219	0.007	239	609	1697	20750	21120	55338	371	131	tid|38018|JQ680367.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_28528	0.00E+00	94.1	0.941	0	62	0.831	0.035	191	1247	1272	25631	26687	30246	1057	1618	tid|1978001|MK415409.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage YS1-2_2434
contig_28557	1.62E-70	75.9	0.759	0	63	0.255	0.003	117	440	1271	6988	7248	83596	324	276	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_1673	0.00E+00	98.2	0.982	0	172	0.792	0.115	1	9583	12097	70396	80000	83596	9605	16405	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_17050	9.74E-89	70.2	0.702	0	237	0.485	0.032	1394	597	1646	18398	19192	25088	798	337	tid|239364|MK231507.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_2371	0.00E+00	93.9	0.939	0	184	0.118	0.284	13590	10578	25577	5012	8021	10612	3013	4583	tid|239364|MK233429.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_33200	0.00E+00	90.5	0.905	0	97	0.861	0.039	1114	96	1183	8574	9595	25970	1022	1391	tid|239364|MK233394.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_45868	1.23E-298	97.5	0.975	0	15	0.598	0.013	1024	413	1024	30829	31440	45629	612	1031	tid|2570912|LR596902.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Roseburia phage Jekyll
contig_7355	5.42E-75	84	0.84	0	44	0.102	0.099	3	281	2744	64	351	2907	288	292	tid|93678|MK212031.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	TTV-like mini virus
contig_31748	2.13E-159	74.1	0.741	0	244	0.79	0.011	1138	196	1193	9051	9999	83596	949	570	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_17869	2.81E-21	73.7	0.737	0	55	0.132	0.003	968	1179	1604	40884	41095	83596	212	113	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_45344	1.63E-139	88.9	0.889	0	43	0.378	0.013	319	708	1031	11240	11628	30246	390	504	tid|1978001|MK415409.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage YS1-2_2434
contig_117	6.05E-205	77.2	0.772	0	215	0.467	0.011	946	2	2025	50001	50944	83596	945	723	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_48134	1.40E-86	72.9	0.729	0	160	0.589	0.003	630	38	1006	65987	66579	204597	593	328	tid|278008|LR756492.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured phage
contig_39915	1.56E-59	80.9	0.809	0	49	0.236	0.201	263	8	1084	159	415	1278	257	239	tid|340016|KX813841.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured virus
contig_1683	0.00E+00	96.6	0.966	0	205	0.377	0.072	10001	16052	16052	21368	27397	83596	6052	9880	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_44347	0.00E+00	93.8	0.938	0	64	1	0.034	1038	1	1038	26427	27464	30246	1038	1575	tid|1978001|MK415409.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage YS1-2_2434
contig_15025	1.94E-100	76.1	0.761	0	128	0.389	0.728	675	138	1383	10	550	743	541	375	tid|239364|CC821195.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_25188	0.00E+00	98.3	0.983	0	23	1	0.036	1	1351	1351	6086	7436	37817	1351	2323	tid|38018|JQ680364.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_8111	1.83E-135	70.6	0.706	0	336	0.448	0.395	1	1145	2553	238	1380	2895	1145	492	tid|2065036|MH017549.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	Torque teno mini virus 10
contig_8203	1.64E-207	95.8	0.958	0	19	0.18	0.985	185	639	2532	1	455	462	455	732	tid|432261|HQ677730.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Torque teno midi virus
contig_27226	1.41E-162	91.4	0.914	0	35	0.316	0.007	1	411	1301	16446	16856	56426	411	581	tid|1978000|MK415407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO27_000271F
contig_32279	5.93E-22	67.2	0.672	0	121	0.309	0.007	55	425	1200	47209	47579	56426	371	114	tid|1978000|MK415407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO27_000271F
contig_3799	0.00E+00	99.2	0.992	0	17	0.38	0.234	4409	2227	5747	3792	5975	9352	2184	3839	tid|239364|MK233802.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_12433	2.78E-46	80.6	0.806	0	40	0.107	0.013	253	45	1958	2598	2809	15941	212	196	tid|239364|MK231504.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_8995	0.00E+00	96.5	0.965	0	54	1	0.016	1550	1	1550	86154	87703	94489	1550	2541	tid|38018|JQ680354.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_9055	6.72E-175	71.9	0.719	0	338	0.51	0.045	550	1755	2367	23011	24213	26678	1206	623	tid|239364|MK232980.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_5398	0.00E+00	90	0.9	0	80	0.227	0.021	1361	557	3543	21058	21862	37817	805	1080	tid|38018|JQ680364.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_10870	2.32E-197	75.6	0.756	0	244	0.472	0.19	43	1043	2119	4225	5228	5272	1004	698	tid|239364|MK233646.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_109	2.01E-122	70.2	0.702	0	309	0.905	0.012	83	1119	1146	43217	44253	83596	1037	448	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_10116	1.38E-122	69.8	0.698	0	318	0.477	0.013	99	1152	2211	43072	44125	83596	1054	449	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_35470	1.41E-97	90.9	0.909	0	24	0.231	0.006	530	793	1144	28903	29163	45629	264	365	tid|2570912|LR596902.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Roseburia phage Jekyll
contig_8953	3.12E-288	95.8	0.958	0	26	0.261	0.135	1	624	2387	1115	1740	4637	626	999	tid|239364|MK233134.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_29175	0.00E+00	95.8	0.958	0	42	0.8	0.057	1179	174	1257	12444	13449	17751	1006	1616	tid|239364|MK232835.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_35169	2.78E-63	75.5	0.755	0	94	0.334	0.309	742	1125	1149	29	412	1241	384	251	tid|68887|KP343831.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Torque teno virus
contig_22491	3.52E-205	77.5	0.775	0	214	0.666	0.108	19	969	1429	186	1146	8905	961	723	tid|1923133|KX883953.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Hubei picorna-like virus 51
contig_35	6.56E-268	74.5	0.745	0	378	0.197	0.02	5	1486	7531	67387	68886	75500	1500	934	tid|2723243|MT121964.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage DP SC_6_H4_2017
contig_48854	0.00E+00	96.3	0.963	0	46	0.431	0.236	2895	1647	2895	3549	4794	5277	1249	2022	tid|239364|MK233914.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_16851	1.77E-139	73	0.73	0	228	0.51	0.265	1644	800	1656	93	949	3230	857	505	tid|2065054|AB303564.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Gammatorquevirus	Torque teno midi virus 13
contig_6571	7.55E-118	70.2	0.702	0	285	0.333	0.338	1038	47	2981	1767	2722	2826	992	434	tid|68887|KF545585.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Torque teno virus
contig_3939	4.27E-70	75.3	0.753	0	99	0.075	0.005	2393	1993	5367	16918	17318	75500	401	277	tid|2723243|MT121964.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage DP SC_6_H4_2017
contig_22640	0.00E+00	98.2	0.982	0	15	0.603	0.034	862	4	1424	21467	22325	25440	859	1473	tid|239364|MK233092.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_8687	0.00E+00	99.3	0.993	0	5	0.296	0.008	9	730	2438	37554	38275	94489	722	1273	tid|38018|JQ680354.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_30212	3.79E-28	73.7	0.737	0	56	0.172	0.26	313	525	1237	554	766	819	213	135	tid|239364|CC821153.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_8949	2.01E-83	76.8	0.768	0	102	0.185	0.117	33	474	2387	3273	3715	3791	443	320	tid|239364|MK231722.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_443	1.15E-163	80.9	0.809	0	121	0.112	0.084	84	718	5650	1354	1990	7540	637	587	tid|239364|MK233702.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_5592	3.19E-69	84.4	0.844	0	39	0.072	0.144	1	248	3425	70	317	1724	248	273	tid|239364|MK231508.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_47356	8.04E-269	93.2	0.932	0	42	0.616	0.815	390	1013	1013	91	715	767	625	932	tid|239364|CC821134.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_11703	0.00E+00	90.7	0.907	0	126	0.668	0.045	1357	1	2030	1	1351	30246	1357	1861	tid|1978001|MK415409.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage YS1-2_2434
contig_13720	0.00E+00	94.1	0.941	0	52	0.478	0.081	833	1717	1852	10001	10884	10890	885	1351	tid|239364|MK232120.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_655	7.72E-131	74.2	0.742	0	192	0.449	0.97	358	1102	1660	24	768	768	745	476	tid|239364|CC821002.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_177	2.13E-199	76.8	0.768	0	219	0.075	0.011	2046	1104	12610	9051	10000	83596	950	705	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_17313	0.00E+00	97.3	0.973	0	19	0.436	1	1427	716	1632	1	712	712	712	1192	tid|239364|CC820808.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_16978	2.26E-293	81.8	0.818	0	189	0.632	0.198	1590	549	1650	6	1067	5366	1062	1016	tid|239364|MK233940.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_17069	1.58E-241	79.6	0.796	0	196	0.586	0.012	22	985	1645	65360	66329	83596	970	844	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_28870	8.81E-172	90.7	0.907	0	41	0.349	0.585	622	182	1264	313	754	756	442	612	tid|239364|CC820971.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_5447	0.00E+00	92.9	0.929	0	137	0.556	0.034	3280	1330	3511	17327	19251	56426	1951	2893	tid|1978000|MK415407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO27_000271F
contig_48190	0.00E+00	92.9	0.929	0	63	0.886	0.538	1	891	1006	767	1657	1657	891	1316	tid|239364|MK233925.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_48662	0.00E+00	92.5	0.925	0	239	0.144	0.057	5846	9034	22144	20870	24059	56426	3190	4651	tid|1978000|MK415407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO27_000271F
contig_15437	1.46E-137	71.7	0.717	0	276	0.562	0.01	741	1715	1736	28036	29010	94489	975	499	tid|38018|JQ680354.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_15469	1.66E-99	86.3	0.863	0	43	0.183	0.445	787	470	1734	401	721	721	321	372	tid|239364|CC821280.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_12496	0.00E+00	91.6	0.916	0	132	0.809	0.035	1952	374	1952	41503	43078	45225	1579	2233	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_22898	3.74E-181	81	0.81	0	132	0.49	0.197	577	1270	1415	1040	1733	3515	694	643	tid|2055263|MH649127.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Anelloviridae sp.
contig_10173	8.23E-119	74	0.74	0	186	0.326	0.235	1480	2197	2203	1873	2593	3072	721	437	tid|68887|KF545582.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Torque teno virus
contig_173	9.18E-100	74.8	0.748	0	145	0.061	0.007	593	1	9762	10126	10703	83596	593	376	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_17328	0.00E+00	77.9	0.779	0	299	0.829	0.258	1632	280	1632	2954	4306	5244	1353	1080	tid|239364|MK233391.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_15367	0.00E+00	93.3	0.933	0	117	1	0.101	1740	1	1740	4003	5743	17228	1741	2598	tid|239364|MK233242.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_11561	4.52E-64	77.3	0.773	0	76	0.165	0.006	1091	754	2044	49613	49951	56426	339	255	tid|1978000|MK415407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO27_000271F
contig_1662	0.00E+00	98.8	0.988	0	37	0.212	0.037	11420	14487	14487	70001	73066	83596	3068	5330	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_23981	1.55E-108	79.3	0.793	0	95	0.333	0.024	261	721	1384	16897	17357	19302	461	402	tid|239364|MK233452.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_48480	5.27E-186	88.7	0.887	0	57	0.229	0.017	195	698	2198	16620	17134	30246	515	660	tid|1978001|MK415409.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage YS1-2_2434
contig_28291	0.00E+00	99.9	0.999	0	1	0.985	0.138	1259	3	1276	4399	5655	9136	1257	2249	tid|239364|MK231352.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_31993	1.58E-231	98.7	0.987	0	6	0.387	0.059	1198	733	1205	5393	5858	7864	466	810	tid|239364|MK232839.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_19130	3.20E-54	68.5	0.685	0	198	0.407	0.799	547	1177	1550	3	633	790	631	222	tid|445563|ER782001.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured desert soil virus
contig_1928	2.65E-92	95.8	0.958	0	9	0.146	0.282	216	1	1481	1	216	767	216	348	tid|239364|CC821068.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_15270	1.02E-44	72.5	0.725	0	99	0.206	0.375	732	373	1746	4	363	959	360	191	tid|1564251|KJ817852.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Enterococcus phage MSF1
contig_47981	1.37E-123	93.9	0.939	0	18	0.296	0.004	298	1	1008	5084	5380	83596	298	451	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_33089	9.54E-43	78.5	0.785	0	47	0.185	0.102	967	1185	1185	461	679	2149	219	183	tid|239364|MK232978.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_12794	0.00E+00	90.2	0.902	0	186	0.987	0.26	26	1923	1923	3205	5102	7313	1898	2569	tid|239364|MK233336.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_32356	5.33E-53	71.4	0.714	0	138	0.407	0.171	448	935	1199	1591	2072	2826	488	217	tid|68887|KF545585.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Torque teno virus
contig_27367	5.39E-262	91.6	0.916	0	55	0.503	0.944	1	653	1297	40	693	693	654	911	tid|239364|ED651641.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_14117	2.85E-76	71.1	0.711	0	177	0.337	0.217	658	45	1823	1592	2208	2841	617	295	tid|2778524|MT210805.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Human anellovirus zj-ad 1
contig_25516	0.00E+00	93.5	0.935	0	84	0.963	0.246	11	1302	1342	1377	2668	5244	1292	1945	tid|239364|MK233391.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_18129	1.88E-206	88.1	0.881	0	68	0.361	0.015	1	575	1593	10711	11285	39294	575	727	tid|239364|MK231431.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_148	9.99E-268	79.2	0.792	0	229	0.297	0.013	2822	1711	3746	58490	59590	83596	1112	932	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_2438	0.00E+00	93.8	0.938	0	44	0.043	0.136	14548	13822	16873	14	730	5277	727	1104	tid|239364|MK233914.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_1181	4.55E-247	94.6	0.946	0	30	0.11	1	1974	1417	5050	1	556	556	558	864	tid|239364|CC820949.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_27310	6.01E-63	72.1	0.721	0	129	0.358	0.012	149	613	1299	5151	5615	39599	465	251	tid|2692994|MN692988.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Marine virus AFVG_117M76
contig_1681	0.00E+00	93.4	0.934	0	80	0.116	0.015	1	1219	10522	1867	3085	83596	1219	1827	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_43576	1.14E-47	79.5	0.795	0	49	0.232	0.001	369	610	1045	186522	186759	263352	242	199	tid|278008|LR756499.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured phage
contig_39128	2.50E-129	78.5	0.785	0	124	0.419	0.007	1322	746	1377	28596	29171	83596	577	471	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_6824	0.00E+00	92.3	0.923	0	65	0.293	0.971	1912	1066	2889	26	872	872	847	1228	tid|239364|MK231915.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_6912	4.65E-226	78.9	0.789	0	196	0.326	0.011	16	947	2860	50139	51070	83596	932	793	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_6711	0.00E+00	87.8	0.878	0	351	0.986	0.761	2898	18	2922	231	3114	3790	2884	3572	tid|687347|AB054647.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Alphatorquevirus	Torque teno virus 8
contig_11711	1.93E-21	74.7	0.747	0	43	0.084	0.002	456	287	2029	29597	29766	74599	170	113	tid|658056|ACSJ01000017.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Clostridium phage D-1873
