"orf_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_1468_39","TP (CELIAC): (t0-30) vs t0",5.64726730031758,NA,NA,NA,NA,NA,NA,283.51564315353,"model_or_emmeans"
"edge_1468_39","TP (CELIAC): (t0-36) vs t0",37.4413286276107,NA,NA,NA,NA,NA,NA,18220589260147736,"model_or_emmeans"
"edge_1468_39","TP (CELIAC): (t0-6) vs t0",-10.2047002460378,NA,NA,NA,NA,NA,NA,3.6996018987627e-05,"model_or_emmeans"
"edge_1468_39","TP (CELIAC): (t0-over42) vs t0",18.7596232453179,NA,NA,NA,NA,NA,NA,140346264.570702,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-12) vs t0",-23.0875402201313,NA,NA,NA,NA,NA,NA,9.40174962996579e-11,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-18) vs t0",0.804345884644803,NA,NA,NA,NA,NA,NA,2.23523391969507,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-24) vs t0",0.366680416182103,NA,NA,NA,NA,NA,NA,1.44293670619946,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-30) vs t0",0.409719691552542,NA,NA,NA,NA,NA,NA,1.50639547055084,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-36) vs t0",0.300859980657691,NA,NA,NA,NA,NA,NA,1.35102015933958,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-6) vs t0",-23.6705010629679,NA,NA,NA,NA,NA,NA,5.24846136316738e-11,"model_or_emmeans"
"edge_1468_40","TP (CELIAC): (t0-over42) vs t0",-20.7087147553452,NA,NA,NA,NA,NA,NA,1.01465746395557e-09,"model_or_emmeans"
"edge_1468_41","TP (CELIAC): (t0-12) vs t0",1.36261191359855,NA,NA,NA,NA,NA,NA,3.90638312373702,"model_or_emmeans"
"edge_1468_41","TP (CELIAC): (t0-18) vs t0",30.3722750684267,NA,NA,NA,NA,NA,NA,15506417220925,"model_or_emmeans"
"edge_1468_41","TP (CELIAC): (t0-24) vs t0",30.0708219800592,NA,NA,NA,NA,NA,NA,11470756276319.9,"model_or_emmeans"
"edge_1468_41","TP (CELIAC): (t0-30) vs t0",30.1231253859014,NA,NA,NA,NA,NA,NA,12086683023736.5,"model_or_emmeans"
"edge_1468_41","TP (CELIAC): (t0-36) vs t0",30.0708002729684,NA,NA,NA,NA,NA,NA,11470507282274,"model_or_emmeans"
"edge_1468_41","TP (CELIAC): (t0-6) vs t0",-12.3265715500009,NA,NA,NA,NA,NA,NA,4.4323902925374e-06,"model_or_emmeans"
"edge_1468_41","TP (CELIAC): (t0-over42) vs t0",-12.9635102521701,NA,NA,NA,NA,NA,NA,2.34433154492735e-06,"model_or_emmeans"
"edge_1468_42","TP (CELIAC): (t0-12) vs t0",-13.242067629059,NA,NA,NA,NA,NA,NA,1.77436556152144e-06,"model_or_emmeans"
"edge_1468_42","TP (CELIAC): (t0-18) vs t0",-17.7921582237384,NA,NA,NA,NA,NA,NA,1.87483849594025e-08,"model_or_emmeans"
"edge_1468_42","TP (CELIAC): (t0-24) vs t0",21.9060698053849,NA,NA,NA,NA,NA,NA,3263512170.7412,"model_or_emmeans"
"edge_1468_42","TP (CELIAC): (t0-30) vs t0",-15.1146779832514,NA,NA,NA,NA,NA,NA,2.72758790596438e-07,"model_or_emmeans"
"edge_1468_42","TP (CELIAC): (t0-36) vs t0",21.8168670943505,NA,NA,NA,NA,NA,NA,2985004509.02361,"model_or_emmeans"
"edge_1468_42","TP (CELIAC): (t0-6) vs t0",-37.3802964369907,NA,NA,NA,NA,NA,NA,5.83369239565632e-17,"model_or_emmeans"
"edge_1468_42","TP (CELIAC): (t0-over42) vs t0",-17.2530364395745,NA,NA,NA,NA,NA,NA,3.21441153746445e-08,"model_or_emmeans"
"edge_1468_43","TP (CELIAC): (t0-12) vs t0",10.1517423337401,NA,NA,NA,NA,NA,NA,25635.7293138788,"model_or_emmeans"
"edge_1468_43","TP (CELIAC): (t0-18) vs t0",31.5988021218039,NA,NA,NA,NA,NA,NA,52867088826801.8,"model_or_emmeans"
"edge_1468_43","TP (CELIAC): (t0-24) vs t0",31.5812109088603,NA,NA,NA,NA,NA,NA,51945224735814.2,"model_or_emmeans"
