old_id	new_id
virus_comp_17992_cycle_1	sample-1_599_10062
virus_comp_18023_cycle_1	sample-1_600_10051
virus_comp_1537_cycle_1	sample-1_601_10048
virus_comp_1544_cycle_1	sample-1_602_10047
virus_comp_1538_cycle_1	sample-1_603_10026
edge_48966	sample-1_604_10018
virus_comp_18013_cycle_1	sample-1_605_10012
virus_comp_1546_cycle_1	sample-1_606_9992
virus_comp_1545_cycle_1	sample-1_607_9983
virus_comp_1547_cycle_1	sample-1_608_9964
virus_comp_1552_cycle_1	sample-1_609_9955
virus_comp_12_cycle_1	sample-1_610_9952
virus_comp_1549_cycle_1	sample-1_611_9946
virus_comp_1551_cycle_1	sample-1_612_9937
virus_comp_402_cycle_1	sample-1_613_9917
virus_comp_18121_cycle_1	sample-1_614_9913
virus_comp_17849_cycle_1	sample-1_615_9877
virus_comp_17985_cycle_1	sample-1_616_9876
virus_comp_129_cycle_1	sample-1_617_9857
virus_comp_1564_cycle_1	sample-1_618_9853
virus_comp_1560_cycle_1	sample-1_619_9848
virus_comp_1184_cycle_1	sample-1_620_9827
virus_comp_1563_cycle_1	sample-1_621_9825
virus_comp_410_cycle_1	sample-1_622_9818
virus_comp_1562_cycle_1	sample-1_623_9818
virus_comp_1898_cycle_1	sample-1_624_9810
virus_comp_1565_cycle_1	sample-1_625_9794
virus_comp_1566_cycle_1	sample-1_626_9790
virus_comp_1570_cycle_1	sample-1_627_9784
virus_comp_17831_cycle_1	sample-1_628_9781
virus_comp_1567_cycle_1	sample-1_629_9776
virus_comp_1568_cycle_1	sample-1_630_9774
virus_comp_1569_cycle_1	sample-1_631_9774
virus_comp_17834_cycle_1	sample-1_632_9770
virus_comp_1559_cycle_1	sample-1_633_9757
virus_comp_1571_cycle_1	sample-1_634_9752
virus_comp_1050_cycle_1	sample-1_635_9740
virus_comp_1049_cycle_1	sample-1_636_9734
virus_comp_1575_cycle_1	sample-1_637_9727
virus_comp_17816_cycle_1	sample-1_638_9724
virus_comp_1574_cycle_1	sample-1_639_9718
virus_comp_1573_cycle_1	sample-1_640_9712
virus_comp_1592_cycle_1	sample-1_641_9705
edge_48806	sample-1_642_9686
virus_comp_1583_cycle_1	sample-1_643_9662
virus_comp_1584_cycle_1	sample-1_644_9656
virus_comp_1586_cycle_1	sample-1_645_9617
virus_comp_404_cycle_1	sample-1_646_9607
virus_comp_562_cycle_1	sample-1_647_9596
virus_comp_18032_cycle_1	sample-1_648_9594
virus_comp_1588_cycle_1	sample-1_649_9573
virus_comp_1589_cycle_1	sample-1_650_9554
edge_2291	sample-1_651_9550
virus_comp_18044_cycle_1	sample-1_652_9541
virus_comp_1593_cycle_1	sample-1_653_9531
virus_comp_1410_cycle_1	sample-1_654_9497
virus_comp_17862_cycle_1	sample-1_655_9482
virus_comp_1179_cycle_1	sample-1_656_9434
virus_comp_1598_cycle_1	sample-1_657_9429
virus_comp_1600_cycle_1	sample-1_658_9419
virus_comp_1611_cycle_1	sample-1_659_9413
virus_comp_1607_cycle_1	sample-1_660_9395
virus_comp_1609_cycle_1	sample-1_661_9377
virus_comp_1612_cycle_1	sample-1_662_9361
virus_comp_446_cycle_1	sample-1_663_9344
virus_comp_18043_cycle_1	sample-1_664_9329
edge_48731	sample-1_665_9314
virus_comp_1073_cycle_1	sample-1_666_9303
virus_comp_1622_cycle_1	sample-1_667_9298
virus_comp_431_cycle_1	sample-1_668_9287
virus_comp_18030_cycle_1	sample-1_669_9275
virus_comp_1626_cycle_1	sample-1_670_9266
virus_comp_1634_cycle_1	sample-1_671_9191
virus_comp_17959_cycle_1	sample-1_672_9186
virus_comp_17938_cycle_1	sample-1_673_9170
virus_comp_1635_cycle_1	sample-1_674_9151
virus_comp_1207_cycle_1	sample-1_675_9145
virus_comp_1641_cycle_1	sample-1_676_9126
virus_comp_1084_cycle_1	sample-1_677_9093
virus_comp_18053_cycle_1	sample-1_678_9074
virus_comp_17827_cycle_1	sample-1_679_9066
virus_comp_1644_cycle_1	sample-1_680_9063
virus_comp_1642_cycle_1	sample-1_681_9057
virus_comp_1645_cycle_1	sample-1_682_9050
virus_comp_1646_cycle_1	sample-1_683_9050
virus_comp_1648_cycle_1	sample-1_684_9046
virus_comp_17874_cycle_1	sample-1_685_9046
virus_comp_384_cycle_1	sample-1_686_9037
virus_comp_18054_cycle_1	sample-1_687_9030
virus_comp_18161_cycle_1	sample-1_688_8964
virus_comp_1651_cycle_1	sample-1_689_8929
virus_comp_1055_cycle_1	sample-1_690_8927
virus_comp_18033_cycle_1	sample-1_691_8913
virus_comp_1654_cycle_1	sample-1_692_8901
virus_comp_18175_cycle_1	sample-1_693_8853
virus_comp_428_cycle_1	sample-1_694_8847
virus_comp_1665_cycle_1	sample-1_695_8829
virus_comp_1669_cycle_1	sample-1_696_8805
virus_comp_1676_cycle_1	sample-1_697_8760
virus_comp_1673_cycle_1	sample-1_698_8731
virus_comp_1675_cycle_1	sample-1_699_8728
virus_comp_1677_cycle_1	sample-1_700_8712
virus_comp_1682_cycle_1	sample-1_701_8672
virus_comp_358_cycle_1	sample-1_702_8641
virus_comp_1749_cycle_1	sample-1_703_8640
virus_comp_1687_cycle_1	sample-1_704_8639
virus_comp_1683_cycle_1	sample-1_705_8638
virus_comp_1685_cycle_1	sample-1_706_8631
virus_comp_1689_cycle_1	sample-1_707_8600
virus_comp_1694_cycle_1	sample-1_708_8585
virus_comp_674_cycle_1	sample-1_709_8566
virus_comp_1693_cycle_1	sample-1_710_8519
virus_comp_1162_cycle_1	sample-1_711_8504
virus_comp_18061_cycle_1	sample-1_712_8502
virus_comp_18089_cycle_1	sample-1_713_8476
virus_comp_17932_cycle_1	sample-1_714_8466
virus_comp_1697_cycle_1	sample-1_715_8461
virus_comp_1698_cycle_1	sample-1_716_8452
virus_comp_510_cycle_1	sample-1_717_8450
virus_comp_1701_cycle_1	sample-1_718_8446
virus_comp_1140_cycle_1	sample-1_719_8442
virus_comp_877_cycle_1	sample-1_720_8438
virus_comp_1703_cycle_1	sample-1_721_8435
virus_comp_1704_cycle_1	sample-1_722_8435
edge_976	sample-1_723_8418
virus_comp_1706_cycle_1	sample-1_724_8399
virus_comp_509_cycle_1	sample-1_725_8392
virus_comp_868_cycle_1	sample-1_726_8390
virus_comp_17895_cycle_1	sample-1_727_8376
edge_967	sample-1_728_8370
virus_comp_1708_cycle_1	sample-1_729_8367
virus_comp_18022_cycle_1	sample-1_730_8332
virus_comp_18064_cycle_1	sample-1_731_8328
edge_3176	sample-1_732_8316
virus_comp_1717_cycle_1	sample-1_733_8305
virus_comp_17822_cycle_1	sample-1_734_8305
virus_comp_1718_cycle_1	sample-1_735_8302
virus_comp_34_cycle_1	sample-1_736_8299
virus_comp_564_cycle_1	sample-1_737_8245
virus_comp_561_cycle_1	sample-1_738_8244
virus_comp_1725_cycle_1	sample-1_739_8238
virus_comp_1726_cycle_1	sample-1_740_8238
virus_comp_1727_cycle_1	sample-1_741_8224
virus_comp_1729_cycle_1	sample-1_742_8212
virus_comp_1734_cycle_1	sample-1_743_8208
virus_comp_1732_cycle_1	sample-1_744_8207
virus_comp_17931_cycle_1	sample-1_745_8188
virus_comp_1733_cycle_1	sample-1_746_8187
virus_comp_1735_cycle_1	sample-1_747_8173
virus_comp_1736_cycle_1	sample-1_748_8160
virus_comp_766_cycle_1	sample-1_749_8145
virus_comp_1103_cycle_1	sample-1_750_8143
virus_comp_1744_cycle_1	sample-1_751_8143
virus_comp_1737_cycle_1	sample-1_752_8142
virus_comp_1739_cycle_1	sample-1_753_8139
virus_comp_1370_cycle_1	sample-1_754_8136
virus_comp_336_cycle_1	sample-1_755_8134
virus_comp_566_cycle_1	sample-1_756_8120
edge_2454	sample-1_757_8087
virus_comp_885_cycle_1	sample-1_758_8084
edge_48821	sample-1_759_8082
virus_comp_503_cycle_1	sample-1_760_8077
virus_comp_1764_cycle_1	sample-1_761_8059
virus_comp_1752_cycle_1	sample-1_762_8056
virus_comp_1753_cycle_1	sample-1_763_8056
virus_comp_1758_cycle_1	sample-1_764_8030
virus_comp_721_cycle_1	sample-1_765_8028
virus_comp_1761_cycle_1	sample-1_766_8016
virus_comp_1772_cycle_1	sample-1_767_8011
virus_comp_521_cycle_1	sample-1_768_7967
virus_comp_619_cycle_1	sample-1_769_7947
virus_comp_1767_cycle_1	sample-1_770_7947
virus_comp_1770_cycle_1	sample-1_771_7913
virus_comp_1771_cycle_1	sample-1_772_7903
virus_comp_862_cycle_1	sample-1_773_7900
virus_comp_18078_cycle_1	sample-1_774_7893
virus_comp_18134_cycle_1	sample-1_775_7863
virus_comp_952_cycle_1	sample-1_776_7856
virus_comp_1784_cycle_1	sample-1_777_7856
virus_comp_1785_cycle_1	sample-1_778_7854
virus_comp_1797_cycle_1	sample-1_779_7848
virus_comp_1786_cycle_1	sample-1_780_7838
virus_comp_1787_cycle_1	sample-1_781_7838
virus_comp_1788_cycle_1	sample-1_782_7837
virus_comp_1740_cycle_1	sample-1_783_7804
virus_comp_447_cycle_1	sample-1_784_7766
virus_comp_1798_cycle_1	sample-1_785_7739
virus_comp_1800_cycle_1	sample-1_786_7725
virus_comp_1317_cycle_1	sample-1_787_7699
virus_comp_18042_cycle_1	sample-1_788_7690
virus_comp_18083_cycle_1	sample-1_789_7690
virus_comp_1801_cycle_1	sample-1_790_7687
virus_comp_1805_cycle_1	sample-1_791_7683
virus_comp_18235_cycle_1	sample-1_792_7680
virus_comp_1139_cycle_1	sample-1_793_7649
virus_comp_1806_cycle_1	sample-1_794_7633
virus_comp_1809_cycle_1	sample-1_795_7624
virus_comp_1811_cycle_1	sample-1_796_7593
virus_comp_1816_cycle_1	sample-1_797_7576
virus_comp_1814_cycle_1	sample-1_798_7568
virus_comp_17901_cycle_1	sample-1_799_7567
virus_comp_1817_cycle_1	sample-1_800_7555
virus_comp_18232_cycle_1	sample-1_801_7548
virus_comp_1818_cycle_1	sample-1_802_7546
virus_comp_995_cycle_1	sample-1_803_7545
virus_comp_1638_cycle_1	sample-1_804_7544
virus_comp_1819_cycle_1	sample-1_805_7541
virus_comp_1820_cycle_1	sample-1_806_7540
virus_comp_1821_cycle_1	sample-1_807_7531
virus_comp_1296_cycle_1	sample-1_808_7530
virus_comp_598_cycle_1	sample-1_809_7519
virus_comp_1824_cycle_1	sample-1_810_7506
virus_comp_17787_cycle_1	sample-1_811_7505
virus_comp_1828_cycle_1	sample-1_812_7481
virus_comp_492_cycle_1	sample-1_813_7479
virus_comp_1838_cycle_1	sample-1_814_7470
virus_comp_18088_cycle_1	sample-1_815_7442
virus_comp_1141_cycle_1	sample-1_816_7424
virus_comp_1845_cycle_1	sample-1_817_7419
virus_comp_1846_cycle_1	sample-1_818_7399
virus_comp_260_cycle_1	sample-1_819_7395
virus_comp_1853_cycle_1	sample-1_820_7387
virus_comp_1854_cycle_1	sample-1_821_7384
virus_comp_11_cycle_1	sample-1_822_7375
virus_comp_18037_cycle_1	sample-1_823_7372
virus_comp_501_cycle_1	sample-1_824_7362
virus_comp_1858_cycle_1	sample-1_825_7358
virus_comp_17917_cycle_1	sample-1_826_7345
virus_comp_574_cycle_1	sample-1_827_7338
virus_comp_1862_cycle_1	sample-1_828_7332
virus_comp_18067_cycle_1	sample-1_829_7327
virus_comp_1864_cycle_1	sample-1_830_7325
virus_comp_1865_cycle_1	sample-1_831_7320
virus_comp_1867_cycle_1	sample-1_832_7314
virus_comp_1868_cycle_1	sample-1_833_7309
virus_comp_148_cycle_1	sample-1_834_7289
virus_comp_17964_cycle_1	sample-1_835_7282
virus_comp_18091_cycle_1	sample-1_836_7280
virus_comp_1874_cycle_1	sample-1_837_7275
virus_comp_1876_cycle_1	sample-1_838_7268
virus_comp_366_cycle_1	sample-1_839_7260
virus_comp_1879_cycle_1	sample-1_840_7252
virus_comp_1880_cycle_1	sample-1_841_7251
virus_comp_875_cycle_1	sample-1_842_7245
virus_comp_849_cycle_1	sample-1_843_7228
virus_comp_118_cycle_1	sample-1_844_7212
virus_comp_1889_cycle_1	sample-1_845_7200
virus_comp_1253_cycle_1	sample-1_846_7188
virus_comp_17815_cycle_1	sample-1_847_7188
virus_comp_1899_cycle_1	sample-1_848_7180
virus_comp_17846_cycle_1	sample-1_849_7158
virus_comp_1906_cycle_1	sample-1_850_7157
virus_comp_17842_cycle_1	sample-1_851_7151
virus_comp_1903_cycle_1	sample-1_852_7144
virus_comp_1902_cycle_1	sample-1_853_7138
virus_comp_1904_cycle_1	sample-1_854_7129
virus_comp_1660_cycle_1	sample-1_855_7126
virus_comp_1907_cycle_1	sample-1_856_7125
virus_comp_1908_cycle_1	sample-1_857_7116
virus_comp_1909_cycle_1	sample-1_858_7115
virus_comp_1910_cycle_1	sample-1_859_7114
virus_comp_1911_cycle_1	sample-1_860_7113
virus_comp_1916_cycle_1	sample-1_861_7094
virus_comp_18101_cycle_1	sample-1_862_7079
virus_comp_1924_cycle_1	sample-1_863_7054
virus_comp_1922_cycle_1	sample-1_864_7052
virus_comp_1929_cycle_1	sample-1_865_7051
virus_comp_1940_cycle_1	sample-1_866_7049
virus_comp_18104_cycle_1	sample-1_867_7047
virus_comp_1928_cycle_1	sample-1_868_7044
virus_comp_994_cycle_1	sample-1_869_7039
virus_comp_1937_cycle_1	sample-1_870_7021
virus_comp_1938_cycle_1	sample-1_871_6990
virus_comp_494_cycle_1	sample-1_872_6982
virus_comp_1939_cycle_1	sample-1_873_6972
virus_comp_1941_cycle_1	sample-1_874_6969
virus_comp_261_cycle_1	sample-1_875_6961
virus_comp_1945_cycle_1	sample-1_876_6958
virus_comp_1942_cycle_1	sample-1_877_6956
virus_comp_1950_cycle_1	sample-1_878_6948
virus_comp_1947_cycle_1	sample-1_879_6938
virus_comp_1951_cycle_1	sample-1_880_6932
virus_comp_861_cycle_1	sample-1_881_6930
virus_comp_837_cycle_1	sample-1_882_6928
virus_comp_996_cycle_1	sample-1_883_6918
virus_comp_1952_cycle_1	sample-1_884_6917
virus_comp_1959_cycle_1	sample-1_885_6917
virus_comp_1953_cycle_1	sample-1_886_6916
virus_comp_18110_cycle_1	sample-1_887_6913
virus_comp_744_cycle_1	sample-1_888_6912
virus_comp_1955_cycle_1	sample-1_889_6904
virus_comp_1961_cycle_1	sample-1_890_6894
virus_comp_1966_cycle_1	sample-1_891_6891
virus_comp_1960_cycle_1	sample-1_892_6889
virus_comp_1963_cycle_1	sample-1_893_6883
virus_comp_1964_cycle_1	sample-1_894_6880
virus_comp_1965_cycle_1	sample-1_895_6873
virus_comp_1969_cycle_1	sample-1_896_6869
virus_comp_18230_cycle_1	sample-1_897_6869
virus_comp_1967_cycle_1	sample-1_898_6867
virus_comp_1970_cycle_1	sample-1_899_6851
virus_comp_1971_cycle_1	sample-1_900_6849
virus_comp_1972_cycle_1	sample-1_901_6847
virus_comp_1974_cycle_1	sample-1_902_6845
virus_comp_17825_cycle_1	sample-1_903_6844
virus_comp_1976_cycle_1	sample-1_904_6837
virus_comp_1980_cycle_1	sample-1_905_6830
virus_comp_1338_cycle_1	sample-1_906_6827
virus_comp_1983_cycle_1	sample-1_907_6827
virus_comp_1984_cycle_1	sample-1_908_6813
virus_comp_1985_cycle_1	sample-1_909_6810
virus_comp_1981_cycle_1	sample-1_910_6809
virus_comp_1986_cycle_1	sample-1_911_6808
virus_comp_488_cycle_1	sample-1_912_6807
virus_comp_1123_cycle_1	sample-1_913_6804
virus_comp_1987_cycle_1	sample-1_914_6800
virus_comp_1990_cycle_1	sample-1_915_6790
virus_comp_17864_cycle_1	sample-1_916_6787
virus_comp_1991_cycle_1	sample-1_917_6784
virus_comp_1997_cycle_1	sample-1_918_6780
virus_comp_500_cycle_1	sample-1_919_6768
virus_comp_2004_cycle_1	sample-1_920_6758
edge_187	sample-1_921_6755
virus_comp_2001_cycle_1	sample-1_922_6753
virus_comp_2000_cycle_1	sample-1_923_6751
virus_comp_527_cycle_1	sample-1_924_6748
virus_comp_2005_cycle_1	sample-1_925_6743
virus_comp_2007_cycle_1	sample-1_926_6741
virus_comp_2008_cycle_1	sample-1_927_6738
virus_comp_2009_cycle_1	sample-1_928_6734
virus_comp_2011_cycle_1	sample-1_929_6717
virus_comp_917_cycle_1	sample-1_930_6716
virus_comp_2010_cycle_1	sample-1_931_6716
virus_comp_2012_cycle_1	sample-1_932_6715
virus_comp_526_cycle_1	sample-1_933_6713
virus_comp_2016_cycle_1	sample-1_934_6712
virus_comp_2017_cycle_1	sample-1_935_6712
virus_comp_440_cycle_1	sample-1_936_6705
virus_comp_2019_cycle_1	sample-1_937_6705
virus_comp_2025_cycle_1	sample-1_938_6702
virus_comp_2021_cycle_1	sample-1_939_6697
virus_comp_335_cycle_1	sample-1_940_6691
virus_comp_2024_cycle_1	sample-1_941_6685
virus_comp_365_cycle_1	sample-1_942_6677
virus_comp_2026_cycle_1	sample-1_943_6669
virus_comp_2029_cycle_1	sample-1_944_6664
virus_comp_2080_cycle_1	sample-1_945_6664
virus_comp_2028_cycle_1	sample-1_946_6657
virus_comp_2032_cycle_1	sample-1_947_6655
virus_comp_2033_cycle_1	sample-1_948_6652
virus_comp_2030_cycle_1	sample-1_949_6648
virus_comp_18131_cycle_1	sample-1_950_6646
virus_comp_1299_cycle_2	sample-1_951_6637
virus_comp_2037_cycle_1	sample-1_952_6634
virus_comp_2035_cycle_1	sample-1_953_6630
virus_comp_2039_cycle_1	sample-1_954_6622
virus_comp_2041_cycle_1	sample-1_955_6620
virus_comp_2042_cycle_1	sample-1_956_6617
virus_comp_2043_cycle_1	sample-1_957_6608
virus_comp_2044_cycle_1	sample-1_958_6606
virus_comp_2052_cycle_1	sample-1_959_6605
virus_comp_2133_cycle_1	sample-1_960_6605
virus_comp_2046_cycle_1	sample-1_961_6600
virus_comp_2060_cycle_1	sample-1_962_6600
virus_comp_2050_cycle_1	sample-1_963_6599
virus_comp_2051_cycle_1	sample-1_964_6596
virus_comp_18190_cycle_1	sample-1_965_6592
virus_comp_864_cycle_1	sample-1_966_6589
virus_comp_2054_cycle_1	sample-1_967_6589
virus_comp_2057_cycle_1	sample-1_968_6586
virus_comp_2055_cycle_1	sample-1_969_6585
virus_comp_2056_cycle_1	sample-1_970_6584
virus_comp_2061_cycle_1	sample-1_971_6574
virus_comp_2072_cycle_1	sample-1_972_6574
virus_comp_2136_cycle_1	sample-1_973_6573
virus_comp_2063_cycle_1	sample-1_974_6572
virus_comp_2071_cycle_1	sample-1_975_6572
virus_comp_2066_cycle_1	sample-1_976_6566
virus_comp_2067_cycle_1	sample-1_977_6566
virus_comp_630_cycle_1	sample-1_978_6565
virus_comp_2068_cycle_1	sample-1_979_6565
virus_comp_2069_cycle_1	sample-1_980_6563
virus_comp_2070_cycle_1	sample-1_981_6563
virus_comp_2075_cycle_1	sample-1_982_6562
virus_comp_2073_cycle_1	sample-1_983_6561
virus_comp_2074_cycle_1	sample-1_984_6561
virus_comp_2082_cycle_1	sample-1_985_6560
virus_comp_925_cycle_1	sample-1_986_6558
virus_comp_2076_cycle_1	sample-1_987_6556
virus_comp_2081_cycle_1	sample-1_988_6555
virus_comp_2077_cycle_1	sample-1_989_6551
virus_comp_2079_cycle_1	sample-1_990_6546
virus_comp_2139_cycle_1	sample-1_991_6540
virus_comp_1299_cycle_1	sample-1_992_6539
virus_comp_692_cycle_1	sample-1_993_6536
virus_comp_2094_cycle_1	sample-1_994_6536
virus_comp_1214_cycle_1	sample-1_995_6531
virus_comp_2104_cycle_1	sample-1_996_6531
virus_comp_2098_cycle_1	sample-1_997_6529
virus_comp_901_cycle_1	sample-1_998_6524
virus_comp_2084_cycle_1	sample-1_999_6524
virus_comp_2088_cycle_1	sample-1_1000_6524
virus_comp_18040_cycle_1	sample-1_1001_6523
virus_comp_2089_cycle_1	sample-1_1002_6519
virus_comp_2087_cycle_1	sample-1_1003_6516
virus_comp_2090_cycle_1	sample-1_1004_6511
virus_comp_2092_cycle_1	sample-1_1005_6510
virus_comp_2093_cycle_1	sample-1_1006_6510
virus_comp_18123_cycle_1	sample-1_1007_6509
virus_comp_2091_cycle_1	sample-1_1008_6508
virus_comp_2097_cycle_1	sample-1_1009_6507
virus_comp_2118_cycle_1	sample-1_1010_6507
virus_comp_2102_cycle_1	sample-1_1011_6505
virus_comp_1125_cycle_1	sample-1_1012_6503
virus_comp_2109_cycle_1	sample-1_1013_6501
virus_comp_2108_cycle_1	sample-1_1014_6500
virus_comp_18127_cycle_1	sample-1_1015_6498
virus_comp_2103_cycle_1	sample-1_1016_6497
virus_comp_17814_cycle_1	sample-1_1017_6497
virus_comp_2117_cycle_1	sample-1_1018_6496
virus_comp_2106_cycle_1	sample-1_1019_6495
virus_comp_18072_cycle_1	sample-1_1020_6493
virus_comp_18036_cycle_1	sample-1_1021_6492
virus_comp_2110_cycle_1	sample-1_1022_6491
virus_comp_18107_cycle_1	sample-1_1023_6489
virus_comp_2112_cycle_1	sample-1_1024_6488
virus_comp_18126_cycle_1	sample-1_1025_6486
virus_comp_2146_cycle_1	sample-1_1026_6478
virus_comp_2163_cycle_1	sample-1_1027_6478
virus_comp_2119_cycle_1	sample-1_1028_6476
virus_comp_2122_cycle_1	sample-1_1029_6474
virus_comp_2125_cycle_1	sample-1_1030_6464
virus_comp_495_cycle_1	sample-1_1031_6461
virus_comp_2126_cycle_1	sample-1_1032_6455
virus_comp_2127_cycle_1	sample-1_1033_6451
virus_comp_167_cycle_1	sample-1_1034_6450
virus_comp_2141_cycle_1	sample-1_1035_6447
virus_comp_2131_cycle_1	sample-1_1036_6445
virus_comp_2130_cycle_1	sample-1_1037_6442
virus_comp_2147_cycle_1	sample-1_1038_6442
virus_comp_2132_cycle_1	sample-1_1039_6441
virus_comp_2162_cycle_1	sample-1_1040_6435
virus_comp_2134_cycle_1	sample-1_1041_6434
virus_comp_2135_cycle_1	sample-1_1042_6432
virus_comp_2138_cycle_1	sample-1_1043_6429
virus_comp_2140_cycle_1	sample-1_1044_6427
virus_comp_2165_cycle_1	sample-1_1045_6424
virus_comp_2142_cycle_1	sample-1_1046_6417
virus_comp_2166_cycle_1	sample-1_1047_6415
virus_comp_2145_cycle_1	sample-1_1048_6414
virus_comp_2148_cycle_1	sample-1_1049_6411
virus_comp_2156_cycle_1	sample-1_1050_6411
virus_comp_2150_cycle_1	sample-1_1051_6410
virus_comp_2151_cycle_1	sample-1_1052_6409
virus_comp_2152_cycle_1	sample-1_1053_6408
virus_comp_2155_cycle_1	sample-1_1054_6404
virus_comp_2170_cycle_1	sample-1_1055_6398
virus_comp_2159_cycle_1	sample-1_1056_6397
virus_comp_1318_cycle_1	sample-1_1057_6393
virus_comp_2160_cycle_1	sample-1_1058_6390
virus_comp_18132_cycle_1	sample-1_1059_6389
virus_comp_18133_cycle_1	sample-1_1060_6385
virus_comp_2171_cycle_1	sample-1_1061_6382
virus_comp_2167_cycle_1	sample-1_1062_6375
virus_comp_605_cycle_1	sample-1_1063_6369
virus_comp_2188_cycle_1	sample-1_1064_6369
virus_comp_2176_cycle_1	sample-1_1065_6368
virus_comp_2173_cycle_1	sample-1_1066_6367
virus_comp_2174_cycle_1	sample-1_1067_6366
virus_comp_2169_cycle_1	sample-1_1068_6364
virus_comp_1325_cycle_1	sample-1_1069_6361
virus_comp_2175_cycle_1	sample-1_1070_6359
virus_comp_1177_cycle_1	sample-1_1071_6357
virus_comp_2184_cycle_1	sample-1_1072_6356
virus_comp_2179_cycle_1	sample-1_1073_6355
virus_comp_2201_cycle_1	sample-1_1074_6355
virus_comp_2180_cycle_1	sample-1_1075_6353
virus_comp_2190_cycle_1	sample-1_1076_6351
virus_comp_2197_cycle_1	sample-1_1077_6351
virus_comp_2191_cycle_1	sample-1_1078_6350
virus_comp_18136_cycle_1	sample-1_1079_6350
virus_comp_2283_cycle_1	sample-1_1080_6348
virus_comp_2183_cycle_1	sample-1_1081_6346
virus_comp_2185_cycle_1	sample-1_1082_6344
virus_comp_2187_cycle_1	sample-1_1083_6338
virus_comp_2195_cycle_1	sample-1_1084_6338
virus_comp_2200_cycle_1	sample-1_1085_6337
virus_comp_2189_cycle_1	sample-1_1086_6336
virus_comp_2192_cycle_1	sample-1_1087_6327
virus_comp_2204_cycle_1	sample-1_1088_6325
virus_comp_2194_cycle_1	sample-1_1089_6321
virus_comp_2193_cycle_1	sample-1_1090_6320
virus_comp_2196_cycle_1	sample-1_1091_6317
virus_comp_18138_cycle_1	sample-1_1092_6315
