qname	tname	num_alns	pid	qcov	tcov
ERR589777_NODE_213_length_102559_cov_114.718	MZ130477_1_100971	3	77.73	1.84	1.87
ERR589777_NODE_213_length_102559_cov_114.718	MT774375_1_98826	1	72.86	1.6	1.66
ERR589777_NODE_213_length_102559_cov_114.718	OLRA01000126	2	79.94	0.9	0.89
ERR589777_NODE_213_length_102559_cov_114.718	OJMP01000008	1	73.18	1.44	0.85
ERR589777_NODE_213_length_102559_cov_114.718	MT774379_1_92600	2	77.76	1.04	1.15
ERR589777_NODE_213_length_102559_cov_114.718	OLPB01000025	1	74.68	0.89	0.89
ERR589777_NODE_213_length_102559_cov_114.718	OGOT01000012	3	80.24	0.72	0.4
ERR589777_NODE_213_length_102559_cov_114.718	ERR589843_NODE_134_length_102073_cov_9.78706	1	76.72	0.44	0.44
ERR589777_NODE_213_length_102559_cov_114.718	OLWB01000021	1	71.67	0.52	0.33
ERR589777_NODE_213_length_102559_cov_114.718	OIOX01000001	1	91.55	0.07	0.04
ERR589777_NODE_213_length_102559_cov_114.718	OMBT01000004	1	98.11	0.05	0.03
ERR589777_NODE_213_length_102559_cov_114.718	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	100.0	0.05	0.04
OHXK01000005	OHEN01000023	42	91.4	82.98	81.29
OHXK01000005	OLQV01000028	50	92.51	84.5	81.46
OHXK01000005	OJOU01000011	52	91.54	84.57	82.45
OHXK01000005	OFMU01000028	44	91.64	85.5	83.9
OHXK01000005	OHKV01000027	45	92.44	84.63	83.38
OHXK01000005	OHYE01000011	49	91.31	81.37	76.71
OHXK01000005	OLZO01000021	53	91.27	83.34	82.21
OHXK01000005	OGOO01000044	49	91.79	81.08	79.64
OHXK01000005	OLOG01000029	44	91.11	82.57	79.65
OHXK01000005	OGZF01000022	46	91.56	83.69	78.99
OHXK01000005	OIAT01000008	50	91.4	81.74	80.79
OHXK01000005	PPYF01266999	54	91.41	84.65	82.69
OHXK01000005	OJQQ01000027	54	90.85	78.3	73.49
OHXK01000005	sample-1_24_92306	19	80.79	26.86	43.6
OHXK01000005	ERR589843_NODE_134_length_102073_cov_9.78706	1	93.41	0.88	1.29
OHXK01000005	MT774375_1_98826	2	91.53	1.1	1.67
OHXK01000005	OIWQ01000029	2	83.8	1.77	1.75
OHXK01000005	OBWI01000023	5	84.64	2.32	2.17
OHXK01000005	OGZF01000025	6	80.06	2.94	2.81
OHXK01000005	OMGY01000027	4	81.95	1.88	2.6
OHXK01000005	OCPX01000081	1	81.58	0.88	1.28
OHXK01000005	sample-1_7_152939	2	79.55	1.26	1.24
OHXK01000005	OLOZ01000027	5	84.07	1.15	1.99
OHXK01000005	sample-1_4_157545	3	82.24	1.06	1.01
OLGM01000006	OLYV01000018	2	77.31	0.54	0.52
OLGM01000006	QRFC01000022	2	74.07	0.58	0.57
OLGM01000006	OJMP01000008	2	73.8	0.53	0.51
OLGM01000006	OIOX01000001	4	78.23	0.41	0.41
OLGM01000006	phage_2	1	71.45	0.32	0.31
OLGM01000006	OMBT01000004	1	87.78	0.05	0.05
OLGM01000006	MT774396_1_101153	1	85.87	0.05	0.09
OLGM01000006	OLVX01000015	1	85.33	0.04	0.04
OLGM01000006	OMEW01000010	1	80.58	0.06	0.05
OLGM01000006	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	1	80.81	0.06	0.1
OLGM01000006	3300007714_____Ga0105661_1000061	1	85.51	0.04	0.07
OLGM01000006	MZ130488_1_91714	1	90.57	0.03	0.06
OLGM01000006	OGYM01000002	1	100.0	0.02	0.02
OLGM01000006	OHFV01000001	1	92.68	0.02	0.02
OLGM01000006	OGOT01000012	1	86.54	0.03	0.03
MT774411_1_97886	MT774410_1_98667	10	98.71	68.47	67.91
MT774411_1_97886	MZ130491_1_98573	4	76.21	6.85	6.82
MT774411_1_97886	MT774409_1_96717	7	77.24	7.61	7.7
MT774411_1_97886	OLNZ01000083	7	75.45	7.55	7.04
MT774411_1_97886	3300006463_____Ga0100176_1000099	7	75.26	7.79	7.3
MT774411_1_97886	sample-1_2023_3705	2	77.11	2.56	63.75
MT774411_1_97886	sample-1_3406_1938	1	77.6	1.41	71.05
MT774411_1_97886	MT774406_1_101532	6	76.43	3.9	3.77
MT774411_1_97886	MT774408_1_94826	5	74.5	6.16	6.35
MT774411_1_97886	sample-1_3635_1721	1	84.38	0.1	5.52
MT774411_1_97886	MT774396_1_101153	1	96.97	0.03	0.03
MN019_S19_74	ERR589851_NODE_110_length_101537_cov_76.3839	19	92.21	51.75	51.71
MN019_S19_74	KJ003983_1_99915	5	78.51	5.5	5.55
MN019_S19_74	MH675552_1_102679	5	78.6	3.14	3.07
MN019_S19_74	MT774387_1_102434	1	82.21	1.23	1.21
MN019_S19_74	MT774378_1_101662	5	75.64	6.59	6.61
MN019_S19_74	MT774388_1_102301	5	76.61	5.21	5.18
MN019_S19_74	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	6	75.79	5.25	5.03
MN019_S19_74	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	6	76.77	5.72	5.71
MN019_S19_74	MZ130478_1_100314	7	77.33	5.93	6.0
MN019_S19_74	sample-1_4061_1441	1	79.37	1.27	88.2
MN019_S19_74	OJMP01000008	1	80.88	1.09	0.63
MN019_S19_74	MT074136_1_99494	2	73.8	2.68	2.74
MN019_S19_74	sample-1_347_16656	2	78.18	1.37	8.42
MN019_S19_74	OLRZ01000056	4	77.59	2.01	2.14
MN019_S19_74	OGOT01000012	1	97.85	0.28	0.15
MN019_S19_74	MT774389_1_101082	4	74.43	2.28	2.27
MN019_S19_74	OHFX01000006	1	85.0	0.39	0.21
MN019_S19_74	OHMA01000001	3	89.89	0.36	0.19
MN019_S19_74	OLOE01000004	4	87.28	0.4	0.24
MN019_S19_74	sample-1_2809_2618	1	70.41	0.85	33.42
MN019_S19_74	OMEW01000010	1	94.87	0.08	0.04
MN019_S19_74	OMBT01000004	1	94.74	0.07	0.04
MN019_S19_74	OLZO01000021	1	92.31	0.05	0.03
MN019_S19_74	OGOO01000044	1	92.31	0.05	0.03
MN019_S19_74	OHEN01000023	1	92.31	0.05	0.03
MN019_S19_74	OHYE01000011	1	92.31	0.05	0.03
MN019_S19_74	QWBY01000010	1	89.29	0.06	0.04
MN019_S19_74	OLWB01000021	2	88.29	0.07	0.07
MN019_S19_74	QRFC01000022	1	86.67	0.06	0.04
MN019_S19_74	MT774375_1_98826	1	100.0	0.03	0.03
ERR843949_ms_1	OLRA01000126	26	96.38	84.96	82.45
ERR843949_ms_1	MZ130477_1_100971	24	94.63	71.78	70.82
ERR843949_ms_1	OLPB01000025	24	89.36	32.92	32.06
ERR843949_ms_1	ERR589843_NODE_134_length_102073_cov_9.78706	13	77.91	13.84	13.55
ERR843949_ms_1	OCPX01000081	15	79.85	19.99	19.49
ERR843949_ms_1	MT774375_1_98826	15	79.93	17.42	17.64
ERR843949_ms_1	OMGY01000027	3	94.39	1.23	0.83
ERR843949_ms_1	OJSE01000052	3	90.89	0.98	0.65
ERR843949_ms_1	OBWI01000023	3	93.25	1.28	0.84
ERR843949_ms_1	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	4	74.93	3.4	3.32
ERR843949_ms_1	MT774405_1_99848	6	74.15	4.9	4.86
ERR843949_ms_1	MN037_S1_79	3	78.75	1.4	1.38
ERR843949_ms_1	HvCF_E4_ms_4	3	76.76	1.87	1.78
ERR843949_ms_1	MZ130493_1_100650	3	76.35	1.76	1.74
ERR843949_ms_1	sample-1_12_101623	3	75.68	1.86	1.82
ERR843949_ms_1	MT774395_1_103665	1	78.81	1.04	1.0
ERR843949_ms_1	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	4	75.79	2.63	2.57
ERR843949_ms_1	MT774398_1_100198	4	75.9	2.6	2.59
ERR843949_ms_1	sample-1_5_155540	2	84.73	0.71	0.48
ERR843949_ms_1	MT774397_1_97290	3	75.49	1.86	1.9
ERR843949_ms_1	3300014788_____Ga0134381_1000049	6	75.48	4.18	4.01
ERR843949_ms_1	MT774400_1_96055	3	74.96	1.88	1.95
ERR843949_ms_1	OLNQ01000088	4	75.29	2.7	2.67
ERR843949_ms_1	ERR589777_NODE_213_length_102559_cov_114.718	3	76.0	2.25	2.18
ERR843949_ms_1	sample-1_9_104613	3	73.91	2.38	2.25
ERR843949_ms_1	OLWW01000036	3	75.81	1.19	1.19
ERR843949_ms_1	3300007714_____Ga0105661_1000061	5	73.04	2.95	2.89
ERR843949_ms_1	sample-1_7_152939	4	93.67	0.52	0.34
ERR843949_ms_1	sample-1_4_157545	4	93.67	0.52	0.33
ERR843949_ms_1	MT774396_1_101153	4	74.32	1.89	1.86
ERR843949_ms_1	OGZF01000025	3	88.4	0.5	0.33
ERR843949_ms_1	OLOZ01000027	2	89.88	0.25	0.17
ERR843949_ms_1	MT774379_1_92600	2	80.65	0.49	0.52
ERR843949_ms_1	OIWQ01000029	3	89.06	0.26	0.17
ERR843949_ms_1	sample-1_13_99291	2	74.81	0.51	0.52
ERR843949_ms_1	OGQH01000028	1	100.0	0.05	0.03
ERR843949_ms_1	OHMA01000001	1	100.0	0.05	0.02
ERR843949_ms_1	OKSX01000010	1	100.0	0.05	0.03
ERR843949_ms_1	OMGK01000003	1	100.0	0.05	0.02
ERR843949_ms_1	OGTB01000008	1	98.0	0.05	0.03
ERR843949_ms_1	sample-1_11_101626	1	100.0	0.05	0.05
ERR843949_ms_1	OHFX01000006	1	100.0	0.03	0.02
OIWQ01000029	OJSE01000052	37	94.15	80.47	81.92
OIWQ01000029	OMGY01000027	40	94.15	82.76	86.05
OIWQ01000029	OGZF01000025	48	93.58	88.1	88.63
OIWQ01000029	sample-1_5_155540	49	89.62	78.72	77.17
OIWQ01000029	OLOZ01000027	43	94.79	80.97	80.41
OIWQ01000029	sample-1_4_157545	39	93.9	83.88	81.0
OIWQ01000029	sample-1_7_152939	40	94.46	88.48	87.56
OIWQ01000029	OBWI01000023	41	94.26	88.15	86.88
OIWQ01000029	OLPB01000025	2	95.72	0.74	1.1
OIWQ01000029	OHXK01000005	2	83.8	1.75	1.77
OIWQ01000029	OJOU01000011	3	81.8	2.72	2.69
OIWQ01000029	OIAT01000008	4	83.37	2.27	2.25
OIWQ01000029	OFMU01000028	2	81.38	0.82	1.57
OIWQ01000029	OJQQ01000027	3	83.29	1.67	1.59
OIWQ01000029	OLQV01000028	5	83.55	1.95	1.89
OIWQ01000029	PPYF01266999	6	79.93	2.75	3.31
OIWQ01000029	OGZF01000022	1	80.67	0.76	0.72
OIWQ01000029	OHKV01000027	2	80.32	1.07	1.07
OIWQ01000029	OLOG01000029	2	79.07	1.51	1.48
OIWQ01000029	OGOO01000044	2	77.5	1.33	1.33
OIWQ01000029	OLZO01000021	2	75.03	1.66	1.66
OIWQ01000029	OHEN01000023	2	77.46	1.21	1.2
OIWQ01000029	OHYE01000011	2	73.36	1.09	1.04
OIWQ01000029	sample-1_516_11797	1	96.32	0.09	1.14
OIWQ01000029	MZ130477_1_100971	1	93.39	0.08	0.12
OIWQ01000029	ERR843949_ms_1	3	88.32	0.18	0.27
OIWQ01000029	OLRA01000126	2	82.45	0.24	0.35
OHFX01000006	OLOE01000004	46	93.12	84.81	84.96
OHFX01000006	sample-1_1971_3823	3	90.25	1.7	83.0
OHFX01000006	MZ130478_1_100314	1	91.72	0.85	1.59
OHFX01000006	OGTB01000008	13	83.05	2.93	2.92
OHFX01000006	OMEW01000010	5	78.85	2.15	2.11
OHFX01000006	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	3	87.72	0.75	1.37
OHFX01000006	sample-1_9_104613	1	97.3	0.28	0.49
OHFX01000006	OMBT01000004	9	77.32	2.78	2.74
OHFX01000006	OCHL01000028	6	81.56	1.37	1.44
OHFX01000006	OGOT01000012	4	77.82	0.98	0.98
OHFX01000006	PPYE01511035	5	74.66	1.62	1.59
OHFX01000006	HvCF_E4_ms_4	3	74.16	1.58	2.79
OHFX01000006	OMGK01000003	7	75.07	1.65	1.61
OHFX01000006	OHMA01000001	8	77.86	1.36	1.32
OHFX01000006	MT774398_1_100198	4	72.17	1.48	2.74
OHFX01000006	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	3	83.18	0.34	0.59
OHFX01000006	MN019_S19_74	1	84.73	0.22	0.4
OHFX01000006	3300008513_____Ga0111022_100109	3	78.6	0.53	1.01
OHFX01000006	sample-1_1_194036	9	82.14	0.58	0.9
OHFX01000006	MZ130493_1_100650	1	97.01	0.09	0.17
OHFX01000006	MT774405_1_99848	2	94.07	0.14	0.25
OHFX01000006	OLWW01000036	1	95.81	0.09	0.17
OHFX01000006	sample-1_12_101623	1	95.71	0.09	0.16
OHFX01000006	OGQH01000028	5	76.95	0.8	0.79
OHFX01000006	MT774377_1_93787	3	76.5	0.51	0.99
OHFX01000006	QRFC01000022	3	85.48	0.17	0.18
OHFX01000006	EM181_T3_ms_1	2	74.82	0.36	0.68
OHFX01000006	SRR4295175_ms_5	3	77.78	0.5	0.95
OHFX01000006	phage_2	2	84.06	0.13	0.14
OHFX01000006	3300007714_____Ga0105661_1000061	1	100.0	0.05	0.08
OHFX01000006	3300014788_____Ga0134381_1000049	1	100.0	0.04	0.08
OHFX01000006	OLWB01000021	1	83.55	0.08	0.09
OHFX01000006	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	2	90.16	0.1	0.19
OHFX01000006	OHFV01000001	3	84.67	0.14	0.16
OHFX01000006	MT774387_1_102434	1	95.0	0.04	0.08
OHFX01000006	KJ003983_1_99915	2	92.91	0.07	0.13
OHFX01000006	OKSX01000010	2	92.79	0.06	0.06
OHFX01000006	MT774395_1_103665	1	88.75	0.04	0.08
OHFX01000006	OIOX01000001	1	86.21	0.05	0.05
OHFX01000006	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	1	87.5	0.04	0.08
OHFX01000006	OKWR01000042	1	97.62	0.02	0.02
OHFX01000006	OLXR01000011	2	82.24	0.08	0.09
OHFX01000006	MN037_S1_79	1	95.0	0.02	0.04
OHFX01000006	MZ130477_1_100971	1	100.0	0.02	0.03
OHFX01000006	MT774396_1_101153	1	100.0	0.02	0.03
OHFX01000006	ERR843949_ms_1	1	100.0	0.02	0.03
OHFX01000006	MT774379_1_92600	1	100.0	0.02	0.03
OHFX01000006	OLRA01000126	1	100.0	0.02	0.03
OHFX01000006	OCPX01000081	1	94.59	0.02	0.04
OHFX01000006	ERR589843_NODE_134_length_102073_cov_9.78706	1	94.59	0.02	0.04
OHFX01000006	sample-1_11_101626	1	94.44	0.02	0.04
OHFX01000006	sample-1_13_99291	1	100.0	0.02	0.03
MH675552_1_102679	MT774388_1_102301	41	90.05	64.23	64.49
MH675552_1_102679	MT774378_1_101662	24	80.61	27.76	28.01
MH675552_1_102679	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	10	77.82	10.24	9.88
MH675552_1_102679	OLRZ01000056	7	75.45	10.22	10.95
MH675552_1_102679	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	26	79.9	15.59	15.79
MH675552_1_102679	MZ130478_1_100314	26	79.74	17.79	18.24
MH675552_1_102679	sample-1_516_11797	2	79.0	2.15	18.73
MH675552_1_102679	MN019_S19_74	5	78.58	3.07	3.14
MH675552_1_102679	MT074136_1_99494	4	75.23	3.88	4.0
MH675552_1_102679	sample-1_347_16656	2	74.28	3.56	21.95
MH675552_1_102679	ERR589851_NODE_110_length_101537_cov_76.3839	6	75.93	3.99	4.07
MH675552_1_102679	KJ003983_1_99915	2	76.1	1.75	1.79
MH675552_1_102679	OMEW01000010	1	79.41	1.09	0.59
MH675552_1_102679	OGOT01000012	1	78.81	1.11	0.61
MH675552_1_102679	sample-1_4061_1441	1	77.05	1.25	88.27
MH675552_1_102679	MT774389_1_101082	1	76.52	0.9	0.91
MH675552_1_102679	MT774385_1_101437	1	73.49	0.95	0.97
MH675552_1_102679	OMBT01000004	1	79.83	0.22	0.12
MH675552_1_102679	OCHL01000028	1	79.22	0.22	0.13
OLNQ01000088	ERR589777_NODE_213_length_102559_cov_114.718	24	95.4	69.2	67.95
OLNQ01000088	MZ130493_1_100650	6	76.07	9.76	9.72
OLNQ01000088	HvCF_E4_ms_4	6	75.01	9.02	8.66
OLNQ01000088	MT774398_1_100198	7	75.54	9.24	9.27
OLNQ01000088	sample-1_12_101623	4	76.02	7.77	7.68
OLNQ01000088	OLWW01000036	5	76.57	8.46	8.48
OLNQ01000088	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	6	74.78	10.01	9.83
OLNQ01000088	3300007714_____Ga0105661_1000061	6	74.59	11.59	11.48
OLNQ01000088	MN037_S1_79	5	76.12	9.32	9.31
OLNQ01000088	MT774395_1_103665	4	75.4	6.41	6.22
OLNQ01000088	MT774396_1_101153	9	76.19	10.96	10.86
OLNQ01000088	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	9	76.32	11.01	10.91
OLNQ01000088	sample-1_9_104613	10	76.31	10.77	10.35
OLNQ01000088	MT774397_1_97290	8	75.57	9.47	9.8
OLNQ01000088	MT774400_1_96055	6	76.14	5.15	5.35
OLNQ01000088	MT774405_1_99848	7	77.21	7.71	7.75
OLNQ01000088	sample-1_11_101626	5	76.3	8.27	8.18
OLNQ01000088	sample-1_13_99291	4	75.71	4.67	4.73
OLNQ01000088	3300014788_____Ga0134381_1000049	6	79.87	3.41	3.31
OLNQ01000088	ERR843949_ms_1	4	75.29	2.67	2.7
OLNQ01000088	MZ130477_1_100971	3	76.37	1.97	1.95
OLNQ01000088	OLRA01000126	3	76.17	1.55	1.51
OLNQ01000088	OJMP01000008	1	73.82	1.28	0.74
OLNQ01000088	OCPX01000081	3	73.51	2.28	2.24
OLNQ01000088	MT774375_1_98826	1	71.85	1.78	1.81
OLNQ01000088	MT774379_1_92600	1	74.45	1.1	1.2
OLNQ01000088	OLPB01000025	1	74.55	0.91	0.89
OLNQ01000088	OLWB01000021	1	70.66	0.78	0.48
OLNQ01000088	OIOX01000001	1	74.59	0.24	0.14
MT774389_1_101082	KJ003983_1_99915	26	83.85	29.48	29.88
MT774389_1_101082	sample-1_516_11797	1	74.69	1.73	14.82
MT774389_1_101082	MT774378_1_101662	1	77.21	1.16	1.15
MT774389_1_101082	MH675552_1_102679	1	76.52	0.91	0.9
MT774389_1_101082	MN019_S19_74	4	74.42	2.27	2.28
MT774389_1_101082	sample-1_347_16656	1	75.09	0.83	5.1
MT774389_1_101082	MT774388_1_102301	1	74.24	0.67	0.66
MT774389_1_101082	OLYV01000018	1	83.84	0.17	0.11
MT774389_1_101082	sample-1_2809_2618	1	94.44	0.05	2.06
MT774389_1_101082	MT774385_1_101437	1	86.3	0.07	0.07
MT774389_1_101082	OGQH01000028	1	86.36	0.06	0.03
MT774389_1_101082	PPYE01511035	1	95.12	0.04	0.02
MT774389_1_101082	MT774387_1_102434	1	91.11	0.04	0.04
OLXR01000011	QRFC01000022	60	92.89	72.48	76.08
OLXR01000011	OHFV01000001	66	93.47	58.96	62.93
OLXR01000011	OJMP01000008	21	86.41	5.29	5.46
OLXR01000011	OIOX01000001	19	82.08	6.79	6.82
OLXR01000011	OGYM01000002	13	80.61	3.2	3.36
OLXR01000011	OLVX01000015	10	88.59	1.8	1.93
OLXR01000011	MT774385_1_101437	5	86.32	0.66	1.14
OLXR01000011	OLWB01000021	3	81.61	0.35	0.38
OLXR01000011	MT774388_1_102301	1	78.86	0.14	0.24
OLXR01000011	OMBT01000004	1	97.62	0.02	0.02
OLXR01000011	OHFX01000006	2	82.24	0.09	0.08
OLXR01000011	MT774387_1_102434	2	95.12	0.05	0.08
OJQQ01000027	OHKV01000027	52	91.56	81.65	85.43
OJQQ01000027	OLQV01000028	59	91.33	79.16	80.45
OJQQ01000027	PPYF01266999	58	90.59	80.82	84.91
OJQQ01000027	OFMU01000028	54	90.41	78.61	82.07
OJQQ01000027	OIAT01000008	50	91.23	77.55	81.9
OJQQ01000027	OGZF01000022	59	90.22	78.71	79.08
OJQQ01000027	OHYE01000011	68	90.27	74.31	74.55
OJQQ01000027	OLZO01000021	57	89.98	75.02	78.8
OJQQ01000027	OHEN01000023	60	89.78	74.53	78.66
OJQQ01000027	OJOU01000011	61	90.31	78.62	81.66
OJQQ01000027	OLOG01000029	57	90.73	75.92	77.77
OJQQ01000027	OGOO01000044	60	90.57	75.84	79.29
OJQQ01000027	OHXK01000005	54	90.85	73.49	78.3
OJQQ01000027	sample-1_24_92306	22	79.9	26.82	46.24
OJQQ01000027	OLOZ01000027	6	82.21	2.68	3.32
OJQQ01000027	OMGY01000027	4	82.59	1.8	2.74
OJQQ01000027	OIWQ01000029	3	83.29	1.59	1.67
OJQQ01000027	OGZF01000025	5	84.63	1.93	2.04
OJQQ01000027	OBWI01000023	6	83.54	2.23	2.34
OJQQ01000027	OJSE01000052	1	80.59	0.82	0.87
OJQQ01000027	sample-1_7_152939	2	81.26	0.87	0.91
OJQQ01000027	sample-1_5_155540	2	79.25	1.0	1.02
OJQQ01000027	sample-1_4_157545	3	79.51	0.84	0.85
OHMA01000001	OGQH01000028	42	96.86	81.85	81.96
OHMA01000001	OMGK01000003	36	89.39	85.12	85.3
OHMA01000001	OKSX01000010	30	95.8	75.39	78.21
OHMA01000001	PPYE01511035	42	86.04	85.24	86.34
OHMA01000001	OLOE01000004	8	85.02	2.11	2.18
OHMA01000001	OMEW01000010	6	82.8	1.11	1.12
OHMA01000001	OMBT01000004	7	88.19	0.62	0.63
OHMA01000001	OCHL01000028	7	79.27	1.64	1.79
OHMA01000001	OHFX01000006	8	77.79	1.32	1.36
OHMA01000001	OGOT01000012	6	78.75	1.08	1.11
OHMA01000001	OLYV01000018	1	73.07	0.69	0.75
OHMA01000001	MN019_S19_74	3	90.08	0.19	0.36
OHMA01000001	phage_2	1	82.16	0.11	0.12
OHMA01000001	MZ130478_1_100314	2	86.15	0.15	0.3
OHMA01000001	OJMP01000008	2	82.73	0.13	0.14
OHMA01000001	OGTB01000008	2	79.4	0.19	0.19
OHMA01000001	MT774387_1_102434	1	94.74	0.04	0.07
OHMA01000001	OLZO01000021	1	95.45	0.03	0.04
OHMA01000001	3300007714_____Ga0105661_1000061	2	90.16	0.06	0.12
OHMA01000001	sample-1_24_92306	1	93.94	0.03	0.07
OHMA01000001	OJSE01000052	1	95.08	0.03	0.04
OHMA01000001	sample-1_11_101626	2	94.17	0.06	0.12
OHMA01000001	MZ130493_1_100650	1	98.18	0.03	0.05
OHMA01000001	sample-1_12_101623	1	98.18	0.03	0.05
OHMA01000001	MT774405_1_99848	1	98.15	0.03	0.05
OHMA01000001	OLRA01000126	1	100.0	0.03	0.05
OHMA01000001	OLWW01000036	1	98.08	0.03	0.05
OHMA01000001	MT774396_1_101153	2	100.0	0.04	0.08
OHMA01000001	ERR843949_ms_1	1	100.0	0.02	0.05
OHMA01000001	MN037_S1_79	1	100.0	0.02	0.05
OHMA01000001	MZ130477_1_100971	1	100.0	0.02	0.05
OHMA01000001	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	98.04	0.03	0.05
OHMA01000001	MT774379_1_92600	1	100.0	0.02	0.05
OHMA01000001	MT774398_1_100198	1	100.0	0.02	0.05
OHMA01000001	ERR589843_NODE_134_length_102073_cov_9.78706	1	97.96	0.03	0.05
OHMA01000001	OKWR01000042	1	79.49	0.06	0.06
OHMA01000001	HvCF_E4_ms_4	1	94.55	0.03	0.05
OHMA01000001	sample-1_13_99291	1	100.0	0.02	0.05
OHMA01000001	OCPX01000081	1	97.87	0.02	0.05
OHMA01000001	MT774409_1_96717	1	97.37	0.02	0.04
OHMA01000001	MT774410_1_98667	1	97.37	0.02	0.04
OHMA01000001	3300014788_____Ga0134381_1000049	1	100.0	0.02	0.03
OHMA01000001	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	1	100.0	0.02	0.03
OGZF01000025	OMGY01000027	43	93.38	84.08	86.91
OGZF01000025	sample-1_5_155540	51	89.78	84.41	81.99
OGZF01000025	OJSE01000052	50	94.53	81.24	82.18
OGZF01000025	OIWQ01000029	48	93.58	88.65	88.1
OGZF01000025	OLOZ01000027	47	93.54	83.52	82.33
OGZF01000025	sample-1_7_152939	41	93.62	87.27	86.02
OGZF01000025	sample-1_4_157545	42	94.13	85.23	81.7
OGZF01000025	OBWI01000023	49	94.06	91.73	89.74
OGZF01000025	OJOU01000011	4	81.54	2.88	2.7
OGZF01000025	OIAT01000008	6	82.15	2.79	2.86
OGZF01000025	OHXK01000005	6	80.05	2.81	2.94
OGZF01000025	OFMU01000028	4	79.63	1.99	2.71
OGZF01000025	PPYF01266999	6	79.75	2.97	3.51
OGZF01000025	OHKV01000027	1	80.44	1.02	1.01
OGZF01000025	OJQQ01000027	5	84.61	2.04	1.93
OGZF01000025	OLQV01000028	6	84.76	2.06	2.1
OGZF01000025	OGZF01000022	1	80.83	0.77	0.73
OGZF01000025	OLOG01000029	2	79.05	1.53	1.48
OGZF01000025	OLZO01000021	4	77.22	2.23	2.22
OGZF01000025	OGOO01000044	4	76.62	2.79	2.76
OGZF01000025	OHYE01000011	3	78.14	1.39	1.32
OGZF01000025	OHEN01000023	2	76.96	1.21	1.2
OGZF01000025	OLRA01000126	4	87.73	0.42	0.62
OGZF01000025	MZ130477_1_100971	1	91.67	0.16	0.24
OGZF01000025	ERR843949_ms_1	3	88.4	0.33	0.5
OGZF01000025	OLPB01000025	1	88.79	0.15	0.22
PPYF01266999	OLZO01000021	48	91.63	80.86	81.75
PPYF01266999	OLOG01000029	54	92.89	81.69	81.09
PPYF01266999	OJQQ01000027	58	90.61	84.84	80.76
PPYF01266999	OJOU01000011	52	92.71	86.15	86.03
PPYF01266999	OHKV01000027	45	91.32	84.9	86.26
PPYF01266999	OGOO01000044	42	92.09	85.71	86.76
PPYF01266999	OFMU01000028	50	93.2	86.05	86.41
PPYF01266999	OLQV01000028	52	91.77	87.56	85.59
PPYF01266999	OGZF01000022	48	93.09	87.14	84.73
PPYF01266999	OIAT01000008	51	91.3	83.67	84.63
PPYF01266999	OHEN01000023	50	92.5	81.5	81.78
PPYF01266999	OHXK01000005	54	91.43	82.64	84.6
PPYF01266999	OHYE01000011	58	91.24	77.73	74.85
PPYF01266999	sample-1_24_92306	21	79.72	29.49	49.25
PPYF01266999	OGZF01000025	6	79.75	3.51	2.97
PPYF01266999	sample-1_5_155540	2	81.45	1.54	1.52
PPYF01266999	OIWQ01000029	6	79.93	3.31	2.75
PPYF01266999	sample-1_4_157545	5	79.91	2.66	2.52
PPYF01266999	OBWI01000023	10	80.79	3.86	3.26
PPYF01266999	OJSE01000052	1	78.93	1.0	1.03
PPYF01266999	OMGY01000027	7	79.07	1.67	1.91
PPYF01266999	sample-1_7_152939	4	79.27	2.1	2.12
PPYF01266999	OLOZ01000027	10	79.7	3.19	3.44
PPYF01266999	OMAV01000002	1	74.92	0.81	0.77
3300007714_____Ga0105661_1000061	sample-1_13_99291	32	84.5	30.96	31.52
3300007714_____Ga0105661_1000061	MN037_S1_79	36	80.92	67.33	67.94
3300007714_____Ga0105661_1000061	MT774405_1_99848	24	80.98	26.85	27.28
3300007714_____Ga0105661_1000061	OLWW01000036	31	81.57	42.63	43.04
3300007714_____Ga0105661_1000061	3300014788_____Ga0134381_1000049	27	80.73	30.95	30.32
3300007714_____Ga0105661_1000061	MT774400_1_96055	27	80.38	27.18	28.68
3300007714_____Ga0105661_1000061	sample-1_12_101623	11	75.99	13.84	13.78
3300007714_____Ga0105661_1000061	MZ130493_1_100650	11	75.9	13.47	13.52
3300007714_____Ga0105661_1000061	MT774398_1_100198	11	77.0	12.38	12.52
3300007714_____Ga0105661_1000061	HvCF_E4_ms_4	9	76.26	12.69	12.29
